STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
45,450442,3,2,0,18,8,21,50,12,6,3,0,45,6,7,482,7482,31,1995,3B7HC13Z4SM1,3,B,7,H,C,1,3,Z,4,S,M,1,T,DODG,150,PC,95,17,,2,1547,1387,RPC,G,,,8,360,,,,B,4422,01,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,1,12,0,0,0,0
45,450496,1,1,0,16,6,4,15,14,0,3,0,45,6,12,481,12481,31,1992,1FTDF15H2NNA,1,F,T,D,F,1,5,H,2,N,N,A,T,FORD,F15,PK,92,17,,1,1330,1170,COF,G,,,8,351,,,,B,3843,04,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
45,450509,1,1,1,31,8,2,50,14,0,3,0,54,6,82,881,82881,66,1998,1FUYSSEB0WP8,1,F,U,Y,S,S,E,B,0,W,P,8,T,FRHT,FC2,TR,98,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,1,77,777777777,77777777777,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
45,450524,2,1,0,12,9,13,25,14,0,2,0,45,6,20,401,20401,14,1999,3GNFK16R1XG2,3,G,N,F,K,1,6,R,1,X,G,2,P,CHEV,K15,UT,99,17,5297,,0,1315,,G,,F,8,350,,,16R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
45,450550,2,1,0,7,10,20,5,14,0,3,0,45,6,98,998,98998,97,1990,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,4,14,0,0,0,0
45,450582,2,2,0,24,7,19,54,12,6,2,0,45,6,20,37,20037,4,2011,1G1ZC5E17BF2,1,G,1,Z,C,5,E,1,7,B,F,2,P,CHEV,ML1,4D,11,17,3436,,0,1123,,G,,F,4,146,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,3,12,0,0,0,0
45,450771,1,1,0,28,11,7,25,14,0,3,0,45,6,20,471,20471,30,1998,1GCCS1945W81,1,G,C,C,S,1,9,4,5,W,8,1,T,CHEV,S14,PC,98,17,,1,0,1229,S,G,,,4,133,,,,B,3222,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0
45,450800,2,1,0,30,5,11,26,14,0,3,0,45,6,20,481,20481,31,2006,1GCEK19T66Z2,1,G,C,E,K,1,9,T,6,6,Z,2,T,CHEV,SK1,4C,6,17,,2,1575,1340,SIL,G,,,8,323,,,,B,5050,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
45,450800,3,1,0,30,5,11,26,14,0,3,0,45,6,2,404,2404,14,2000,1J4FF48S3YL2,1,J,4,F,F,4,8,S,3,Y,L,2,T,JEEP,SPT,4W,0,17,,1,0,1014,CHK,G,,,6,244,,,,,3247,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,6,2,14,0,0,0,0
45,450800,4,1,0,30,5,11,26,14,0,3,0,45,6,20,404,20404,14,2011,2CNALPEC3B62,2,C,N,A,L,P,E,C,3,B,6,2,P,CHEV,EQU,UT,11,17,3779,,0,1125,,G,,F,4,146,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,14,0,0,0,0
46,460003,1,3,1,25,1,8,30,45,0,4,0,46,3,98,809,98809,63,2006,2FZHAZDE16AX,2,F,Z,H,A,Z,D,E,1,6,A,X,T,STRG,L90,CC,6,17,,8,0,0,STE,D,,,6,763,,,,,00000,00,,64,0,88,888888888,88888888888,3,2,4,1,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,0
46,460074,2,1,0,9,8,15,4,31,0,3,0,46,6,7,442,7442,20,2002,2B4GP44RX2R7,2,B,4,G,P,4,4,R,X,2,R,7,T,DODG,GSP,ES,2,17,,1,0,1193,CAR,G,,,6,201,,,,,4002,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0
47,470113,2,1,0,26,2,0,35,32,0,3,0,47,6,19,3,19003,4,1992,1G6CD53B0N42,1,G,6,C,D,5,3,B,0,N,4,2,P,CADI,DFW,4D,92,17,3591,,0,1138,,G,,F,8,300,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,14,0,0,0,0
47,470113,3,1,0,26,2,0,35,32,0,3,0,47,6,20,2,20002,4,1971,164471S21914,1,6,4,4,7,1,S,2,1,9,1,4,P,CHEV,IMP,2T,71,13,3760,,0,1215,,G,,,8,,,,15G78,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,14,0,0,0,0
47,470209,2,1,0,29,3,18,5,41,0,3,0,47,6,24,5,24005,4,2003,1G8JW54R43Y5,1,G,8,J,W,5,4,R,4,3,Y,5,P,STRN,L30,4D,3,17,3197,,0,1065,,G,,F,6,183,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,4,14,0,0,0,0
47,470266,2,1,0,17,3,2,23,1,0,3,0,47,6,20,473,20473,30,2006,1GCCS1364682,1,G,C,C,S,1,3,6,4,6,8,2,T,CHEV,RDO,CW,6,17,,1,0,1260,CAL,G,,,5,214,,,,,3684,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,14,0,0,0,0
47,470413,3,2,0,16,6,13,35,12,1,2,0,47,6,85,881,85881,64,1992,J574923GLKEN,J,5,7,4,9,2,3,G,L,K,E,N,P,,,,,,,,,,,,,,,,,,,,,,,,0,57,00831413,5700831413,3,2,96,1,0,0,0,0,0,0,0,0,3,6,2,14,39,0,0,0
47,470483,1,1,1,23,7,19,41,45,0,4,0,47,3,12,881,12881,61,1999,3FDXF46F7XMA,3,F,D,X,F,4,6,F,7,X,M,A,T,FORD,F4D,CB,99,17,,4,2010,1410,DRW,D,,,8,444,,,,,00000,00,E,42,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,13,0,3,45,0,0,0,1
47,470507,3,2,0,2,7,22,8,12,1,3,0,47,6,7,472,7472,30,2006,1D7HE48K76S5,1,D,7,H,E,4,8,K,7,6,S,5,T,DODG,DQS,CW,6,17,,2,0,1309,DAK,G,,,6,225,,,,B,4259,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,4,14,0,0,0,0
47,470624,2,1,0,25,3,15,20,1,0,3,0,47,6,7,482,7482,31,1999,3B7HF13Z2XG2,3,B,7,H,F,1,3,Z,2,X,G,2,T,DODG,Q15,4C,99,17,,2,1547,1387,RPC,G,,,8,360,,,,B,4956,01,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,14,0,0,0,0
47,470706,2,1,0,13,8,21,32,1,0,2,0,47,6,12,401,12401,14,2006,1FMEU63E66UA,1,F,M,E,U,6,3,E,6,6,U,A,P,FORD,EPR,UT,6,17,4301,,0,1137,,G,,F,6,244,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,4,16,0,0,0,0
47,470766,2,1,0,1,7,21,24,14,0,3,0,47,6,12,890,12890,61,1983,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,5,2,4,14,0,0,0,0
47,470903,2,1,0,14,12,7,46,8,0,2,0,47,6,35,471,35471,30,1991,1N6SD11Y7MC4,1,N,6,S,D,1,1,Y,7,M,C,4,T,NISS,SWB,PK,91,17,,1,0,1043,TRK,G,,,4,146,,,,C,3349,01,A,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,1,14,0,0,0,0
47,470925,2,1,0,22,12,1,12,31,0,3,0,4,6,23,461,23461,21,2006,1GDGG31V0619,1,G,D,G,G,3,1,V,0,6,1,9,T,GMC,SCT,YY,6,17,,2,0,1390,STV,G,,,8,293,,,,D,4528,04,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,4,14,0,0,0,0
47,470925,3,1,0,22,12,1,12,31,0,3,0,4,6,12,481,12481,31,2013,1FTNF1CF0DKD,1,F,T,N,F,1,C,F,0,D,K,D,T,FORD,F15,PK,13,17,,2,1450,1260,COF,F,,,8,305,,,,B,4685,00,L,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,14,0,0,0,0
47,470939,2,1,0,15,9,2,20,19,0,3,0,47,6,20,481,20481,31,1998,1GCEK14MXWE2,1,G,C,E,K,1,4,M,X,W,E,2,T,CHEV,GK1,PK,98,17,,2,1315,1175,GM4,G,,,8,305,,,,B,4837,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,14,0,0,0,0
48,480041,2,1,0,8,1,8,48,38,0,3,0,17,6,7,442,7442,20,2001,1B4GP25331B1,1,B,4,G,P,2,5,3,3,1,B,1,P,DODG,CAR,SV,1,17,3815,,0,1133,,F,,F,6,201,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,12,0,0,0,0
48,480070,2,1,1,16,1,5,54,14,0,2,0,48,6,12,401,12401,14,2007,1FMEU63E37UA,1,F,M,E,U,6,3,E,3,7,U,A,P,FORD,EPR,UT,7,17,4440,,0,1137,,G,,F,6,244,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,3,12,0,0,0,0
48,480097,2,1,0,9,1,13,50,14,0,2,0,48,6,82,881,82881,66,2004,1FUJA6CK14LM,1,F,U,J,A,6,C,K,1,4,L,M,T,FRHT,COL,TR,4,17,,8,0,0,CON,D,,,6,858,,,,,00000,00,,64,1,57,1736170,571736170,3,6,1,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
48,480134,2,1,1,12,1,2,20,59,0,2,0,48,6,14,4,14004,2,1996,1MELM6240TH6,1,M,E,L,M,6,2,4,0,T,H,6,P,MERC,XR7,2D,96,17,3559,,0,1130,,G,,F,6,232,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,2,0,0,1,1
48,480201,2,1,2,18,1,0,27,14,0,2,0,93,6,84,881,84881,66,2012,3HSDJSJR6CN5,3,H,S,D,J,S,J,R,6,C,N,5,T,INTL,PRO,TR,12,17,,8,0,0,PRO,D,,,6,793,,,,,00000,00,,64,1,57,1211253,571211253,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,1
48,480204,3,2,0,23,1,19,28,8,0,2,0,40,6,87,881,87881,66,2007,1XP5DB9X07D6,1,X,P,5,D,B,9,X,0,7,D,6,T,PTRB,379,TR,7,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,1,57,34278,5734278,3,6,2,1,0,0,0,0,0,0,0,0,12,4,3,12,0,0,0,0
48,480237,2,1,0,13,2,18,29,14,0,2,0,48,6,49,482,49482,31,2011,5TFRM5F17BX0,5,T,F,R,M,5,F,1,7,B,X,0,T,TOYT,DBS,CW,11,17,,2,0,1457,TUN,G,,,8,281,,,,B,5805,00,7,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,3,14,0,0,0,0
48,480237,3,1,1,13,2,18,29,14,0,2,0,48,6,20,25,20025,4,2011,1G1PF5S94B71,1,G,1,P,F,5,S,9,4,B,7,1,P,CHEV,CZT,4D,11,17,3102,,0,1057,,G,,T,4,085,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,3,14,0,0,0,0
48,480267,2,1,1,2,2,11,40,14,0,2,0,48,6,12,481,12481,31,2011,1FTFX1CF0BFA,1,F,T,F,X,1,C,F,0,B,F,A,T,FORD,F15,4C,11,17,,2,0,1450,COF,F,,,8,305,,,,B,5043,04,7,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
48,480288,2,1,0,12,2,23,10,59,0,2,0,48,6,20,431,20431,16,1997,3GNEC16R3VG1,3,G,N,E,C,1,6,R,3,V,G,1,P,CHEV,C15,UT,97,17,4802,,0,1315,,G,,F,8,350,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
48,480290,2,1,0,15,2,23,26,59,0,2,0,48,6,58,39,58039,6,2009,JNRBS18W09M2,J,N,R,B,S,1,8,W,0,9,M,2,P,INFI,IFX,UT,9,17,4575,,0,0,,G,,F,8,305,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,3,12,0,0,0,0
48,480372,2,1,0,3,3,0,52,33,0,3,0,48,6,12,870,12870,55,2009,1FDWE35L99DA,1,F,D,W,E,3,5,L,9,9,D,A,T,FORD,3DC,YY,9,17,,3,1760,1380,CTV,G,,,8,330,,,,D,00000,00,E,42,0,88,888888888,88888888888,2,21,22,1,0,0,0,0,98,0,0,0,12,4,8,12,0,0,0,0
48,480456,2,2,2,9,3,15,12,14,0,2,0,48,6,37,421,37421,15,2004,2HKYF18644H5,2,H,K,Y,F,1,8,6,4,4,H,5,P,HOND,PIL,UT,4,17,4400,,0,1063,,G,,F,6,212,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,14,0,0,0,1
48,480456,4,2,0,9,3,15,12,14,0,2,0,48,6,37,32,37032,2,2002,1HGCG22542A0,1,H,G,C,G,2,2,5,4,2,A,0,P,HOND,UEX,CP,2,17,3283,,0,1051,,G,,F,6,183,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,4,14,0,0,0,0
48,480478,2,1,0,16,3,12,38,39,0,3,0,48,6,49,482,49482,31,2007,5TFRV54167X0,5,T,F,R,V,5,4,1,6,7,X,0,T,TOYT,DBS,CW,7,17,,2,0,1457,TUN,G,,,8,348,,,,B,5145,00,S,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,0,4,14,0,0,0,0
48,480496,1,1,2,22,3,0,28,14,0,2,0,48,6,49,32,49032,4,1995,1NXAE09BXSZ2,1,N,X,A,E,0,9,B,X,S,Z,2,P,TOYT,LED,4D,95,17,2381,,0,970,,G,,F,4,108,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,2
48,480500,2,1,0,24,3,11,20,5,0,3,0,48,6,20,22,20022,4,2006,1G1AL55F8676,1,G,1,A,L,5,5,F,8,6,7,6,P,CHEV,BLT,4D,6,17,3216,,0,1033,,G,,F,4,134,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,8,5,0,0,0,0
48,480512,2,1,1,4,3,13,5,14,0,3,0,48,6,73,706,73706,80,2002,JKBVNAP172A0,J,K,B,V,N,A,P,1,7,2,A,0,M,KAWK,V5P,RS,2,17,,,,,,,1500,,2,,4,637,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,14,0,0,0,1
48,480516,2,1,0,4,3,14,26,8,0,2,0,48,6,12,17,12017,4,1997,1FALP52U0VA3,1,F,A,L,P,5,2,U,0,V,A,3,P,FORD,TAG,4D,97,17,3329,,0,1085,,G,,F,6,182,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,3,14,0,0,0,0
48,480626,2,1,0,25,3,15,31,8,0,2,0,48,6,7,482,7482,31,2006,3D7ML48C76G2,3,D,7,M,L,4,8,C,7,6,G,2,T,DODG,SQ3,CW,6,17,,3,0,1600,RPC,D,,,6,359,,,,D,6843,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,9,1,12,0,0,0,0
48,480627,2,1,0,25,3,15,0,33,0,2,0,53,6,85,881,85881,66,2009,1XKAD49X49R2,1,X,K,A,D,4,9,X,4,9,R,2,T,KW,T60,TR,9,17,,8,2600,1600,CON,D,,,6,915,,,,,00000,00,,64,1,57,27935,5727935,3,6,3,1,0,0,0,0,0,0,0,0,5,6,2,12,0,0,0,0
48,480627,3,1,1,25,3,15,0,33,0,2,0,93,6,51,881,51881,66,2007,4V4NC9TG07N4,4,V,4,N,C,9,T,G,0,7,N,4,T,VOLV,VNL,TR,7,17,,8,0,0,VVN,D,,,6,915,,,,,00000,00,,64,1,57,1672603,571672603,3,6,1,1,0,0,0,0,0,0,0,0,81,6,2,14,0,0,0,0
48,480636,2,1,1,1,3,9,20,14,0,2,0,48,6,12,17,12017,4,2007,1FAFP56U97A1,1,F,A,F,P,5,6,U,9,7,A,1,P,FORD,TEL,4D,7,17,3314,,0,1085,,G,,F,6,183,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,1
48,480664,2,1,0,30,3,13,0,33,0,3,0,48,6,12,481,12481,31,2008,1FTRW12W98FB,1,F,T,R,W,1,2,W,9,8,F,B,T,FORD,F1S,CW,8,17,,2,1500,1390,COF,G,,,8,281,,,,B,5025,02,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,4,14,0,0,0,0
48,480664,3,1,0,30,3,13,0,33,0,3,0,48,6,12,481,12481,31,2004,1FTNW20P74EC,1,F,T,N,W,2,0,P,7,4,E,C,T,FORD,F2S,CW,4,17,,2,1724,1562,SRW,D,,,8,366,,,,C,5846,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,4,14,0,0,0,0
48,480664,4,1,0,30,3,13,0,33,0,3,0,48,6,23,421,23421,15,2009,3GTEC23009G2,3,G,T,E,C,2,3,0,0,9,G,2,T,GMC,1NC,CW,9,17,,2,0,1435,SIE,F,,,8,323,,,,B,5227,00,4,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,0,4,14,0,0,0,0
48,480664,5,1,0,30,3,13,0,33,0,3,0,48,6,7,482,7482,31,2008,1D7HA18N48S6,1,D,7,H,A,1,8,N,4,8,S,6,T,DODG,SQ1,CW,8,17,,2,1605,1405,RPC,G,,,8,287,,,,B,4889,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,4,14,0,0,0,0
48,480678,4,4,3,2,4,7,50,12,1,2,0,48,6,20,870,20870,61,2011,1GB3G2CL7B11,1,G,B,3,G,2,C,L,7,B,1,1,T,CHEV,CT3,YY,11,17,,3,0,1390,ETV,D,,,8,403,,,,D,4528,00,,42,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,6,1,0,11,2,1,12,0,0,0,0
48,480692,2,1,0,4,4,22,5,45,0,4,0,48,3,7,482,7482,31,2004,3D7KA28C04G2,3,D,7,K,A,2,8,C,0,4,G,2,T,DODG,SQ2,CW,4,17,,2,1605,1405,RPC,D,,,6,359,,,,C,5040,13,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
48,480696,2,1,0,5,4,23,23,53,0,2,0,48,6,2,403,2403,14,2008,1J4FA24118L5,1,J,4,F,A,2,4,1,1,8,L,5,T,JEEP,WXR,2W,8,17,,1,0,954,WRA,G,,,6,230,,,,,3805,00,4,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,14,0,0,0,0
48,480742,2,1,1,13,4,22,48,33,0,3,0,48,6,63,37,63037,6,2010,KNDJT2A23A71,K,N,D,J,T,2,A,2,3,A,7,1,P,KIA,SOU,UT,10,17,2800,,0,1004,,G,,F,4,122,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,1,0
48,480742,3,1,0,13,4,22,48,33,0,3,0,48,6,49,45,49045,4,2001,JTDBT1238101,J,T,D,B,T,1,2,3,8,1,0,1,P,TOYT,ECH,4D,1,17,2030,,0,934,,G,,F,4,091,,,14R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,9,4,2,0,0,1,0
48,480755,3,2,0,15,4,13,43,12,2,3,0,48,6,20,481,20481,31,2004,2GCEK13T7413,2,G,C,E,K,1,3,T,7,4,1,3,T,CHEV,SK1,CW,4,17,,2,0,1435,SIL,G,,,8,323,,,,B,5244,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,2,4,14,0,0,0,0
48,480767,3,2,0,16,4,12,6,12,6,2,0,48,6,55,401,55401,14,2003,KM8SC13D53U5,K,M,8,S,C,1,3,D,5,3,U,5,P,HYUN,SAN,UT,3,17,3549,,0,1031,,G,,F,6,162,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,14,0,0,0,0
48,480785,2,1,2,25,1,14,8,14,0,2,0,48,6,12,471,12471,30,1996,1FTCR10A9TTA,1,F,T,C,R,1,0,A,9,T,T,A,T,FORD,RNG,PK,96,17,,1,1140,1080,RNG,G,,,4,140,,,,B,2961,00,B,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,1
48,480826,2,1,0,25,4,18,5,8,0,2,0,48,6,35,43,35043,4,2011,3N1AB6APXBL6,3,N,1,A,B,6,A,P,X,B,L,6,P,NISS,SBL,4D,11,17,2862,,0,1057,,G,,F,4,122,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,8,12,0,0,0,0
48,480991,2,1,2,23,5,8,15,14,0,2,0,48,6,35,443,35443,20,1994,4N2DN11W6RD8,4,N,2,D,N,1,1,W,6,R,D,8,P,NISS,QST,SV,94,17,3738,,0,1122,,G,,T,6,181,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,1
48,481049,1,1,1,1,5,3,24,14,0,2,0,6,6,82,881,82881,66,1995,1FUPCSEB0SH6,1,F,U,P,C,S,E,B,0,S,H,6,T,FRHT,FLD,TR,95,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,1,57,1318348,571318348,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,1,0
48,481054,2,1,0,8,5,11,59,14,0,2,0,29,6,86,881,86881,66,2009,1M1AW01Y09N0,1,M,1,A,W,0,1,Y,0,9,N,0,T,MACK,CXU,TR,9,17,,8,0,0,600,D,,,6,659,,,,,00000,00,,42,1,57,833224,57833224,3,6,1,1,0,0,0,0,0,0,0,0,6,0,1,12,0,0,0,0
48,481151,2,1,0,15,2,8,45,14,0,2,0,48,6,20,481,20481,31,1981,1GCCC14DXBS1,1,G,C,C,C,1,4,D,X,B,S,1,T,CHEV,C10,PK,81,17,,1,1315,1175,C10,G,,,6,250,,,,B,3348,02,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,4,14,0,0,0,0
48,481255,2,1,0,18,6,0,16,14,0,3,0,0,6,98,998,98998,93,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,0,0,0,0,99,9,8,12,0,0,0,0
48,481294,3,2,0,24,6,1,26,12,7,2,0,48,6,19,18,19018,4,2009,1G6DV57V8901,1,G,6,D,V,5,7,V,8,9,0,1,P,CADI,HF6,4D,9,17,3874,,0,1134,,G,,F,6,220,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
48,481294,4,2,0,24,6,1,26,12,7,2,0,48,6,20,421,20421,15,1996,1GNDT13W7T22,1,G,N,D,T,1,3,W,7,T,2,2,P,CHEV,BZR,UT,96,17,4023,,0,1070,,G,,F,6,262,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1,14,0,0,0,0
48,481358,2,1,0,3,6,2,50,14,0,2,0,48,6,49,401,49401,14,1998,JT3GN87R8W00,J,T,3,G,N,8,7,R,8,W,0,0,P,TOYT,RUN,UT,98,17,3610,,0,1053,,G,,F,6,206,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,3,12,0,0,0,0
48,481399,2,1,1,24,6,19,30,14,0,2,0,48,6,20,481,20481,31,2011,1GC5CZC86BZ2,1,G,C,5,C,Z,C,8,6,B,Z,2,T,CHEV,SC3,4C,11,17,,3,0,1582,SIL,D,,,8,403,,,,D,6303,00,,42,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,1,14,0,0,0,0
48,481532,2,1,0,17,7,21,40,14,0,2,0,48,6,20,881,20881,62,2004,1GBJ6C1C54F5,1,G,B,J,6,C,1,C,5,4,F,5,T,CHEV,C6C,CB,4,17,,6,9600,1282,C65,D,,,6,439,,,,,00000,00,,42,0,99,999999999,99999999999,2,1,3,1,0,0,0,0,0,0,0,0,7,2,3,14,0,0,0,0
48,481573,2,1,0,27,7,17,8,14,0,2,0,48,6,12,881,12881,62,2006,3FRWF65F96V2,3,F,R,W,F,6,5,F,9,6,V,2,T,FORD,F66,CC,6,17,,6,2600,1460,COF,D,,,6,360,,,,D,00000,00,A,42,0,88,888888888,88888888888,2,98,28,1,0,0,0,0,0,0,0,0,8,4,3,12,0,0,0,0
48,481573,3,1,0,27,7,17,8,14,0,2,0,48,6,12,481,12481,31,1999,1FTRX17L4XNA,1,F,T,R,X,1,7,L,4,X,N,A,T,FORD,F15,4C,99,17,,2,1571,1385,COF,G,,,8,330,,,,B,00000,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3,12,0,0,0,0
