STATE,ST_CASE,EVENTNUM,VEH_NO,VEventNum,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
6,62239,9,1,9,1,81,30,9999,77
6,62239,10,1,10,1,81,42,9999,77
6,62240,1,1,1,1,55,64,5555,55
6,62240,2,1,2,1,55,69,5555,55
6,62240,3,1,3,1,55,63,5555,55
6,62240,4,1,4,1,98,42,9999,77
6,62240,5,1,5,1,0,1,9999,77
6,62241,1,1,1,1,55,63,5555,55
6,62241,2,1,2,1,98,25,9999,77
6,62241,3,1,3,1,55,69,5555,55
6,62241,4,1,4,1,55,64,5555,55
6,62241,5,1,5,1,98,25,9999,77
6,62242,1,1,1,1,12,12,2,6
6,62242,2,1,2,1,12,12,2,14
6,62242,1,2,1,1,12,12,2,6
6,62242,2,2,2,1,12,12,2,14
6,62243,1,1,1,1,55,63,5555,55
6,62243,2,1,2,1,98,35,9999,77
6,62243,3,1,3,1,55,69,5555,55
6,62243,4,1,4,1,55,63,5555,55
6,62243,5,1,5,2,12,12,1,61
6,62243,5,2,1,2,12,12,1,61
6,62244,1,1,1,1,12,8,9999,77
6,62245,1,1,1,1,55,68,5555,55
6,62245,2,1,2,1,12,12,2,12
6,62245,2,2,1,1,12,12,2,12
6,62246,1,1,1,1,55,63,5555,55
6,62246,2,1,2,1,98,43,9999,77
6,62246,3,1,3,1,55,67,5555,55
6,62246,4,1,4,1,12,17,9999,77
6,62247,1,1,1,1,12,8,9999,77
6,62248,1,1,1,1,12,8,9999,77
6,62248,2,1,2,1,12,8,9999,77
6,62249,1,1,1,1,12,8,9999,77
6,62250,1,1,1,1,12,8,9999,77
6,62250,2,1,2,1,12,14,2,6
6,62250,3,1,3,1,55,63,5555,55
6,62250,4,1,4,1,9,42,9999,77
6,62250,2,2,1,1,12,14,2,6
6,62251,1,1,1,1,55,63,5555,55
6,62251,2,1,2,1,98,43,9999,77
6,62251,3,1,3,1,98,8,9999,77
6,62251,4,1,4,1,0,1,9999,77
6,62251,5,1,5,1,98,18,9999,77
6,62252,1,1,1,1,55,63,5555,55
6,62252,2,1,2,1,98,52,9999,77
6,62252,3,1,3,1,0,1,9999,77
6,62253,1,1,1,1,12,8,9999,77
6,62254,1,1,1,1,12,12,2,6
6,62254,1,2,1,1,12,12,2,6
6,62254,2,2,2,2,12,12,3,6
6,62254,2,3,1,2,12,12,3,6
6,62255,1,1,1,1,55,63,5555,55
6,62255,2,1,2,1,98,30,9999,77
6,62255,3,1,3,1,98,42,9999,77
6,62255,4,1,4,1,98,39,9999,77
6,62256,1,1,1,1,55,68,5555,55
6,62256,2,1,2,1,12,12,2,12
6,62256,3,1,3,1,0,1,9999,77
6,62256,2,2,1,1,12,12,2,12
6,62256,4,2,2,2,0,1,9999,77
6,62257,1,1,1,1,99,8,9999,77
6,62258,1,1,1,1,0,1,9999,77
6,62258,2,1,2,1,61,58,9999,77
6,62259,1,1,1,1,12,9,9999,77
6,62260,1,1,1,1,12,8,9999,77
6,62261,1,1,1,1,98,15,9999,77
6,62262,1,1,1,1,99,8,9999,77
6,62263,1,1,1,1,55,68,5555,55
6,62263,2,1,2,1,55,64,5555,55
6,62263,3,1,3,1,55,69,5555,55
6,62263,4,1,4,1,55,68,5555,55
6,62263,5,1,5,1,55,63,5555,55
6,62263,6,1,6,1,9,42,9999,77
6,62264,1,1,1,2,12,12,1,61
6,62264,2,1,2,1,55,68,5555,55
6,62264,3,1,3,1,98,12,3,9
6,62264,1,2,1,2,12,12,1,61
6,62264,3,3,1,1,98,12,3,9
6,62265,1,1,1,1,99,8,9999,77
6,62266,1,1,1,2,12,12,1,82
6,62266,1,2,1,2,12,12,1,82
6,62267,1,1,1,1,55,68,5555,55
6,62267,2,1,2,1,55,64,5555,55
6,62267,3,1,3,1,12,30,9999,77
6,62268,1,1,1,1,6,12,2,12
6,62268,2,1,2,1,55,64,5555,55
6,62268,3,1,3,1,55,69,5555,55
6,62268,4,1,4,1,12,12,3,6
6,62268,1,2,1,1,6,12,2,12
6,62268,5,2,2,2,55,64,5555,55
6,62268,6,2,3,2,5,24,9999,77
6,62268,4,3,1,1,12,12,3,6
6,62268,7,3,2,3,55,64,5555,55
6,62268,8,3,3,3,81,24,9999,77
6,62269,1,1,1,1,55,63,5555,55
6,62269,2,1,2,1,12,14,2,6
6,62269,2,2,1,1,12,14,2,6
6,62270,1,1,1,1,12,12,2,3
6,62270,1,2,1,1,12,12,2,3
6,62271,1,1,1,1,12,12,2,6
6,62271,1,2,1,1,12,12,2,6
6,62272,1,1,1,1,55,63,5555,55
6,62272,2,1,2,1,98,42,9999,77
6,62272,3,1,3,1,98,42,9999,77
6,62272,4,1,4,1,98,41,9999,77
6,62272,5,1,5,1,98,41,9999,77
6,62272,6,1,6,1,0,1,9999,77
6,62273,1,1,1,1,0,44,9999,77
6,62273,2,1,2,1,55,64,5555,55
6,62273,3,1,3,1,12,42,9999,77
6,62273,4,1,4,1,0,1,9999,77
6,62273,5,1,5,1,61,42,9999,77
6,62273,6,1,6,1,0,1,9999,77
6,62274,1,1,1,1,55,64,5555,55
6,62274,2,1,2,1,14,35,9999,77
6,62274,3,1,3,1,12,42,9999,77
6,62274,4,1,4,1,0,1,9999,77
6,62274,5,1,5,1,13,42,9999,77
6,62275,1,1,1,1,55,68,5555,55
6,62275,2,1,2,1,55,68,5555,55
6,62275,3,1,3,1,55,63,5555,55
6,62275,4,1,4,1,81,30,9999,77
6,62275,5,1,5,1,6,38,9999,77
6,62276,1,1,1,1,99,9,9999,77
6,62277,1,1,1,1,0,5,9999,77
6,62277,2,1,2,1,14,18,9999,77
6,62278,1,1,1,1,55,63,5555,55
6,62278,2,1,2,1,12,8,9999,77
6,62278,3,1,3,1,12,18,9999,77
6,62279,1,1,1,1,55,63,5555,55
6,62279,2,1,2,1,0,1,9999,77
6,62280,1,1,1,1,55,68,5555,55
6,62280,2,1,2,1,55,64,5555,55
6,62280,3,1,3,1,14,33,9999,77
6,62280,4,1,4,1,12,42,9999,77
6,62280,5,1,5,1,81,42,9999,77
6,62280,6,1,6,1,13,42,9999,77
6,62281,1,1,1,1,12,12,2,61
6,62281,1,2,1,1,12,12,2,61
6,62282,1,1,1,1,12,15,9999,77
6,62283,2,1,1,2,12,12,1,83
6,62283,1,2,1,2,0,1,9999,77
6,62283,2,2,2,2,12,12,1,83
6,62284,1,1,1,1,2,9,9999,77
6,62285,1,1,1,1,55,68,5555,55
6,62285,2,1,2,1,55,64,5555,55
6,62285,3,1,3,1,98,42,9999,77
6,62285,4,1,4,1,98,42,9999,77
6,62286,1,1,1,1,55,63,5555,55
6,62286,2,1,2,1,12,59,9999,77
6,62286,3,1,3,1,55,69,5555,55
6,62286,4,1,4,1,12,8,9999,77
6,62286,5,1,5,1,12,11,9999,77
6,62286,6,1,6,1,12,11,9999,77
6,62286,7,1,7,1,12,8,9999,77
6,62286,8,1,8,1,12,11,9999,77
6,62286,9,1,9,1,12,11,9999,77
6,62287,1,1,1,1,12,9,9999,77
6,62288,1,1,1,1,55,64,5555,55
6,62288,2,1,2,1,0,1,9999,77
6,62288,3,1,3,1,0,3,9999,77
6,62289,1,1,1,1,12,8,9999,77
6,62290,1,1,1,1,55,63,5555,55
6,62290,2,1,2,1,98,46,9999,77
6,62290,3,1,3,1,0,1,9999,77
6,62291,1,1,1,1,81,8,9999,77
6,62291,2,1,2,1,14,8,9999,77
6,62292,1,1,1,1,12,12,2,6
6,62292,1,2,1,1,12,12,2,6
6,62293,1,1,1,1,55,63,5555,55
6,62293,2,1,2,1,12,8,9999,77
6,62293,3,1,3,1,12,8,9999,77
6,62293,4,1,4,1,12,39,9999,77
6,62293,5,1,5,1,9,30,9999,77
6,62294,1,1,1,1,55,63,5555,55
6,62294,2,1,2,1,0,1,9999,77
6,62294,3,1,3,1,0,3,9999,77
6,62295,1,1,1,1,55,68,5555,55
6,62295,2,1,2,1,55,64,5555,55
6,62295,3,1,3,1,12,38,9999,77
6,62295,4,1,4,1,12,39,9999,77
6,62295,5,1,5,1,12,19,9999,77
6,62296,1,1,1,1,14,18,9999,77
6,62296,2,1,2,1,55,68,5555,55
6,62296,3,1,3,1,55,64,5555,55
6,62296,4,1,4,1,0,1,9999,77
6,62297,1,1,1,1,12,12,2,6
6,62297,1,2,1,1,12,12,2,6
6,62298,1,1,1,1,0,1,9999,77
6,62299,1,1,1,1,12,8,9999,77
6,62300,1,1,1,1,55,68,5555,55
6,62300,2,1,2,1,55,64,5555,55
6,62300,3,1,3,1,12,31,9999,77
6,62300,4,1,4,1,98,35,9999,77
6,62300,5,1,5,1,55,67,5555,55
6,62300,6,1,6,1,98,35,9999,77
6,62301,1,1,1,1,55,63,5555,55
6,62301,2,1,2,1,55,68,5555,55
6,62301,3,1,3,1,55,64,5555,55
6,62301,4,1,4,1,55,64,5555,55
6,62301,5,1,5,1,12,12,2,83
6,62301,6,1,6,1,55,64,5555,55
6,62301,7,1,7,1,98,25,9999,77
6,62301,8,1,8,1,0,1,9999,77
6,62301,5,2,1,1,12,12,2,83
6,62302,1,1,1,1,12,8,9999,77
6,62303,1,1,1,1,12,8,9999,77
6,62304,1,1,1,1,12,12,2,3
6,62304,2,1,2,1,55,63,5555,55
6,62304,3,1,3,1,98,46,9999,77
6,62304,7,1,4,1,18,14,4,11
6,62304,1,2,1,1,12,12,2,3
6,62304,4,2,2,2,55,64,5555,55
6,62304,5,2,3,2,98,19,9999,77
6,62304,6,2,4,2,98,14,3,6
6,62304,6,3,1,2,98,14,3,6
6,62304,7,4,1,1,18,14,4,11
6,62305,1,1,1,1,12,8,9999,77
6,62306,1,1,1,1,12,8,9999,77
6,62307,1,1,1,1,55,68,5555,55
6,62307,2,1,2,1,12,12,2,12
6,62307,2,2,1,1,12,12,2,12
6,62308,1,1,1,1,12,8,9999,77
6,62309,1,1,1,1,55,71,9999,77
6,62309,2,1,2,1,55,67,5555,55
6,62309,3,1,3,1,55,67,5555,55
6,62309,4,1,4,1,98,58,9999,77
6,62310,1,1,1,1,12,12,2,82
6,62310,1,2,1,1,12,12,2,82
6,62311,1,1,1,1,55,63,5555,55
6,62311,2,1,2,1,55,69,5555,55
6,62311,3,1,3,1,55,63,5555,55
6,62311,4,1,4,1,9,31,9999,77
6,62311,5,1,5,1,0,1,9999,77
6,62311,6,1,6,1,98,42,9999,77
6,62311,7,1,7,1,98,42,9999,77
6,62312,1,1,1,1,55,68,5555,55
6,62312,2,1,2,1,0,1,9999,77
6,62312,3,1,3,1,55,64,5555,55
6,62312,4,1,4,1,98,38,9999,77
6,62312,5,1,5,1,98,38,9999,77
6,62313,1,1,1,1,55,63,5555,55
6,62313,2,1,2,1,98,18,9999,77
6,62313,3,1,3,1,0,1,9999,77
6,62313,4,1,4,1,0,16,9999,77
6,62314,1,1,1,1,55,64,5555,55
6,62314,2,1,2,1,14,25,9999,77
6,62314,3,1,3,1,12,42,9999,77
6,62315,1,1,1,1,55,63,5555,55
6,62315,2,1,2,1,0,1,9999,77
6,62315,3,1,3,1,98,30,9999,77
6,62316,1,1,1,1,12,8,9999,77
6,62317,1,1,1,1,55,64,5555,55
6,62317,2,1,2,1,62,25,9999,77
6,62317,3,1,3,1,55,69,5555,55
6,62317,4,1,4,1,55,63,5555,55
6,62317,5,1,5,1,14,33,9999,77
6,62317,6,1,6,1,55,67,5555,55
6,62317,7,1,7,1,0,2,9999,77
6,62317,8,1,8,1,99,42,9999,77
6,62317,9,1,9,1,98,38,9999,77
6,62317,10,1,10,1,0,1,9999,77
6,62317,11,1,11,1,81,33,9999,77
6,62317,12,1,12,1,6,42,9999,77
6,62317,13,1,13,1,98,31,9999,77
6,62318,1,1,1,1,55,63,5555,55
6,62318,2,1,2,1,12,46,9999,77
6,62319,1,1,1,1,55,63,5555,55
6,62319,2,1,2,1,14,35,9999,77
6,62319,3,1,3,1,55,69,5555,55
6,62319,4,1,4,1,55,68,5555,55
6,62319,5,1,5,1,11,12,2,11
6,62319,5,2,1,1,11,12,2,11
6,62319,6,2,2,2,55,63,5555,55
6,62319,7,2,3,2,6,35,9999,77
6,62320,1,1,1,1,12,8,9999,77
6,62321,1,1,1,1,0,5,9999,77
6,62321,2,1,2,1,55,64,5555,55
6,62321,3,1,3,1,12,42,9999,77
6,62322,1,1,1,1,12,15,9999,77
6,62323,1,1,1,1,12,12,2,81
6,62323,2,1,2,1,18,8,9999,77
6,62323,1,2,1,1,12,12,2,81
6,62324,1,1,1,1,12,12,2,81
6,62324,1,2,1,1,12,12,2,81
6,62325,1,1,1,1,10,8,9999,77
6,62326,1,1,1,1,98,9,9999,77
6,62327,1,1,1,2,12,12,1,6
6,62327,1,2,1,2,12,12,1,6
6,62328,1,1,1,1,55,63,5555,55
6,62328,2,1,2,1,12,14,2,6
6,62328,3,1,3,1,18,14,3,6
6,62328,4,1,4,1,18,14,4,6
6,62328,2,2,1,1,12,14,2,6
6,62328,3,3,1,1,18,14,3,6
6,62328,4,4,1,1,18,14,4,6
6,62329,1,1,1,1,55,63,5555,55
6,62329,2,1,2,1,14,33,9999,77
6,62329,3,1,3,1,98,30,9999,77
6,62329,4,1,4,1,55,69,5555,55
6,62329,5,1,5,1,55,68,5555,55
6,62329,6,1,6,1,98,12,2,98
6,62329,6,2,1,1,98,12,2,98
6,62330,1,1,1,1,55,63,5555,55
6,62330,2,1,2,1,14,33,9999,77
6,62330,3,1,3,1,0,5,9999,77
6,62330,4,1,4,1,98,35,9999,77
6,62331,1,1,1,1,55,63,5555,55
6,62331,2,1,2,1,12,20,9999,77
6,62331,3,1,3,1,98,25,9999,77
6,62331,4,1,4,1,98,20,9999,77
6,62331,5,1,5,1,98,20,9999,77
6,62332,1,1,1,1,99,8,9999,77
6,62333,1,1,1,1,55,64,5555,55
6,62333,2,1,2,1,55,69,5555,55
6,62333,3,1,3,1,55,63,5555,55
6,62333,4,1,4,1,81,38,9999,77
6,62333,5,1,5,1,55,63,5555,55
6,62333,6,1,6,1,81,30,9999,77
6,62333,7,1,7,1,0,1,9999,77
6,62334,1,1,1,1,55,63,5555,55
6,62334,2,1,2,1,81,42,9999,77
6,62334,3,1,3,1,0,1,9999,77
6,62335,1,1,1,1,99,8,9999,77
6,62335,2,2,1,2,12,8,9999,77
6,62336,1,1,1,1,12,8,9999,77
6,62337,1,1,1,1,12,9,9999,77
6,62338,1,1,1,1,12,12,2,81
6,62338,1,2,1,1,12,12,2,81
6,62339,1,1,1,1,55,63,5555,55
6,62339,2,1,2,1,98,33,9999,77
6,62339,3,1,3,1,98,42,9999,77
6,62339,4,1,4,1,0,1,9999,77
6,62340,1,1,1,2,12,12,1,81
6,62340,2,1,2,2,61,12,1,3
6,62340,1,2,1,2,12,12,1,81
6,62340,2,2,2,2,61,12,1,3
6,62341,1,1,1,1,12,8,9999,77
6,62342,1,1,1,1,55,68,5555,55
6,62342,2,1,2,1,55,64,5555,55
6,62342,3,1,3,1,12,21,9999,77
6,62342,4,1,4,1,0,2,9999,77
6,62343,1,1,1,1,12,12,2,1
6,62343,1,2,1,1,12,12,2,1
6,62344,1,1,1,1,55,64,5555,55
6,62344,2,1,2,1,55,69,5555,55
6,62344,3,1,3,1,55,63,5555,55
6,62344,4,1,4,1,55,69,5555,55
6,62344,5,1,5,1,55,65,5555,55
6,62344,6,1,6,2,12,12,1,81
6,62344,6,2,1,2,12,12,1,81
6,62345,1,1,1,1,12,8,9999,77
6,62346,1,1,1,1,12,8,9999,77
6,62347,1,1,1,1,55,71,9999,77
6,62347,2,1,2,1,12,43,9999,77
6,62347,3,1,3,1,12,38,9999,77
6,62347,4,1,4,1,12,38,9999,77
6,62347,5,1,5,1,12,38,9999,77
6,62347,6,1,6,1,12,38,9999,77
6,62348,1,1,1,1,12,12,2,6
6,62348,1,2,1,1,12,12,2,6
6,62348,2,2,2,2,55,68,5555,55
6,62348,3,2,3,2,55,64,5555,55
6,62348,4,2,4,2,1,30,9999,77
6,62349,2,1,1,2,12,12,1,6
6,62349,3,1,2,1,0,1,9999,77
6,62349,1,2,1,3,12,12,2,6
6,62349,2,2,2,2,12,12,1,6
6,62349,4,2,3,2,55,64,5555,55
6,62349,5,2,4,2,98,39,9999,77
6,62349,1,3,1,3,12,12,2,6
6,62350,1,1,1,1,12,8,9999,77
6,62351,1,1,1,1,99,9,9999,77
6,62352,1,1,1,2,1,12,1,4
6,62352,2,1,2,1,55,63,5555,55
6,62352,3,1,3,1,14,33,9999,77
6,62352,4,1,4,1,98,24,9999,77
6,62352,5,1,5,1,0,1,9999,77
6,62352,6,1,6,1,13,31,9999,77
6,62352,1,2,1,2,1,12,1,4
6,62353,1,1,1,1,55,64,5555,55
6,62353,2,1,2,1,98,33,9999,77
6,62353,3,1,3,1,55,65,5555,55
6,62353,4,1,4,1,98,12,2,61
6,62353,5,1,5,1,12,12,3,12
6,62353,6,1,6,1,98,12,4,12
6,62353,4,2,1,1,98,12,2,61
6,62353,5,3,1,1,12,12,3,12
6,62353,6,4,1,1,98,12,4,12
6,62354,1,1,1,1,12,12,2,61
6,62354,1,2,1,1,12,12,2,61
6,62354,2,2,2,2,0,1,9999,77
6,62355,1,1,1,1,12,8,9999,77
6,62356,1,1,1,1,12,12,2,6
6,62356,1,2,1,1,12,12,2,6
6,62357,1,1,1,1,12,8,9999,77
6,62357,2,2,1,2,14,8,9999,77
6,62358,1,1,1,1,55,63,5555,55
6,62358,2,1,2,1,12,14,2,6
6,62358,3,1,3,1,18,8,9999,77
6,62358,2,2,1,1,12,14,2,6
6,62359,2,1,1,2,12,14,1,6
6,62359,1,2,1,2,55,63,5555,55
6,62359,2,2,2,2,12,14,1,6
6,62359,3,2,3,2,98,35,9999,77
6,62359,4,2,4,2,0,1,9999,77
6,62360,1,1,1,1,12,8,9999,77
6,62361,1,1,1,2,12,12,1,61
6,62361,2,1,2,1,81,8,9999,77
6,62361,5,1,3,1,0,1,9999,77
6,62361,1,2,1,2,12,12,1,61
6,62361,3,2,2,2,55,64,5555,55
6,62361,4,2,3,2,14,33,9999,77
6,62362,1,1,1,1,12,8,9999,77
6,62363,1,1,1,1,55,64,5555,55
6,62363,2,1,2,1,98,33,9999,77
6,62363,3,1,3,1,98,42,9999,77
6,62363,4,1,4,1,98,42,9999,77
6,62363,5,1,5,1,98,52,9999,77
6,62363,6,1,6,1,98,43,9999,77
6,62364,1,1,1,1,55,63,5555,55
6,62364,2,1,2,1,12,38,9999,77
6,62364,3,1,3,1,55,67,5555,55
6,62364,4,1,4,1,98,42,9999,77
6,62364,5,1,5,1,0,1,9999,77
6,62365,1,1,1,1,55,68,5555,55
6,62365,2,1,2,1,12,12,2,12
6,62365,2,2,1,1,12,12,2,12
6,62366,1,1,1,2,12,12,1,3
6,62366,1,2,1,2,12,12,1,3
6,62367,1,1,1,1,14,9,9999,77
6,62368,1,1,1,1,55,63,5555,55
6,62368,2,1,2,1,55,69,5555,55
6,62368,3,1,3,1,55,68,5555,55
6,62368,4,1,4,1,55,64,5555,55
6,62368,5,1,5,1,61,42,9999,77
6,62369,1,1,1,1,99,8,9999,77
6,62370,1,1,1,1,12,12,2,63
6,62370,2,1,2,1,0,1,9999,77
6,62370,3,1,3,1,82,12,2,61
6,62370,1,2,1,1,12,12,2,63
6,62370,3,2,2,1,82,12,2,61
6,62370,4,2,3,3,12,12,2,98
6,62370,4,3,1,3,12,12,2,98
6,62371,1,1,1,1,12,12,2,61
6,62371,1,2,1,1,12,12,2,61
6,62371,2,2,2,2,14,25,9999,77
6,62372,1,1,1,1,55,68,5555,55
6,62372,2,1,2,1,12,12,2,12
6,62372,2,2,1,1,12,12,2,12
6,62373,1,1,1,1,99,8,9999,77
6,62374,1,1,1,2,12,12,1,9
6,62374,1,2,1,2,12,12,1,9
6,62374,2,2,2,2,55,64,5555,55
6,62375,1,1,1,1,55,68,5555,55
6,62375,2,1,2,1,12,12,2,12
6,62375,4,1,3,1,12,12,3,98
6,62375,5,1,4,1,55,64,5555,55
6,62375,6,1,5,1,98,42,9999,77
6,62375,2,2,1,1,12,12,2,12
6,62375,3,2,2,2,18,17,9999,77
6,62375,4,3,1,1,12,12,3,98
6,62376,1,1,1,1,12,8,9999,77
6,62377,1,1,1,1,1,10,9999,77
6,62378,2,1,1,2,6,12,1,6
6,62378,1,2,1,2,0,1,9999,77
6,62378,2,2,2,2,6,12,1,6
6,62379,1,1,1,1,55,63,5555,55
6,62379,2,1,2,1,12,18,9999,77
6,62380,1,1,1,1,81,12,2,61
6,62380,1,2,1,1,81,12,2,61
6,62380,2,2,2,2,0,1,9999,77
6,62380,3,2,3,2,18,12,3,98
6,62380,3,3,1,2,18,12,3,98
6,62381,1,1,1,2,12,12,1,81
6,62381,1,2,1,2,12,12,1,81
6,62382,1,1,1,1,12,8,9999,77
6,62383,1,1,1,1,55,68,5555,55
6,62383,2,1,2,1,55,68,5555,55
6,62383,3,1,3,1,55,68,5555,55
6,62383,4,1,4,1,55,68,5555,55
6,62383,5,1,5,1,55,63,5555,55
6,62383,6,1,6,1,12,39,9999,77
6,62384,1,1,1,1,55,63,5555,55
6,62384,2,1,2,1,12,14,2,6
6,62384,3,1,3,1,18,8,9999,77
6,62384,2,2,1,1,12,14,2,6
6,62385,1,1,1,1,55,63,5555,55
6,62385,2,1,2,1,98,17,9999,77
6,62385,3,1,3,1,0,1,9999,77
6,62385,4,1,4,1,98,42,9999,77
6,62385,5,1,5,1,12,42,9999,77
6,62386,1,1,1,1,14,8,9999,77
6,62387,1,1,1,1,14,8,9999,77
6,62388,1,1,1,1,12,8,9999,77
6,62389,1,1,1,1,55,63,5555,55
6,62389,2,1,2,1,12,30,9999,77
6,62390,1,1,1,2,12,12,1,81
6,62390,1,2,1,2,12,12,1,81
6,62391,1,1,1,1,55,63,5555,55
6,62391,2,1,2,1,12,23,9999,77
6,62391,3,1,3,1,12,59,9999,77
6,62391,4,1,4,1,0,1,9999,77
6,62391,5,1,5,1,98,20,9999,77
6,62392,1,1,1,1,99,8,9999,77
6,62393,1,1,1,1,12,8,9999,77
6,62394,1,1,1,1,12,9,9999,77
6,62395,1,1,1,1,55,68,5555,55
6,62395,2,1,2,2,12,12,1,61
6,62395,2,2,1,2,12,12,1,61
6,62396,1,1,1,1,55,64,5555,55
6,62396,2,1,2,1,55,69,5555,55
6,62396,3,1,3,1,0,1,9999,77
6,62396,4,1,4,1,55,63,5555,55
6,62396,5,1,5,1,98,24,9999,77
6,62396,6,1,6,1,55,69,5555,55
6,62396,7,1,7,1,0,1,9999,77
6,62397,1,1,1,1,12,12,2,6
6,62397,9,1,2,1,55,63,5555,55
6,62397,11,1,3,1,98,35,9999,77
6,62397,13,1,4,1,0,2,9999,77
6,62397,1,2,1,1,12,12,2,6
6,62397,2,2,2,2,12,12,3,6
6,62397,10,2,3,2,55,63,5555,55
6,62397,12,2,4,2,98,35,9999,77
6,62397,14,2,5,2,0,2,9999,77
6,62397,2,3,1,2,12,12,3,6
6,62397,3,3,2,3,12,12,4,6
6,62397,5,3,3,3,55,63,5555,55
6,62397,7,3,4,3,98,46,9999,77
6,62397,8,3,5,3,0,1,9999,77
6,62397,3,4,1,3,12,12,4,6
6,62397,4,4,2,4,55,63,5555,55
6,62397,6,4,3,4,61,31,9999,77
6,62398,1,1,1,1,12,12,2,8
6,62398,1,2,1,1,12,12,2,8
6,62399,1,1,1,1,55,68,5555,55
6,62399,2,1,2,1,12,12,2,12
6,62399,2,2,1,1,12,12,2,12
6,62400,1,1,1,1,55,63,5555,55
6,62400,2,1,2,1,98,24,9999,77
6,62400,3,1,3,1,0,1,9999,77
6,62401,1,1,1,1,55,63,5555,55
6,62401,2,1,2,1,98,42,9999,77
6,62402,1,1,1,1,98,8,9999,77
6,62403,1,1,1,1,12,8,9999,77
6,62404,1,1,1,1,99,8,9999,77
6,62405,1,1,1,1,12,8,9999,77
6,62406,1,1,1,1,12,8,9999,77
6,62407,1,1,1,1,55,61,5555,55
6,62407,2,1,2,1,55,64,5555,55
6,62407,3,1,3,1,0,1,9999,77
6,62408,1,1,1,2,12,12,1,9
6,62408,1,2,1,2,12,12,1,9
6,62408,2,2,2,2,12,14,3,12
6,62408,3,2,3,2,18,14,4,12
6,62408,4,2,4,2,18,14,5,12
6,62408,2,3,1,2,12,14,3,12
6,62408,3,4,1,2,18,14,4,12
6,62408,4,5,1,2,18,14,5,12
6,62409,1,1,1,1,12,12,2,6
6,62409,1,2,1,1,12,12,2,6
6,62409,2,2,2,2,12,12,4,6
6,62409,3,2,3,2,18,12,3,14
6,62409,3,3,1,2,18,12,3,14
6,62409,2,4,1,2,12,12,4,6
6,62410,1,1,1,1,12,12,2,81
6,62410,7,1,2,1,55,68,5555,55
6,62410,8,1,3,1,55,64,5555,55
6,62410,9,1,4,1,98,30,9999,77
6,62410,1,2,1,1,12,12,2,81
6,62410,2,2,2,2,55,68,5555,55
6,62410,3,2,3,2,98,12,3,12
6,62410,4,2,4,2,55,64,5555,55
6,62410,5,2,5,2,98,30,9999,77
6,62410,6,2,6,2,98,43,9999,77
6,62410,3,3,1,2,98,12,3,12
6,62411,1,1,1,1,12,15,9999,77
6,62412,1,1,1,1,12,8,9999,77
6,62413,1,1,1,1,55,63,5555,55
6,62413,2,1,2,1,98,25,9999,77
6,62413,3,1,3,1,0,5,9999,77
6,62413,4,1,4,1,0,1,9999,77
6,62413,5,1,5,1,98,25,9999,77
6,62414,1,1,1,1,12,8,9999,77
6,62414,2,2,1,2,12,8,9999,77
6,62415,1,1,1,1,55,63,5555,55
6,62415,2,1,2,1,99,59,9999,77
6,62415,3,1,3,1,0,1,9999,77
6,62415,4,1,4,1,12,42,9999,77
6,62416,1,1,1,1,55,63,5555,55
6,62416,2,1,2,1,98,43,9999,77
6,62416,3,1,3,1,12,42,9999,77
6,62417,1,1,1,1,82,8,9999,77
6,62417,2,2,1,2,98,8,9999,77
6,62418,1,1,1,1,12,8,9999,77
6,62418,2,1,2,1,12,8,9999,77
6,62419,1,1,1,1,12,8,9999,77
6,62419,2,2,1,2,12,8,9999,77
6,62419,3,2,2,2,12,8,9999,77
6,62419,4,3,1,3,14,8,9999,77
6,62419,5,3,2,3,14,8,9999,77
6,62419,6,4,1,4,14,8,9999,77
6,62419,7,4,2,4,14,8,9999,77
6,62420,1,1,1,1,12,8,9999,77
6,62421,1,1,1,1,61,12,3,5
6,62421,2,1,2,2,12,12,1,61
6,62421,2,2,1,2,12,12,1,61
6,62421,1,3,1,1,61,12,3,5
6,62422,1,1,1,1,55,63,5555,55
6,62422,2,1,2,1,55,69,5555,55
6,62422,3,1,3,1,55,68,5555,55
6,62422,4,1,4,2,12,12,1,81
6,62422,4,2,1,2,12,12,1,81
6,62423,1,1,1,1,55,68,5555,55
6,62423,2,1,2,1,55,64,5555,55
6,62423,3,1,3,1,12,43,9999,77
6,62423,4,1,4,1,98,38,9999,77
6,62423,5,1,5,1,61,30,9999,77
6,62423,6,1,6,1,61,38,9999,77
6,62423,7,1,7,1,98,38,9999,77
6,62424,1,1,1,1,12,8,9999,77
6,62425,1,1,1,1,55,63,5555,55
6,62425,2,1,2,1,12,31,9999,77
6,62426,1,1,1,2,12,12,1,82
6,62426,1,2,1,2,12,12,1,82
6,62427,1,1,1,1,55,68,5555,55
6,62427,2,1,2,1,12,12,2,12
6,62427,2,2,1,1,12,12,2,12
6,62428,1,1,1,1,0,1,9999,77
6,62428,2,1,2,1,18,12,2,14
6,62428,2,2,1,1,18,12,2,14
6,62429,1,1,1,1,12,8,9999,77
6,62430,1,1,1,1,0,1,9999,77
6,62430,2,1,2,1,55,64,5555,55
6,62430,3,1,3,1,98,24,9999,77
6,62431,1,1,1,1,12,12,2,6
6,62431,4,1,2,1,55,63,5555,55
6,62431,5,1,3,1,12,42,9999,77
6,62431,1,2,1,1,12,12,2,6
