ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
200053,0,0,0,0,0,0,0,0,0,0
200054,0,0,0,0,0,0,0,0,0,0
200055,18,18,18,18,18,18,18,18,18,18
200056,5,5,5,5,5,5,5,5,5,5
200057,0,0,0,0,0,0,0,0,0,0
200058,18,18,18,18,18,18,21,18,18,18
200059,0,0,0,0,0,0,0,0,0,0
200060,0,0,0,0,0,0,0,0,0,0
200061,16,16,16,16,16,16,16,16,16,16
200062,0,0,0,0,0,0,0,0,0,0
200063,0,0,0,0,0,0,0,0,0,0
200064,0,0,0,0,0,0,0,0,0,0
200065,0,0,0,0,0,0,0,0,0,0
200066,0,0,0,0,0,0,0,0,0,0
200067,17,17,17,17,17,17,17,17,17,17
200068,8,8,8,8,8,8,8,8,8,8
200069,0,0,0,0,0,0,0,0,0,0
200070,0,0,0,0,0,0,0,0,0,0
200071,0,0,0,0,0,0,0,0,0,0
200072,30,30,30,30,30,30,30,30,30,30
200073,0,0,0,0,0,0,0,0,0,0
200074,0,0,0,0,0,0,0,0,0,0
200075,0,0,0,0,0,0,0,0,0,0
200076,0,0,0,0,0,0,0,0,0,0
200077,0,0,0,0,0,0,0,0,0,0
200078,2,2,2,2,2,2,2,2,2,2
200079,0,0,24,0,22,0,0,0,0,0
200080,9,9,9,9,9,9,9,9,9,9
200081,0,0,0,0,0,0,0,0,0,0
200082,0,0,0,0,0,0,0,0,0,0
200083,19,19,19,19,19,19,19,19,19,19
200084,0,0,0,22,0,0,0,0,2,0
200085,0,0,0,0,0,0,0,0,5,0
200086,14,14,14,14,14,14,14,14,14,14
200087,10,10,10,10,10,10,10,10,10,10
200088,0,0,0,0,0,0,0,0,0,0
200089,19,19,19,19,19,19,19,19,19,19
200090,0,0,0,0,0,0,0,0,0,0
200091,12,12,12,12,12,12,12,12,12,12
200092,0,0,0,0,0,0,0,0,0,0
200093,0,0,0,0,0,0,0,0,0,0
200094,0,0,0,0,0,0,0,0,0,0
200095,0,0,0,0,0,0,0,0,0,0
200096,10,10,10,10,10,10,10,10,10,10
200097,0,18,0,0,0,0,0,0,0,15
200098,0,0,0,0,0,0,0,0,0,0
200099,0,18,13,0,14,0,0,16,18,0
200100,21,21,21,21,21,21,21,21,21,21
200101,0,0,0,0,0,0,9,0,0,0
200102,0,0,0,0,0,0,0,0,0,0
200103,0,0,0,0,0,0,0,0,0,0
200104,0,0,0,0,0,0,0,0,0,0
200105,0,0,0,0,0,0,0,0,0,0
200106,38,38,38,38,38,38,38,38,38,38
200107,0,0,0,0,0,0,0,0,0,0
200108,38,38,38,38,38,38,38,38,38,38
200109,0,0,0,0,0,0,0,0,0,0
200110,13,13,13,13,13,13,13,13,13,13
200111,0,0,0,0,0,0,0,0,0,0
200112,0,0,0,0,0,0,0,0,0,0
200113,13,13,13,13,13,13,13,13,13,13
200114,0,0,0,0,0,0,0,0,0,0
200115,0,0,0,0,0,0,0,0,0,0
200116,25,25,25,25,25,25,25,25,25,25
200117,6,6,6,6,6,6,6,6,6,6
200118,0,0,0,0,0,0,0,0,0,0
200119,30,30,30,30,30,30,30,30,30,30
200120,0,0,0,0,0,0,0,0,0,0
200121,15,15,15,15,15,15,15,15,15,15
200122,10,20,15,10,24,34,0,11,23,5
200123,4,4,4,4,4,4,4,4,21,4
200124,20,20,20,20,20,20,20,20,20,20
200125,0,0,0,0,0,0,0,0,0,0
200126,21,7,14,4,10,15,18,33,21,2
200127,0,0,0,0,0,0,0,0,0,0
200128,14,14,14,14,14,14,14,14,14,14
200129,0,17,0,0,0,0,19,0,0,0
200130,0,0,0,0,0,0,0,0,0,0
200131,0,0,0,0,0,0,0,0,0,0
200132,0,11,11,0,21,0,0,0,0,0
200133,0,0,0,0,0,0,0,0,10,0
200134,0,0,0,0,0,0,0,0,0,0
200135,0,0,0,0,0,0,0,0,0,0
200136,0,0,0,0,0,0,0,0,0,0
200137,0,0,0,0,0,0,0,0,0,0
200138,0,0,0,0,0,0,0,0,0,0
200139,37,30,27,11,16,12,22,21,32,20
200140,21,21,21,21,21,21,21,21,21,21
200141,0,0,0,0,0,21,0,0,0,0
200142,24,24,24,24,24,24,24,24,24,24
200143,0,0,0,0,0,0,0,0,0,0
200144,6,6,6,6,6,6,6,6,6,6
200145,0,0,0,0,0,0,0,0,0,0
200146,0,0,0,0,0,0,0,0,0,0
200147,0,0,0,0,0,0,0,0,0,0
200148,0,0,0,0,0,0,0,0,0,0
200149,0,0,0,0,0,0,0,0,0,0
200150,2,2,2,2,2,2,2,2,2,2
200151,0,0,0,0,0,0,0,0,0,0
200152,3,3,3,3,3,3,3,3,3,3
200153,0,0,0,0,0,0,0,0,0,0
200154,2,2,2,2,2,2,2,2,2,2
200155,14,14,14,14,14,14,14,14,14,14
200156,34,34,34,34,34,34,34,34,34,34
200157,7,0,0,17,14,0,0,25,10,0
200158,0,0,0,0,0,0,0,0,12,0
200159,0,0,0,0,0,0,0,0,0,0
200160,0,0,0,0,0,0,0,0,0,0
200161,0,0,0,0,0,0,0,0,0,0
200162,0,0,0,0,0,0,14,7,0,0
200163,16,0,0,0,0,0,0,0,42,0
200164,20,6,28,29,15,16,28,21,23,23
200165,0,0,0,0,0,0,0,0,0,0
200166,0,0,0,0,0,0,0,0,0,0
200167,21,21,21,21,21,21,21,21,21,21
200168,0,0,0,0,0,0,0,0,0,0
200169,0,0,0,0,0,21,0,0,0,0
200170,0,0,0,0,0,0,0,0,0,0
200171,21,0,21,17,0,0,0,0,0,0
200172,0,0,0,0,0,0,0,0,0,0
200173,0,0,0,0,0,0,0,0,0,0
200174,28,28,28,28,28,28,28,28,28,28
200175,0,0,0,0,0,0,0,0,0,0
200176,0,0,0,0,0,17,0,0,0,0
200177,27,0,0,21,0,0,0,30,0,0
200178,12,0,17,6,13,0,0,34,21,0
200179,53,53,53,53,53,53,53,53,53,53
200180,25,0,0,0,0,0,0,0,0,0
200181,0,0,0,0,0,0,0,0,0,0
200182,0,0,0,0,0,0,0,0,0,0
200183,26,26,26,26,26,26,26,26,26,26
200184,21,21,21,21,21,21,21,21,21,21
200185,0,0,0,0,0,0,0,0,0,0
200186,0,0,0,0,0,0,0,0,0,0
200187,0,0,0,0,0,0,0,0,0,0
200188,0,0,0,0,0,0,0,0,0,0
200189,1,1,1,1,1,1,1,1,1,1
200190,0,0,0,0,0,0,0,0,0,0
200191,0,0,0,0,0,0,10,0,21,0
200192,0,0,0,0,0,0,0,0,0,0
200193,23,8,0,27,0,12,0,0,11,0
200194,15,15,15,15,15,15,15,15,15,15
200195,0,9,12,0,19,0,14,0,0,25
200196,17,17,17,17,17,17,17,17,17,17
200197,13,13,13,13,13,13,13,13,13,13
200198,0,0,8,0,0,0,0,0,0,0
200199,0,24,0,0,0,10,0,0,0,0
200200,0,0,0,0,0,0,0,0,0,0
200201,8,8,8,8,8,8,8,8,8,8
200202,17,17,17,17,17,17,17,17,17,17
200203,28,18,18,18,18,18,18,18,18,37
200204,0,0,0,0,0,0,0,0,0,0
200205,0,0,0,0,0,0,0,0,0,0
200206,0,0,0,0,0,0,0,0,0,0
200207,0,0,0,0,0,0,0,0,0,0
200208,0,0,0,0,0,0,0,0,0,0
200209,0,0,0,0,0,0,0,0,0,0
200210,0,18,14,0,0,0,0,0,0,0
200211,0,16,0,0,0,0,0,0,13,0
200212,0,0,0,13,0,0,0,0,0,14
200213,0,0,0,0,0,0,0,0,0,0
200214,0,0,0,0,0,0,0,11,0,0
200215,0,7,0,0,0,0,0,0,0,0
200216,0,0,0,0,0,0,0,0,0,0
200217,3,3,3,3,3,3,3,3,3,3
200218,12,3,38,16,0,0,0,14,17,0
200219,0,0,0,0,0,0,0,0,0,0
200220,13,13,13,13,13,13,13,13,13,13
200221,0,0,0,0,0,0,0,0,0,0
200222,24,24,24,24,24,24,24,24,24,24
200223,20,0,0,0,0,0,0,0,0,0
200225,24,24,24,24,24,24,24,24,24,24
200226,0,0,0,0,0,0,0,0,0,0
200227,0,0,0,0,0,0,0,0,0,0
200228,0,0,0,0,0,0,16,0,0,0
200229,19,19,19,19,19,19,19,19,19,19
200230,7,7,7,7,7,7,7,7,7,7
200231,30,30,30,30,30,30,30,30,30,30
200232,0,0,0,0,0,0,0,0,0,0
200233,0,0,0,0,0,0,0,0,0,0
200234,0,0,0,14,0,0,0,0,0,0
200235,0,0,0,0,0,0,0,0,0,0
200236,17,17,17,17,17,17,17,17,17,17
200237,20,20,20,20,20,20,20,20,20,20
200238,5,5,5,14,5,5,5,5,5,5
200240,0,0,0,0,0,0,0,0,0,0
200241,26,26,26,26,26,26,26,26,26,26
200242,0,0,0,0,0,0,0,20,0,0
200243,0,0,0,0,0,0,0,0,0,0
200244,0,0,0,0,0,0,0,0,0,0
200245,0,0,0,0,0,0,0,0,0,0
200246,0,0,0,0,0,0,0,0,0,0
200247,0,0,0,0,0,0,0,0,0,0
200248,0,0,0,0,0,0,0,0,0,0
200249,0,0,0,0,0,0,0,0,13,0
200250,0,0,0,0,0,0,0,0,0,0
200251,0,19,0,0,0,0,0,0,0,0
200252,0,0,17,0,32,0,0,23,0,0
200253,0,0,0,0,0,0,0,0,0,0
200254,26,26,26,26,26,26,26,26,26,26
200255,0,0,0,0,0,0,0,0,0,0
200256,30,0,0,0,27,0,27,0,0,24
200257,0,0,0,15,0,0,13,19,23,0
200258,0,0,0,0,0,0,0,0,0,0
200259,0,0,0,0,0,0,0,0,0,0
200260,4,4,4,4,4,4,4,4,4,4
200261,0,0,0,0,0,0,0,0,0,0
200262,0,0,0,0,0,0,0,0,0,0
200263,23,23,23,23,23,23,23,23,23,23
200264,0,0,0,0,0,0,0,0,8,0
200265,0,0,0,0,0,14,0,0,0,0
200266,21,21,21,21,21,21,21,21,21,21
200267,0,0,0,0,0,0,0,0,0,0
200268,22,14,38,17,13,17,42,10,0,17
200269,0,0,0,0,0,0,0,0,0,0
200270,0,0,0,0,0,16,0,0,0,0
200271,0,0,0,0,0,0,0,0,0,0
200272,9,15,7,11,7,9,22,27,17,13
200273,29,29,29,29,29,29,29,29,29,29
200274,0,0,0,0,0,0,0,0,0,2
200275,13,0,0,0,0,0,0,0,0,0
200276,14,14,14,14,14,14,14,14,14,14
200277,10,10,10,10,10,10,10,10,10,10
200278,0,0,0,0,0,0,0,0,0,0
200279,0,0,0,0,0,0,0,0,0,0
200280,0,20,0,0,0,0,0,0,0,0
200281,0,0,0,0,0,0,0,0,0,0
200282,0,0,0,0,0,0,0,0,0,0
200283,16,16,16,16,16,16,16,16,16,16
200284,0,0,0,0,0,0,0,0,0,0
200285,18,18,18,18,18,18,18,18,18,18
200286,0,13,6,0,0,0,0,0,0,0
200287,0,0,0,0,0,0,0,0,0,0
200288,0,0,0,0,0,0,0,0,0,0
200289,15,0,24,9,25,9,23,14,16,9
200290,0,0,0,0,0,0,0,0,0,0
200291,0,0,0,0,0,0,0,0,0,0
200292,0,0,0,0,0,0,0,0,0,0
200293,13,13,3,39,16,25,16,29,39,20
200294,19,19,19,19,19,19,19,19,19,19
200295,0,0,0,0,0,8,0,0,0,13
200296,19,17,17,17,17,17,17,17,17,17
200297,34,34,34,34,34,34,34,34,34,34
200298,0,0,0,0,0,0,0,0,0,0
200299,0,0,0,0,0,0,0,0,0,0
200300,0,0,0,0,0,0,0,0,0,0
200301,25,0,0,0,0,0,0,0,0,0
200302,0,0,0,0,0,0,0,0,0,0
200303,21,21,21,21,21,21,21,21,21,21
200304,0,0,0,0,0,0,0,0,0,34
200305,0,0,14,0,0,9,0,17,14,5
200306,0,0,0,0,0,0,0,0,0,0
200307,0,0,0,0,0,0,0,12,0,0
200308,0,0,0,0,0,0,0,0,0,0
200310,0,0,0,0,0,0,0,0,0,0
200311,35,35,35,35,35,35,35,35,35,35
200312,31,31,31,31,31,31,31,31,31,31
200313,0,0,0,0,0,0,0,0,0,0
200314,0,0,0,0,7,0,0,0,0,0
200315,0,0,0,0,0,0,0,0,0,0
200316,0,14,0,20,0,17,10,0,20,0
200317,15,11,11,11,11,11,11,11,11,11
200318,0,0,0,0,0,0,0,0,0,0
200319,0,0,0,0,0,0,0,0,0,0
200320,0,0,0,0,0,0,0,0,0,0
200321,12,12,12,12,12,12,12,12,12,12
200322,0,0,0,0,0,0,0,0,0,0
200323,0,0,0,0,0,0,0,0,0,0
200324,0,0,0,0,0,0,0,0,0,0
200325,0,0,0,0,0,0,0,0,0,0
200326,0,0,0,0,0,0,0,0,0,0
200327,19,19,19,19,19,19,19,19,19,19
200328,0,0,0,0,0,0,0,0,0,0
200329,0,0,0,0,0,0,0,0,0,0
200330,0,0,0,0,0,0,0,0,0,0
200331,21,21,21,21,21,21,21,21,21,21
200332,0,0,0,0,0,0,0,0,0,0
200333,0,0,0,0,0,0,0,0,0,0
200334,22,22,22,22,22,22,22,22,22,22
200335,0,0,0,0,0,0,0,0,0,0
200336,0,0,0,0,0,0,0,0,0,0
200337,0,0,0,0,0,0,0,0,0,0
200338,38,20,33,36,26,23,17,13,22,33
200339,30,30,30,30,30,30,30,30,30,30
200340,0,0,0,0,0,0,0,0,0,0
200341,23,23,23,23,23,23,23,23,23,23
200342,0,0,0,0,0,0,0,0,0,0
200343,0,12,0,0,0,0,0,0,0,0
200344,0,25,0,0,0,9,0,16,0,0
200345,0,0,0,0,0,0,0,17,0,0
210001,0,0,0,0,0,0,0,0,0,0
210002,47,0,0,8,0,0,0,0,0,0
210003,0,0,0,0,0,0,0,0,0,0
210004,0,0,0,0,0,0,0,0,0,0
210005,0,0,0,0,0,0,0,0,0,0
210006,0,0,0,0,0,0,0,0,0,0
210007,6,6,6,6,6,6,6,6,6,6
210008,0,37,0,0,0,0,0,0,0,0
210009,0,0,0,0,0,0,0,0,0,0
210010,22,22,22,22,22,22,22,22,22,22
210011,27,27,27,27,27,27,27,27,27,27
210012,0,0,25,0,0,0,0,0,0,0
210013,0,0,0,0,0,0,0,0,0,0
210014,0,0,0,0,0,0,0,0,0,0
210015,0,0,0,0,0,0,0,0,0,0
210016,0,0,12,0,0,0,0,0,0,0
210017,26,26,26,26,26,26,26,26,26,26
210018,13,13,13,13,13,13,13,13,13,13
210019,0,0,0,0,0,0,0,0,0,0
210020,0,0,0,0,0,0,0,0,0,0
210021,0,0,0,0,0,0,0,0,0,0
210022,0,0,0,3,17,11,0,0,0,0
210023,0,0,0,0,0,0,0,0,0,0
210024,16,0,15,14,0,0,0,0,0,0
210025,0,0,0,0,0,0,0,0,0,0
210026,0,0,0,0,0,0,0,0,11,0
210027,0,0,0,0,0,0,0,0,0,0
210028,0,0,0,0,0,0,0,0,0,0
210029,0,0,0,0,0,0,0,0,0,0
210030,0,0,0,0,0,0,0,0,0,0
210031,0,0,0,0,0,0,0,0,0,0
210032,0,0,0,0,0,0,0,0,0,0
210033,0,0,0,0,0,0,0,0,0,0
210034,10,0,0,0,4,0,0,12,0,10
210035,0,0,0,0,0,0,0,0,0,0
210036,18,18,18,18,18,18,18,18,18,18
210037,0,0,0,0,0,0,0,0,0,0
210038,0,0,0,0,0,0,0,0,0,0
210039,10,18,24,19,11,23,8,17,19,20
210040,16,16,16,16,16,16,16,16,16,16
210041,0,0,0,0,0,0,0,0,0,0
210042,0,0,39,0,0,0,0,0,0,0
210043,33,33,33,33,33,33,33,33,33,33
210044,11,21,8,27,9,0,20,19,16,20
210045,0,0,0,0,0,0,0,0,0,0
210046,0,0,0,0,0,0,0,0,0,0
210047,0,0,0,0,0,0,0,0,0,0
210048,0,0,0,0,0,0,0,0,0,0
210049,0,0,0,0,0,0,0,0,0,0
210050,0,0,0,0,0,0,0,0,0,0
210051,0,0,0,0,0,0,0,0,0,0
210052,0,0,0,9,0,0,0,0,0,0
210053,0,0,0,0,0,0,0,0,0,0
210054,0,0,0,0,0,0,0,0,0,0
210055,0,0,0,0,0,0,0,0,0,0
210056,0,0,0,0,0,0,0,0,0,0
210057,0,0,0,0,0,0,0,0,0,0
210058,25,25,25,25,25,25,25,25,25,25
210059,0,0,0,0,0,0,0,0,0,0
210060,0,0,0,0,0,0,0,0,0,0
210061,0,0,22,0,0,40,0,0,0,45
210062,2,2,2,2,2,2,2,2,2,2
210063,0,0,0,0,0,0,0,0,0,0
210064,0,0,0,0,0,20,0,0,0,0
210065,0,0,0,0,0,0,0,0,0,0
210066,35,15,17,13,21,20,21,12,7,28
210067,0,0,0,0,0,0,0,0,0,0
210068,14,0,0,0,35,0,0,23,0,19
210069,0,12,0,0,0,0,0,0,0,0
210070,0,0,0,13,0,0,0,0,0,0
210071,0,0,0,0,0,0,0,0,0,0
210072,0,0,0,0,0,0,0,0,0,0
210073,0,0,0,0,0,0,0,0,0,0
210074,23,0,0,0,0,0,15,0,0,19
210075,7,7,7,7,7,7,7,7,24,7
210076,0,0,0,0,0,0,0,0,0,0
210077,0,0,0,0,0,0,0,0,0,0
210078,0,0,0,0,0,0,0,0,0,0
210079,25,25,25,25,25,25,25,25,25,25
210080,0,0,0,0,0,0,0,0,0,0
210081,0,0,0,0,0,0,0,0,0,0
210082,0,0,0,0,0,0,0,0,0,0
210083,0,0,0,0,0,0,0,0,0,0
210084,0,0,0,0,0,0,0,0,0,0
210085,0,0,0,0,0,0,0,0,0,0
210086,12,12,12,12,12,12,12,12,12,12
210087,8,8,8,8,8,8,8,8,8,8
210088,3,3,3,3,3,3,3,3,3,3
210089,0,0,0,0,0,0,0,0,8,0
210090,20,20,20,20,20,20,20,20,20,20
210091,0,0,0,0,0,0,0,0,0,0
210092,42,42,42,42,42,42,42,42,42,42
210093,0,0,0,0,0,0,0,0,0,0
210094,29,29,29,29,29,29,29,29,29,29
210095,31,31,31,31,31,31,31,31,31,31
210096,0,0,0,0,0,0,0,0,0,0
210097,0,0,0,0,0,0,20,0,37,14
210098,0,0,0,0,0,0,0,0,0,0
210099,18,13,14,19,21,6,18,34,14,25
210100,0,9,15,0,0,15,9,0,0,0
210101,0,0,0,0,0,0,0,0,0,0
210102,0,0,0,0,0,0,0,0,0,0
210103,0,0,0,0,0,0,0,0,0,0
210104,0,0,0,0,0,0,0,0,0,0
210105,0,0,0,0,0,0,0,0,0,11
210106,0,0,17,0,0,0,0,0,0,0
210107,20,20,20,20,20,20,20,20,20,20
210108,0,0,0,0,0,0,0,0,0,0
210109,0,0,0,0,0,0,0,0,0,0
210110,0,0,0,0,0,0,0,0,0,0
210111,0,0,0,0,0,0,0,17,0,0
210112,0,0,0,0,0,0,0,0,0,0
210113,0,0,0,0,0,0,0,0,0,0
210114,21,21,21,21,21,21,21,21,21,21
210115,0,0,0,0,0,0,0,0,0,0
210116,22,9,0,0,16,42,0,0,0,0
210117,33,0,0,0,0,0,0,0,0,0
210118,0,0,0,0,0,0,0,0,0,0
210119,0,0,0,0,0,0,0,0,0,0
210120,0,0,0,0,17,0,22,0,0,0
210121,0,0,0,0,0,0,0,0,0,0
210122,0,0,0,0,0,0,0,0,0,0
210123,0,0,0,0,0,0,0,0,0,0
210124,11,8,3,10,3,28,7,16,0,13
210125,0,0,0,0,0,0,0,0,0,0
210126,26,26,26,26,26,26,26,29,26,26
210127,26,0,0,0,0,0,0,0,0,0
210128,11,11,0,19,16,30,14,21,31,11
210129,11,11,11,11,11,11,11,31,11,11
210130,0,0,0,0,0,0,0,0,0,0
210131,29,16,16,16,16,16,16,16,16,16
210132,0,0,0,0,0,0,0,0,0,0
210133,15,15,15,15,15,15,15,15,15,15
210134,18,18,18,18,18,18,18,18,18,18
210135,17,17,17,17,17,17,17,17,17,17
210136,0,0,0,0,0,0,0,0,0,0
210137,0,0,0,14,5,6,6,0,0,3
210138,0,0,0,0,0,0,0,0,0,0
210139,8,8,8,8,8,8,8,8,8,8
210140,0,0,0,0,0,0,0,0,13,0
210141,27,0,0,0,19,0,0,0,0,0
210142,23,23,23,23,23,23,23,23,23,23
210143,0,0,0,0,0,0,0,0,0,0
210144,8,0,0,0,0,0,0,0,0,0
210145,20,20,20,20,20,20,20,20,20,20
210146,0,0,0,0,0,0,0,0,0,0
210147,0,0,0,0,0,0,0,0,0,0
210148,0,0,0,0,0,0,0,0,0,0
210149,0,0,0,0,0,0,0,0,0,0
210150,0,0,0,0,0,0,0,0,0,0
210151,21,21,21,21,21,21,21,21,21,21
210152,0,0,11,0,9,14,0,0,0,0
210153,12,12,12,12,12,12,12,12,12,12
210154,16,16,16,16,16,16,16,16,16,16
210155,0,0,0,0,0,0,0,0,0,0
210156,19,19,19,19,19,19,19,19,19,19
210157,11,11,11,11,11,11,11,11,11,11
210158,0,0,0,0,0,0,0,0,0,0
210159,22,22,22,22,22,22,22,22,22,22
210160,19,19,19,19,19,19,19,19,19,19
210161,0,0,0,19,0,0,0,0,0,0
210162,0,0,0,0,10,0,0,0,0,0
210163,7,12,0,0,0,0,0,0,0,0
210164,0,0,0,0,0,0,0,0,0,20
210165,0,0,0,0,0,0,0,0,0,0
210166,0,0,0,0,0,0,0,0,0,0
210167,0,0,0,0,0,0,0,0,0,0
210168,26,0,0,0,0,18,18,0,0,0
210169,10,10,10,10,10,10,10,10,10,10
210170,0,0,0,0,0,0,0,0,0,0
210171,0,0,0,0,0,0,0,0,0,0
210172,0,0,0,22,0,0,0,0,0,0
210173,0,0,0,0,0,0,0,0,0,0
210174,0,0,0,0,0,0,0,21,0,0
210175,0,24,20,15,16,4,16,6,27,17
210176,0,0,0,0,0,0,0,0,0,0
210177,0,0,0,0,0,0,0,0,0,0
210178,0,0,0,0,0,0,0,0,0,0
210179,0,0,0,0,0,0,0,0,0,0
210180,0,0,0,0,0,0,0,0,0,0
210181,0,0,0,0,0,0,0,0,0,0
210182,4,4,4,4,4,4,4,4,4,4
210183,12,29,20,13,26,20,25,34,15,0
210184,21,21,21,21,21,21,21,21,21,21
210185,0,0,0,0,0,0,0,0,0,0
210186,0,0,0,0,0,0,0,0,0,0
210187,6,37,21,28,23,16,36,29,16,25
210188,0,0,10,0,0,0,0,0,0,0
210189,0,0,0,0,0,0,0,0,0,0
210190,0,0,0,0,0,6,0,13,0,5
210191,16,14,20,17,9,10,26,3,8,7
210192,0,0,0,0,0,0,0,9,0,0
210193,0,0,0,0,0,0,0,0,0,0
210194,15,15,15,15,15,15,15,15,15,15
210195,0,9,0,0,0,0,0,0,0,0
210196,19,19,19,19,19,19,19,19,19,19
210197,14,14,14,14,14,14,14,14,14,14
210198,27,27,27,27,27,27,27,27,27,27
210199,0,0,0,0,0,0,0,0,0,0
210200,18,18,18,18,18,18,18,18,18,18
210201,9,9,9,9,9,9,9,9,19,9
210202,0,0,0,0,0,0,0,0,0,0
210203,0,0,0,14,0,0,0,0,0,0
210204,0,0,0,0,0,0,0,0,0,0
210205,0,0,0,0,0,0,0,0,0,0
210206,0,0,0,0,0,0,0,0,0,0
210207,28,28,28,28,28,28,28,28,28,28
210208,17,17,17,17,19,17,17,17,17,17
210209,0,0,0,0,0,0,0,0,0,0
210210,0,0,0,0,0,0,0,0,0,0
210211,0,0,0,0,0,0,0,0,0,0
210212,0,0,0,0,0,0,0,0,0,0
210213,0,0,0,0,0,0,0,0,0,0
210214,0,0,0,0,0,0,0,0,0,0
210215,0,0,0,0,0,0,0,0,0,0
210216,0,0,0,0,0,0,0,0,0,0
210217,0,0,0,0,0,0,0,0,0,0
210218,25,25,25,25,25,25,25,25,25,25
210219,16,8,0,0,0,0,0,0,0,0
210220,22,22,22,22,22,22,22,22,22,22
210221,0,0,0,0,0,0,0,0,0,0
210222,0,0,0,0,0,0,0,0,0,0
210223,0,0,0,0,0,0,0,0,0,0
210224,19,19,19,19,19,19,19,19,19,19
210225,0,0,0,0,0,0,0,0,0,0
210226,0,0,0,0,0,0,0,0,0,0
210227,0,0,0,0,0,0,0,0,0,0
210228,13,0,0,0,0,0,16,22,0,0
210229,0,0,0,0,0,0,0,0,0,0
210230,0,0,0,0,0,0,0,0,0,0
210231,21,21,21,21,21,21,21,21,21,21
210232,0,0,0,0,0,0,0,0,0,0
210233,32,32,32,32,32,32,32,32,32,32
210234,0,0,0,0,0,0,0,0,0,0
210235,12,12,12,12,12,12,12,12,12,12
210236,0,0,0,0,0,0,0,0,0,0
210237,0,0,0,0,0,0,0,0,0,0
210238,0,0,0,0,0,0,0,0,0,0
210239,0,0,0,0,0,0,0,0,0,0
210240,0,0,0,0,0,0,0,0,0,0
210241,0,0,0,0,0,0,0,0,0,0
210242,28,28,28,28,28,28,28,28,28,28
210243,37,37,37,37,37,37,37,37,37,37
210244,10,10,10,10,10,10,10,10,10,10
210245,39,39,39,39,39,39,39,39,39,39
210246,9,9,9,9,9,9,9,9,9,9
210247,0,7,0,0,23,0,0,0,0,0
210248,7,7,7,7,7,7,7,7,7,7
210249,0,0,0,0,0,0,0,0,0,0
210250,0,0,0,35,0,0,0,22,0,0
210251,0,0,0,0,0,0,0,0,0,0
210252,16,16,16,16,16,16,16,16,16,16
210253,0,24,0,0,0,0,0,0,0,0
210254,23,23,23,23,23,23,23,23,23,23
210255,4,36,9,7,0,19,0,41,20,26
210256,0,0,13,0,0,0,0,0,0,0
210257,0,0,0,0,0,0,0,0,0,0
210258,2,2,2,2,2,2,2,2,2,2
210259,0,0,0,0,0,0,0,0,0,0
210260,19,19,19,19,19,19,19,19,19,19
210261,21,21,21,21,21,21,21,21,21,21
210262,18,18,18,18,18,18,18,18,18,18
210263,23,23,23,23,23,23,23,23,23,23
210264,0,0,0,0,0,0,0,0,0,0
210265,0,0,0,0,0,0,0,0,0,0
210266,18,18,18,18,18,18,18,18,18,18
210267,0,0,0,0,0,0,0,0,0,0
210268,6,6,6,6,6,6,6,6,6,6
210269,0,0,0,0,0,0,0,0,0,0
210270,0,0,0,0,0,0,0,0,0,0
210271,0,0,0,0,0,0,0,0,0,0
210272,0,0,0,0,0,0,0,0,0,0
210273,12,12,12,12,12,12,12,12,12,12
210274,0,0,0,0,34,0,0,0,0,0
210275,7,7,7,7,7,7,7,7,7,7
210276,0,0,0,0,0,0,0,0,0,0
210277,0,0,0,0,0,0,0,0,0,0
210278,16,0,0,7,0,0,0,0,0,0
210279,0,0,0,0,0,0,0,0,0,0
210280,34,34,34,34,34,34,34,34,34,34
210281,0,0,0,0,0,0,0,0,0,0
210282,0,0,0,0,0,0,0,0,0,0
210283,0,0,0,0,0,0,0,0,0,0
210284,21,21,21,21,21,21,21,21,21,21
210285,14,14,14,14,14,14,14,14,14,14
210286,0,0,0,0,0,0,0,9,0,0
210287,13,13,13,13,13,13,13,13,13,13
210288,0,0,0,0,0,0,0,0,0,0
210289,0,0,0,0,0,0,0,0,0,0
210290,0,0,0,0,0,0,0,0,0,0
210291,17,17,17,17,17,17,17,17,17,17
210292,0,0,0,0,0,0,0,0,0,0
210293,0,0,0,0,0,0,0,0,0,0
210294,0,0,0,0,0,0,0,0,0,0
210295,0,0,0,0,0,0,0,0,0,0
210296,0,0,0,0,0,0,0,0,0,0
210297,21,21,21,21,21,21,21,21,21,21
210298,0,0,0,0,0,0,0,0,0,0
210299,0,0,0,0,0,0,0,0,0,0
210300,0,0,0,0,0,0,0,0,0,0
210301,0,0,0,0,0,0,0,0,0,0
210302,0,0,0,0,0,0,0,0,0,0
210303,4,4,4,4,4,4,4,4,4,4
210304,0,0,0,0,0,0,0,0,0,0
210305,8,8,8,8,8,8,8,8,8,8
210306,19,19,19,19,19,19,19,19,19,19
210307,0,0,0,0,0,0,0,0,0,0
210308,0,0,0,0,0,0,0,0,0,0
210309,10,10,10,10,10,10,10,10,10,10
210310,0,0,0,0,0,0,0,0,0,0
210311,0,0,0,0,0,0,0,0,0,0
210312,0,0,0,0,0,0,0,0,0,0
210313,14,14,14,14,14,14,14,14,14,14
210314,11,11,11,11,11,11,11,11,11,11
210315,0,0,0,0,0,0,0,0,0,0
210316,0,0,0,0,0,0,0,0,0,0
210317,0,0,0,0,0,0,0,0,0,0
