STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
6,62793,4,1,0,29,4,3,25,14,0,2,0,6,6,24,7,24007,17,2004,1G8AN12F74Z1,1,G,8,A,N,1,2,F,7,4,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
6,62793,5,1,0,29,4,3,25,14,0,2,0,6,6,63,34,63034,4,2012,KNAGM4AD3C50,K,N,A,G,M,4,A,D,3,C,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62797,2,1,0,23,5,20,55,14,0,2,0,6,6,7,442,7442,20,1999,2B4FP25B0XR2,2,B,4,F,P,2,5,B,0,X,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62797,3,1,0,23,5,20,55,14,0,2,0,6,6,23,441,23441,20,2001,1GTDM19W21B5,1,G,T,D,M,1,9,W,2,1,B,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62797,4,1,0,23,5,20,55,14,0,2,0,6,6,12,461,12461,21,1960,P0149T,P,0,1,4,9,T,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62797,5,1,0,23,5,20,55,14,0,2,0,6,6,51,34,51034,4,1985,YV1AX8855F16,Y,V,1,A,X,8,8,5,5,F,1,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62797,6,1,0,23,5,20,55,14,0,2,0,6,6,21,2,21002,4,1998,1G3HN52K1W48,1,G,3,H,N,5,2,K,1,W,4,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62823,5,4,0,7,12,8,59,12,1,2,0,6,6,49,472,49472,30,2013,3TMMU4FN1DM0,3,T,M,M,U,4,F,N,1,D,M,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62823,6,4,0,7,12,8,59,12,1,3,0,6,6,34,35,34035,4,2001,WBADT634X1CF,W,B,A,D,T,6,3,4,X,1,C,F,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62823,7,4,0,7,12,8,59,12,1,3,0,6,6,34,35,34035,4,1999,WBADP6341XBV,W,B,A,D,P,6,3,4,1,X,B,V,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62842,2,1,0,3,12,17,50,14,0,2,0,6,6,19,18,19018,4,2004,1G6DM5779401,1,G,6,D,M,5,7,7,9,4,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,62871,2,1,0,10,12,20,31,14,0,2,0,6,6,87,884,87884,63,2002,1NPALU0X12D5,1,N,P,A,L,U,0,X,1,2,D,5,0,57,2605751,572605751,3,1,4,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
8,80021,2,1,1,28,1,11,30,45,0,4,0,8,3,84,883,84883,63,1999,1HTGBADR6XH6,1,H,T,G,B,A,D,R,6,X,H,6,0,57,0927955,570927955,3,1,4,1,0,0,0,0,0,0,0,0,12,2,3,12,0,0,0,0
8,80043,2,1,0,15,2,15,2,14,0,2,0,8,6,23,421,23421,15,2003,1GKFK66UX3J1,1,G,K,F,K,6,6,U,X,3,J,1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
8,80149,2,1,0,5,6,21,53,18,0,2,0,8,6,38,881,38881,61,2000,JALB4B147Y70,J,A,L,B,4,B,1,4,7,Y,7,0,0,8,1167391,081167391,2,1,1,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
8,80176,2,1,0,27,6,17,0,14,0,2,0,8,6,12,481,12481,31,2011,1FTFW1EF0BF1,1,F,T,F,W,1,E,F,0,B,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
8,80212,2,1,2,18,7,1,25,45,0,4,0,8,3,20,481,20481,31,2004,1GBHK24U64E3,1,G,B,H,K,2,4,U,6,4,E,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
8,80304,2,1,0,3,6,2,10,14,0,2,0,8,6,23,461,23461,21,2013,1GTZ7TCG0D11,1,G,T,Z,7,T,C,G,0,D,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
8,80339,2,1,0,4,10,15,10,42,0,3,0,8,6,18,24,18024,6,2012,5GAKVCED8CJ1,5,G,A,K,V,C,E,D,8,C,J,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0
8,80380,2,1,0,3,11,11,34,8,0,2,0,8,6,6,43,6043,4,2004,1C3EL46X74N4,1,C,3,E,L,4,6,X,7,4,N,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,3,12,0,0,0,0
8,80423,2,1,0,11,12,23,4,14,0,2,0,8,6,87,881,87881,62,1990,1XPAL59X7LN2,1,X,P,A,L,5,9,X,7,L,N,2,0,57,2448417,572448417,2,2,5,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
8,80423,3,1,0,11,12,23,4,14,0,2,0,8,6,20,2,20002,4,2012,2G1WG5E39C12,2,G,1,W,G,5,E,3,9,C,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
8,80425,2,1,0,13,12,6,15,14,0,2,0,8,6,48,45,48045,6,2006,JF1GG68616H8,J,F,1,G,G,6,8,6,1,6,H,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,6,8,12,0,0,0,0
8,80425,3,1,0,13,12,6,15,14,0,2,0,8,6,12,481,12481,31,2003,1FTSW31F93EA,1,F,T,S,W,3,1,F,9,3,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,8,12,0,0,0,0
9,90001,1,1,0,3,1,10,56,14,0,2,0,9,6,84,898,84898,63,2009,1HTMKAAR79H0,1,H,T,M,K,A,A,R,7,9,H,0,0,57,0411606,570411606,3,1,97,1,0,0,0,0,0,13,0,0,6,4,3,12,0,0,0,0
9,90023,2,1,0,17,5,0,32,14,0,2,0,9,6,7,442,7442,20,2005,2D4GP44L95R2,2,D,4,G,P,4,4,L,9,5,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,9,12,0,0,0,0
9,90044,2,1,0,8,6,1,59,53,0,3,0,9,6,54,35,54035,4,2003,19UUA569X3A0,1,9,U,U,A,5,6,9,X,3,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
9,90051,3,2,0,19,6,20,30,31,0,2,0,9,6,20,2,20002,4,2006,2G1WB58K5694,2,G,1,W,B,5,8,K,5,6,9,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
9,90051,4,2,0,19,6,20,30,31,0,2,0,9,6,49,40,49040,4,2004,4T1BE32K54U9,4,T,1,B,E,3,2,K,5,4,U,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0
9,90081,2,2,0,1,3,23,8,14,0,2,0,9,6,20,22,20022,2,2010,1G1AD1F50A71,1,G,1,A,D,1,F,5,0,A,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0
9,90092,1,1,1,30,3,6,29,14,0,2,0,34,6,82,881,82881,66,2013,1FUJGHDV0DLB,1,F,U,J,G,H,D,V,0,D,L,B,1,57,0279538,570279538,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
9,90117,1,1,0,14,5,20,41,25,0,2,0,23,6,98,884,98884,66,2006,13N148305615,1,3,N,1,4,8,3,0,5,6,1,5,1,57,994802,57994802,3,6,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
9,90183,2,1,0,18,10,7,31,8,0,2,0,9,6,20,880,20880,67,1986,1GBJP32M0G33,1,G,B,J,P,3,2,M,0,G,3,3,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
9,90189,1,1,0,27,10,16,46,24,0,3,0,9,6,20,481,20481,31,2011,1GC2KXCG9BZ3,1,G,C,2,K,X,C,G,9,B,Z,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
9,90199,1,2,0,1,11,2,28,12,6,2,0,36,6,12,401,12401,14,1999,1FMZU34E4XZB,1,F,M,Z,U,3,4,E,4,X,Z,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
9,90208,2,1,0,21,11,15,1,14,0,2,0,9,6,35,47,35047,4,1993,1N4BU31F9PC1,1,N,4,B,U,3,1,F,9,P,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
9,90210,3,2,0,23,11,21,13,12,7,3,0,9,6,38,882,38882,61,1995,JALC4B1K0S70,J,A,L,C,4,B,1,K,0,S,7,0,0,77,777777777,77777777777,2,1,1,1,0,0,0,0,0,0,0,0,81,2,5,12,0,0,0,0
9,90211,2,1,0,20,11,2,8,42,0,3,0,9,6,35,47,35047,4,2013,1N4AL3AP7DC1,1,N,4,A,L,3,A,P,7,D,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
9,90211,3,1,0,20,11,2,8,42,0,3,0,9,6,35,39,35039,4,2009,1N4AA51E09C8,1,N,4,A,A,5,1,E,0,9,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
9,90212,2,1,0,24,10,20,24,14,0,2,0,9,6,35,39,35039,4,2012,1N4AA5AP2CC8,1,N,4,A,A,5,A,P,2,C,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
10,100019,3,2,0,23,3,1,43,12,6,3,0,10,6,12,461,12461,21,1990,1FTFE24Y8LHB,1,F,T,F,E,2,4,Y,8,L,H,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,5,55,0,0,0,0
10,100070,2,1,2,30,9,15,28,14,0,2,0,34,6,63,34,63034,4,2011,KNAGR4A69B51,K,N,A,G,R,4,A,6,9,B,5,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
11,110002,2,1,0,15,1,23,25,8,0,4,0,24,3,12,481,12481,31,2000,1FDWF36L4YED,1,F,D,W,F,3,6,L,4,Y,E,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
11,110010,3,2,0,22,3,16,55,12,2,2,0,0,6,98,809,98809,62,2005,2FZACFCT75AU,2,F,Z,A,C,F,C,T,7,5,A,U,0,51,2418927,512418927,2,1,3,1,0,0,0,0,0,0,0,0,61,6,5,14,0,0,0,0
11,110010,4,2,0,22,3,16,55,12,2,2,0,11,6,12,481,12481,31,2009,1FDEF36Y49EA,1,F,D,E,F,3,6,Y,4,9,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,9,14,0,0,0,0
12,120042,2,1,1,8,1,11,15,14,0,2,0,1,6,12,461,12461,21,2012,1FTSE3EL9CDB,1,F,T,S,E,3,E,L,9,C,D,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
12,120236,2,1,1,15,2,6,1,8,0,2,0,12,6,35,39,35039,4,2000,JN1CA31D6YT5,J,N,1,C,A,3,1,D,6,Y,T,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,120253,2,1,0,17,2,9,50,18,0,3,0,13,6,82,881,82881,63,2001,1FUYD7EB51LH,1,F,U,Y,D,7,E,B,5,1,L,H,1,13,186106,13186106,3,4,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,120291,2,1,0,16,2,17,38,14,0,3,0,12,6,20,9,20009,2,1991,1G1FP23F5ML1,1,G,1,F,P,2,3,F,5,M,L,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0
12,120316,2,1,1,26,2,18,55,18,0,2,0,40,6,84,884,84884,66,2013,3HSDJSJR8DN3,3,H,S,D,J,S,J,R,8,D,N,3,1,40,148974,40148974,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
12,120530,3,2,1,10,3,18,5,12,6,3,0,12,6,54,421,54421,15,2004,2HNYD18974H5,2,H,N,Y,D,1,8,9,7,4,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
12,120677,3,2,0,3,5,14,10,12,7,2,0,12,6,12,16,12016,4,2007,2FAHP71W87X1,2,F,A,H,P,7,1,W,8,7,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,120677,4,2,1,3,5,14,10,12,7,2,0,37,6,20,481,20481,31,2004,2GCEK19T2412,2,G,C,E,K,1,9,T,2,4,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,14,0,0,0,0
12,120677,5,2,0,3,5,14,10,12,7,2,0,12,6,12,481,12481,40,2012,3FRNF6FC2CV4,3,F,R,N,F,6,F,C,2,C,V,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,14,0,0,0,0
12,120697,2,1,0,5,5,15,28,33,0,3,0,12,6,49,40,49040,4,2006,4T1BE32K46U1,4,T,1,B,E,3,2,K,4,6,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,120727,2,1,0,10,5,0,28,33,0,3,0,12,6,7,461,7461,21,1999,2B7HB11Y3XK5,2,B,7,H,B,1,1,Y,3,X,K,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,5,14,0,0,0,0
12,120727,3,1,0,10,5,0,28,33,0,3,0,12,6,55,35,55035,4,2007,KMHDU46D37U0,K,M,H,D,U,4,6,D,3,7,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,14,0,0,0,0
12,120889,3,2,0,21,6,2,33,12,2,3,0,12,6,35,49,35049,6,2007,JN8AZ08W87W6,J,N,8,A,Z,0,8,W,8,7,W,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
12,120954,3,2,0,27,6,10,38,12,6,3,0,12,6,12,481,12481,31,2005,1FTRX12W65NA,1,F,T,R,X,1,2,W,6,5,N,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,121024,2,1,0,23,6,12,44,31,0,3,0,12,6,6,54,6054,6,2005,2C8GF68405R6,2,C,8,G,F,6,8,4,0,5,R,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
12,121070,5,4,0,17,7,12,51,18,0,3,0,42,6,63,441,63441,20,2002,KNDUP1311262,K,N,D,U,P,1,3,1,1,2,6,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
12,121086,2,1,0,26,7,17,34,42,0,3,0,12,6,36,38,36038,2,2012,3C3CFFER9CT1,3,C,3,C,F,F,E,R,9,C,T,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,19,0,0,0,0
12,121086,3,1,0,26,7,17,34,42,0,3,0,12,6,35,43,35043,4,2013,3N1AB7AP1DL6,3,N,1,A,B,7,A,P,1,D,L,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,19,0,0,0,0
12,121110,2,1,0,28,6,3,15,8,0,2,0,12,6,22,22,22022,4,2006,1G2ZH558X641,1,G,2,Z,H,5,5,8,X,6,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,3,12,0,0,0,0
12,121118,2,1,0,28,7,13,33,43,0,3,0,12,6,12,401,12401,14,2012,1FMHK8D82CGA,1,F,M,H,K,8,D,8,2,C,G,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,4,3,12,0,0,0,0
12,121118,3,1,0,28,7,13,33,43,0,3,0,12,6,22,9,22009,2,2002,2G2FV22G6221,2,G,2,F,V,2,2,G,6,2,2,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121126,3,2,0,2,8,2,56,12,6,3,0,36,6,20,461,20461,21,2010,1GCZGFBA1A11,1,G,C,Z,G,F,B,A,1,A,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
12,121146,2,1,0,27,7,21,0,8,0,2,0,97,6,20,441,20441,20,2005,1GBDM19X75B1,1,G,B,D,M,1,9,X,7,5,B,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,3,12,0,0,0,0
12,121153,4,3,0,1,2,22,15,12,6,3,0,12,6,6,51,6051,4,2006,2C3LA53G26H1,2,C,3,L,A,5,3,G,2,6,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
12,121164,2,1,1,24,2,2,30,14,0,3,0,12,6,7,24,7024,4,2008,2B3KA43R88H3,2,B,3,K,A,4,3,R,8,8,H,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,9,9,12,0,0,0,0
12,121169,2,1,0,2,3,1,26,34,0,3,0,12,6,21,401,21401,14,2003,1GHDS13S6322,1,G,H,D,S,1,3,S,6,3,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121169,3,1,0,2,3,1,26,34,0,3,0,12,6,52,401,52401,14,2003,JA4LS21H93J0,J,A,4,L,S,2,1,H,9,3,J,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121169,4,1,0,2,3,1,26,34,0,3,0,12,6,7,442,7442,20,2001,1B4GP44361B2,1,B,4,G,P,4,4,3,6,1,B,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121248,2,1,0,4,7,22,9,8,0,3,0,12,6,49,40,49040,4,2007,4T1BE46K17U1,4,T,1,B,E,4,6,K,1,7,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
12,121260,2,1,0,26,6,2,21,30,0,3,0,12,6,23,431,23431,16,1995,3GKEC16K8SG5,3,G,K,E,C,1,6,K,8,S,G,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
12,121282,2,1,1,30,7,21,46,8,0,4,0,12,3,20,473,20473,30,2007,1GCDT13E2781,1,G,C,D,T,1,3,E,2,7,8,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,121288,2,1,1,1,8,14,11,14,0,2,0,12,6,23,481,23481,31,1999,1GDHK34F7XF0,1,G,D,H,K,3,4,F,7,X,F,0,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121329,4,3,0,5,8,16,30,12,6,3,0,12,6,20,481,20481,31,2005,2GCEK13T6512,2,G,C,E,K,1,3,T,6,5,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
12,121376,2,1,0,8,8,4,23,58,0,3,0,12,6,34,34,34034,4,1995,WBACA6321SFK,W,B,A,C,A,6,3,2,1,S,F,K,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,14,0,0,0,0
12,121376,3,1,0,8,8,4,23,58,0,3,0,12,6,35,47,35047,4,2010,1N4AL2APXAN5,1,N,4,A,L,2,A,P,X,A,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,4,5,14,0,0,0,0
12,121381,2,1,0,11,8,11,39,14,0,3,0,12,6,55,401,55401,14,2011,5XYZG3AB4BG0,5,X,Y,Z,G,3,A,B,4,B,G,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
12,121381,3,1,0,11,8,11,39,14,0,3,0,12,6,6,441,6441,20,2009,2A8HR54169R6,2,A,8,H,R,5,4,1,6,9,R,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
12,121395,2,1,0,16,8,23,15,33,0,3,0,13,6,63,37,63037,6,2014,KNDJP3A56E70,K,N,D,J,P,3,A,5,6,E,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
12,121395,3,1,0,16,8,23,15,33,0,3,0,12,6,20,9,20009,2,1997,2G1FP22P8V21,2,G,1,F,P,2,2,P,8,V,2,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
12,121395,4,1,0,16,8,23,15,33,0,3,0,12,6,6,441,6441,20,2005,1C4GP45R75B2,1,C,4,G,P,4,5,R,7,5,B,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,4,5,12,0,0,0,0
12,121395,5,1,0,16,8,23,15,33,0,3,0,12,6,20,481,20481,31,1998,2GCEC19M5W12,2,G,C,E,C,1,9,M,5,W,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
12,121395,6,1,0,16,8,23,15,33,0,3,0,12,6,20,37,20037,4,1998,1G1ND52T5WY1,1,G,1,N,D,5,2,T,5,W,Y,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
12,121534,2,1,0,10,9,9,10,1,0,3,0,18,6,82,898,82898,61,2014,3ALACWDT7EDF,3,A,L,A,C,W,D,T,7,E,D,F,0,99,999999999,99999999999,2,1,98,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
12,121553,2,1,1,15,9,12,8,14,0,2,0,12,6,35,472,35472,30,2001,1N6ED27T41C3,1,N,6,E,D,2,7,T,4,1,C,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,3,12,0,0,0,0
12,121553,3,1,0,15,9,12,8,14,0,2,0,12,6,20,403,20403,14,2003,1GNDT13S0324,1,G,N,D,T,1,3,S,0,3,2,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0
12,121613,4,3,0,29,6,5,24,12,1,3,0,12,6,49,422,49422,15,2006,5TDZT38A86S2,5,T,D,Z,T,3,8,A,8,6,S,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121613,5,3,0,29,6,5,24,12,1,3,0,12,6,37,32,37032,4,2013,1HGCR2F88DA0,1,H,G,C,R,2,F,8,8,D,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121658,3,2,0,25,9,17,44,12,6,2,0,12,6,59,32,59032,4,2013,JTHGL5EF5D50,J,T,H,G,L,5,E,F,5,D,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
12,121703,2,1,1,10,10,5,14,14,0,2,0,12,6,84,884,84884,66,2007,2HSCDAPR47C5,2,H,S,C,D,A,P,R,4,7,C,5,2,18,21800,1821800,3,7,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,121743,2,1,0,12,10,3,0,14,0,2,0,12,6,7,482,7482,31,2001,1B7HC13Y91J2,1,B,7,H,C,1,3,Y,9,1,J,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
12,121795,2,1,2,26,10,0,58,8,0,2,0,12,6,7,24,7024,4,2011,2B3CL3CG6BH5,2,B,3,C,L,3,C,G,6,B,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
12,121994,3,2,0,18,11,12,40,12,6,3,0,12,6,12,401,12401,14,1995,1FMDU32X0SUB,1,F,M,D,U,3,2,X,0,S,U,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0
12,121994,4,2,0,18,11,12,40,12,6,3,0,12,6,20,481,20481,31,1998,1GCEC19M6WE1,1,G,C,E,C,1,9,M,6,W,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
12,121995,2,1,1,18,11,3,22,45,0,4,0,12,3,82,898,82898,62,2010,1FVACXDT0ADA,1,F,V,A,C,X,D,T,0,A,D,A,0,12,999732,12999732,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,45,0,0,0,0
12,122006,2,1,0,12,11,1,26,30,0,3,0,12,6,19,3,19003,4,2000,1G6KD54YXYU3,1,G,6,K,D,5,4,Y,X,Y,U,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
12,122006,3,1,0,12,11,1,26,30,0,3,0,12,6,19,22,19022,4,2010,1G6KA5EY0AU1,1,G,6,K,A,5,E,Y,0,A,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
12,122031,2,1,0,22,11,6,20,14,0,3,0,12,6,12,461,12461,21,2006,1FTNE24WX6HB,1,F,T,N,E,2,4,W,X,6,H,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,3,12,0,0,0,0
12,122094,2,1,0,7,12,6,0,8,0,3,0,12,6,72,706,72706,80,2008,1HD1FB4188Y6,1,H,D,1,F,B,4,1,8,8,Y,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,3,12,0,0,0,0
