STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
48,482593,2,1,55,64,5555,55
48,482593,3,1,98,43,9999,77
48,482593,4,1,19,14,2,98
48,482594,1,1,12,12,2,6
48,482595,1,1,55,64,5555,55
48,482595,2,1,98,26,9999,77
48,482595,3,1,98,25,9999,77
48,482595,4,1,98,59,9999,77
48,482596,1,1,12,8,9999,77
48,482597,1,1,12,8,9999,77
48,482598,1,1,55,63,5555,55
48,482598,2,1,98,33,9999,77
48,482598,3,1,55,69,5555,55
48,482598,4,1,55,64,5555,55
48,482598,5,1,3,30,9999,77
48,482599,1,1,55,63,5555,55
48,482599,2,1,9,42,9999,77
48,482600,1,1,55,63,5555,55
48,482600,2,1,98,32,9999,77
48,482600,3,1,55,69,5555,55
48,482600,4,1,55,63,5555,55
48,482600,5,1,98,32,9999,77
48,482600,6,1,0,1,9999,77
48,482601,1,1,55,63,5555,55
48,482601,2,1,12,14,2,6
48,482602,1,1,12,12,2,6
48,482602,2,2,55,63,5555,55
48,482602,3,2,98,43,9999,77
48,482603,1,1,12,11,9999,77
48,482603,2,1,55,64,5555,55
48,482603,3,1,0,1,9999,77
48,482604,1,1,12,12,2,3
48,482605,1,1,12,12,2,5
48,482606,1,1,12,8,9999,77
48,482607,1,1,12,8,9999,77
48,482608,1,1,12,12,3,6
48,482608,2,1,55,68,5555,55
48,482608,3,1,12,12,2,12
48,482609,1,1,55,64,5555,55
48,482609,2,1,0,1,9999,77
48,482610,1,1,12,8,9999,77
48,482610,2,2,14,8,9999,77
48,482610,3,3,14,8,9999,77
48,482611,1,1,55,67,5555,55
48,482611,2,1,55,64,5555,55
48,482611,3,1,0,1,9999,77
48,482613,1,1,55,63,5555,55
48,482613,2,1,9,30,9999,77
48,482614,1,1,55,68,5555,55
48,482614,2,1,55,64,5555,55
48,482614,3,1,12,38,9999,77
48,482614,4,1,3,30,9999,77
48,482614,5,1,3,43,9999,77
48,482615,1,1,55,68,5555,55
48,482615,2,1,12,12,2,12
48,482617,1,1,19,30,9999,77
48,482617,2,1,98,12,2,81
48,482618,1,1,12,12,2,12
48,482618,2,2,55,60,5555,55
48,482618,3,2,18,54,3,12
48,482619,1,1,55,68,5555,55
48,482619,2,1,11,12,2,8
48,482619,3,1,55,64,5555,55
48,482619,4,1,12,38,9999,77
48,482619,5,2,55,68,5555,55
48,482619,6,2,12,12,3,9
48,482619,7,2,55,64,5555,55
48,482619,8,2,0,1,9999,77
48,482619,9,2,13,38,9999,77
48,482619,10,3,55,63,5555,55
48,482619,11,3,81,38,9999,77
48,482620,1,1,12,12,2,62
48,482620,2,1,55,64,5555,55
48,482620,3,1,63,59,9999,77
48,482620,4,1,0,1,9999,77
48,482621,1,1,55,63,5555,55
48,482621,2,1,55,69,5555,55
48,482621,3,1,55,68,5555,55
48,482621,4,2,12,12,1,9
48,482622,1,1,55,68,5555,55
48,482622,2,1,55,64,5555,55
48,482622,3,1,98,52,9999,77
48,482622,4,1,7,32,9999,77
48,482622,5,1,6,32,9999,77
48,482622,6,1,0,1,9999,77
48,482623,1,2,55,68,5555,55
48,482623,2,2,12,12,1,12
48,482623,3,1,0,2,9999,77
48,482624,1,1,12,8,9999,77
48,482625,1,1,55,68,5555,55
48,482625,2,1,55,64,5555,55
48,482625,3,1,0,1,9999,77
48,482626,1,1,12,8,9999,77
48,482626,2,1,12,12,2,6
48,482627,1,1,12,12,3,6
48,482627,2,3,0,2,9999,77
48,482627,3,3,0,2,9999,77
48,482627,4,2,12,12,1,3
48,482627,5,1,55,63,5555,55
48,482627,6,1,0,2,9999,77
48,482627,7,2,55,63,5555,55
48,482627,8,2,0,1,9999,77
48,482628,1,1,12,12,2,6
48,482628,2,2,12,12,3,6
48,482628,3,1,0,1,9999,77
48,482628,4,1,5,12,3,11
48,482629,1,1,12,15,9999,77
48,482630,1,1,12,8,9999,77
48,482630,2,1,12,15,9999,77
48,482630,3,1,12,8,9999,77
48,482631,1,1,55,63,5555,55
48,482631,2,1,12,42,9999,77
48,482631,3,1,0,2,9999,77
48,482632,1,1,55,68,5555,55
48,482632,2,1,55,64,5555,55
48,482632,3,1,55,67,5555,55
48,482632,4,1,9,32,9999,77
48,482632,5,1,12,38,9999,77
48,482633,1,1,55,64,5555,55
48,482633,2,1,55,69,5555,55
48,482633,3,1,55,63,5555,55
48,482633,4,1,98,53,9999,77
48,482633,5,1,0,1,9999,77
48,482634,1,1,12,8,9999,77
48,482634,2,1,19,54,2,9
48,482635,1,1,12,12,2,6
48,482636,1,2,10,12,1,12
48,482637,1,1,55,63,5555,55
48,482637,2,1,0,1,9999,77
48,482638,1,1,55,63,5555,55
48,482638,2,1,9,30,9999,77
48,482639,1,2,12,12,1,12
48,482639,2,2,55,64,5555,55
48,482639,3,2,0,1,9999,77
48,482640,1,2,12,12,1,62
48,482641,1,1,55,68,5555,55
48,482641,2,1,12,12,2,12
48,482641,3,2,55,63,5555,55
48,482641,4,2,0,1,9999,77
48,482642,1,1,55,68,5555,55
48,482642,2,1,12,9,9999,77
48,482643,1,1,55,64,5555,55
48,482643,2,1,98,33,9999,77
48,482643,3,1,0,1,9999,77
48,482643,4,1,98,43,9999,77
48,482644,1,2,55,68,5555,55
48,482644,2,2,12,12,1,12
48,482644,3,2,12,12,1,61
48,482645,1,1,55,68,5555,55
48,482645,2,1,55,68,5555,55
48,482645,3,1,55,63,5555,55
48,482645,4,1,55,67,5555,55
48,482645,5,1,98,30,9999,77
48,482645,6,1,0,1,9999,77
48,482645,7,1,98,38,9999,77
48,482646,1,1,55,64,5555,55
48,482646,2,1,98,53,9999,77
48,482646,3,1,0,1,9999,77
48,482646,4,1,98,43,9999,77
48,482646,5,1,98,43,9999,77
48,482647,1,2,12,12,1,8
48,482647,2,1,55,60,5555,55
48,482648,1,1,12,8,9999,77
48,482649,1,1,55,63,5555,55
48,482649,2,1,12,52,9999,77
48,482649,3,1,55,67,5555,55
48,482649,4,1,9,30,9999,77
48,482650,1,1,12,11,9999,77
48,482651,1,1,55,64,5555,55
48,482651,2,1,0,1,9999,77
48,482651,3,1,98,57,9999,77
48,482652,1,1,55,68,5555,55
48,482652,2,1,55,64,5555,55
48,482652,3,1,12,42,9999,77
48,482652,4,1,12,42,9999,77
48,482653,1,1,12,8,9999,77
48,482654,1,1,12,8,9999,77
48,482655,1,1,55,63,5555,55
48,482655,2,1,55,69,5555,55
48,482655,3,1,55,68,5555,55
48,482655,4,1,55,64,5555,55
48,482655,5,1,12,42,9999,77
48,482655,6,1,55,67,5555,55
48,482655,7,1,98,42,9999,77
48,482655,8,1,98,42,9999,77
48,482655,9,1,98,38,9999,77
48,482656,1,2,0,1,9999,77
48,482656,2,1,3,12,2,61
48,482657,1,1,55,63,5555,55
48,482657,2,1,12,42,9999,77
48,482658,1,1,55,64,5555,55
48,482658,2,1,12,42,9999,77
48,482658,3,1,12,42,9999,77
48,482658,4,1,12,42,9999,77
48,482658,5,1,12,42,9999,77
48,482658,6,1,12,38,9999,77
48,482659,1,1,55,68,5555,55
48,482659,2,1,55,68,5555,55
48,482659,3,1,55,63,5555,55
48,482659,4,1,55,67,5555,55
48,482659,5,1,0,1,9999,77
48,482659,6,1,13,42,9999,77
48,482660,1,1,55,68,5555,55
48,482660,2,1,12,12,2,12
48,482661,1,1,0,5,9999,77
48,482662,1,1,55,61,5555,55
48,482662,2,1,55,64,5555,55
48,482662,3,1,0,1,9999,77
48,482663,1,1,55,63,5555,55
48,482663,2,1,12,8,9999,77
48,482664,1,1,12,8,9999,77
48,482665,1,1,12,12,2,83
48,482665,2,2,55,64,5555,55
48,482665,3,2,9,30,9999,77
48,482666,1,1,55,68,5555,55
48,482666,2,1,55,64,5555,55
48,482666,3,1,0,1,9999,77
48,482666,4,1,13,42,9999,77
48,482667,1,1,55,63,5555,55
48,482667,2,1,12,35,9999,77
48,482667,3,1,0,1,9999,77
48,482667,4,1,0,2,9999,77
48,482668,1,1,12,12,2,6
48,482669,1,1,55,68,5555,55
48,482669,2,1,55,64,5555,55
48,482669,3,1,12,21,9999,77
48,482670,1,1,12,8,9999,77
48,482671,1,1,12,12,2,6
48,482672,1,1,81,12,2,61
48,482672,2,1,12,12,3,12
48,482673,1,1,55,63,5555,55
48,482673,2,1,55,69,5555,55
48,482673,3,1,55,68,5555,55
48,482673,4,1,55,64,5555,55
48,482673,5,1,12,38,9999,77
48,482673,6,1,12,42,9999,77
48,482673,7,1,0,1,9999,77
48,482673,8,1,61,42,9999,77
48,482674,1,1,12,8,9999,77
48,482675,1,1,12,12,2,12
48,482676,1,1,12,12,2,12
48,482677,1,1,55,71,9999,77
48,482677,2,1,12,39,9999,77
48,482678,1,1,99,8,9999,77
48,482679,1,1,12,12,2,6
48,482679,2,1,19,8,9999,77
48,482680,1,1,12,8,9999,77
48,482681,1,1,55,68,5555,55
48,482681,2,1,55,64,5555,55
48,482681,3,1,0,1,9999,77
48,482681,4,1,13,38,9999,77
48,482682,1,1,55,68,5555,55
48,482682,2,1,55,64,5555,55
48,482682,3,1,98,38,9999,77
48,482682,4,1,0,1,9999,77
48,482682,5,1,13,42,9999,77
48,482683,1,1,55,79,9999,77
48,482683,2,1,98,24,9999,77
48,482683,3,1,55,69,5555,55
48,482683,4,1,55,64,5555,55
48,482683,5,1,98,25,9999,77
48,482683,6,1,55,67,5555,55
48,482683,7,1,98,58,9999,77
48,482683,8,1,0,2,9999,77
48,482684,1,4,12,12,3,6
48,482684,2,3,12,12,2,6
48,482684,3,2,12,12,1,6
48,482685,1,1,12,8,9999,77
48,482686,1,1,12,12,2,6
48,482687,1,1,55,63,5555,55
48,482687,2,1,0,1,9999,77
48,482688,1,1,55,63,5555,55
48,482688,2,1,12,32,9999,77
48,482688,3,1,55,67,5555,55
48,482688,4,1,0,1,9999,77
48,482689,1,1,55,68,5555,55
48,482689,2,1,55,64,5555,55
48,482689,3,1,61,14,2,61
48,482689,4,1,12,8,9999,77
48,482690,1,1,5,12,2,9
48,482690,2,2,55,63,5555,55
48,482690,3,1,55,68,5555,55
48,482690,4,3,12,12,1,3
48,482691,1,1,55,63,5555,55
48,482691,2,1,12,42,9999,77
48,482692,1,3,55,68,5555,55
48,482692,2,3,11,12,1,7
48,482692,3,3,1,12,2,12
48,482692,4,2,55,63,5555,55
48,482692,5,2,0,51,9999,77
48,482693,1,1,1,10,9999,77
48,482694,1,2,12,12,1,3
48,482695,1,1,12,8,9999,77
48,482696,1,1,55,71,9999,77
48,482696,2,1,55,67,5555,55
48,482696,3,1,12,34,9999,77
48,482696,4,1,0,1,9999,77
48,482697,1,1,55,64,5555,55
48,482697,2,1,9,30,9999,77
48,482698,1,1,12,8,9999,77
48,482699,1,1,55,63,5555,55
48,482699,2,1,98,33,9999,77
48,482699,3,1,0,1,9999,77
48,482699,4,1,98,30,9999,77
48,482699,5,1,98,42,9999,77
48,482699,6,1,98,42,9999,77
48,482700,1,1,55,63,5555,55
48,482700,2,1,55,69,5555,55
48,482700,3,1,55,68,5555,55
48,482700,4,1,55,64,5555,55
48,482700,5,1,3,42,9999,77
48,482701,1,1,12,12,2,6
48,482701,2,2,12,12,3,6
48,482701,3,3,3,12,4,6
48,482702,1,1,55,63,5555,55
48,482702,2,1,98,59,9999,77
48,482702,3,1,0,1,9999,77
48,482703,1,1,12,12,2,12
48,482704,1,2,55,68,5555,55
48,482704,2,1,12,12,2,12
48,482704,3,1,55,68,5555,55
48,482704,4,1,55,64,5555,55
48,482704,5,1,0,2,9999,77
48,482704,6,2,55,68,5555,55
48,482704,7,2,55,63,5555,55
48,482704,8,2,0,2,9999,77
48,482705,1,1,61,12,2,63
48,482706,1,1,12,12,2,6
48,482706,2,2,55,63,5555,55
48,482706,3,2,12,23,9999,77
48,482706,4,3,12,12,1,6
48,482706,5,4,11,12,1,7
48,482706,6,6,12,12,5,6
48,482707,1,1,55,63,5555,55
48,482707,2,1,61,38,9999,77
48,482707,3,1,98,17,9999,77
48,482707,4,1,98,17,9999,77
48,482707,5,1,98,17,9999,77
48,482707,6,1,0,1,9999,77
48,482707,7,1,98,42,9999,77
48,482708,1,1,12,12,2,9
48,482709,1,1,12,8,9999,77
48,482710,1,1,55,64,5555,55
48,482710,2,1,12,32,9999,77
48,482710,3,1,0,1,9999,77
48,482710,4,1,98,38,9999,77
48,482711,1,1,55,68,5555,55
48,482711,2,1,11,12,2,61
48,482711,3,2,55,68,5555,55
48,482711,4,2,55,64,5555,55
48,482711,5,2,0,1,9999,77
48,482711,6,1,55,70,5555,55
48,482711,7,1,55,64,5555,55
48,482711,8,1,0,1,9999,77
48,482711,9,1,55,62,5555,55
48,482712,1,1,81,14,2,6
48,482712,2,1,81,14,2,61
48,482713,1,1,12,12,2,6
48,482713,2,2,12,12,3,9
48,482714,1,1,55,68,5555,55
48,482714,2,1,55,64,5555,55
48,482714,3,1,12,35,9999,77
48,482714,4,1,0,1,9999,77
48,482715,1,1,55,68,5555,55
48,482715,2,1,12,12,2,12
48,482716,1,1,55,68,5555,55
48,482716,2,1,55,64,5555,55
48,482716,3,1,0,1,9999,77
48,482716,4,1,98,38,9999,77
48,482717,1,1,55,64,5555,55
48,482717,2,1,98,33,9999,77
48,482717,3,1,55,67,5555,55
48,482717,4,1,9,42,9999,77
48,482718,1,1,55,64,5555,55
48,482718,2,1,98,33,9999,77
48,482718,3,1,55,69,5555,55
48,482718,4,1,55,63,5555,55
48,482718,5,1,98,33,9999,77
48,482718,6,1,1,38,9999,77
48,482718,7,1,0,1,9999,77
48,482719,1,1,12,99,9999,77
48,482720,1,1,55,63,5555,55
48,482720,2,1,12,53,9999,77
48,482720,3,1,11,32,9999,77
48,482720,4,1,0,1,9999,77
48,482721,1,2,12,12,1,11
48,482721,2,1,55,63,5555,55
48,482721,3,1,63,59,9999,77
48,482722,1,1,12,9,9999,77
48,482723,1,1,12,8,9999,77
48,482724,1,1,98,9,9999,77
48,482725,1,1,12,12,2,6
48,482725,2,1,0,1,9999,77
48,482725,3,3,62,12,1,12
48,482726,1,1,12,8,9999,77
48,482727,1,1,12,8,9999,77
48,482728,1,1,12,12,2,6
48,482728,2,2,55,64,5555,55
48,482728,3,2,55,65,5555,55
48,482728,4,2,0,1,9999,77
48,482729,1,1,99,8,9999,77
48,482730,1,1,55,68,5555,55
48,482730,2,1,12,12,2,98
48,482730,3,1,55,64,5555,55
48,482730,4,1,12,31,9999,77
48,482730,5,1,12,18,9999,77
48,482731,1,1,55,63,5555,55
48,482731,2,1,12,38,9999,77
48,482731,3,1,12,42,9999,77
48,482732,1,1,55,68,5555,55
48,482732,2,1,5,12,2,12
48,482733,1,1,14,58,9999,77
48,482733,2,1,55,61,5555,55
48,482733,3,1,0,5,9999,77
48,482734,1,1,55,68,5555,55
48,482734,2,1,55,64,5555,55
48,482734,3,1,81,38,9999,77
48,482734,4,1,81,43,9999,77
48,482734,5,1,55,62,5555,55
48,482734,6,1,81,30,9999,77
48,482734,7,1,0,1,9999,77
48,482735,1,1,12,8,9999,77
48,482736,1,1,0,5,9999,77
48,482737,1,1,55,64,5555,55
48,482737,2,1,3,30,9999,77
48,482737,3,1,5,59,9999,77
48,482737,4,1,98,59,9999,77
48,482737,5,1,98,43,9999,77
48,482737,6,1,55,67,5555,55
48,482737,7,1,98,58,9999,77
48,482737,8,1,5,42,9999,77
48,482737,9,1,7,42,9999,77
48,482738,1,1,12,12,2,8
48,482738,2,2,0,1,9999,77
48,482738,3,2,98,12,3,63
48,482738,4,1,6,12,3,12
48,482739,1,1,55,68,5555,55
48,482739,2,1,12,12,2,12
48,482740,1,1,55,63,5555,55
48,482740,2,1,12,42,9999,77
48,482740,3,1,0,1,9999,77
48,482740,4,1,13,42,9999,77
48,482740,5,1,98,38,9999,77
48,482741,1,1,55,64,5555,55
48,482741,2,1,55,65,5555,55
48,482741,3,1,0,1,9999,77
48,482741,4,1,9,14,2,12
48,482741,5,1,6,24,9999,77
48,482742,1,1,12,12,2,6
48,482743,1,1,3,8,9999,77
48,482744,1,1,55,68,5555,55
48,482744,2,1,12,12,2,12
48,482745,1,1,55,63,5555,55
48,482745,2,1,0,1,9999,77
48,482747,1,1,55,68,5555,55
48,482747,2,1,55,64,5555,55
48,482747,3,1,98,53,9999,77
48,482747,4,1,98,53,9999,77
48,482747,5,1,55,67,5555,55
48,482747,6,1,98,35,9999,77
48,482747,7,1,0,1,9999,77
48,482747,8,1,98,35,9999,77
48,482748,1,2,12,12,1,6
48,482748,2,1,0,1,9999,77
48,482749,1,1,98,12,3,7
48,482749,2,1,12,12,2,3
48,482749,3,1,55,63,5555,55
48,482749,4,1,98,33,9999,77
48,482749,5,1,98,46,9999,77
48,482750,1,1,55,68,5555,55
48,482750,2,2,12,12,1,3
48,482750,3,3,12,12,2,6
48,482751,1,1,55,64,5555,55
48,482751,2,1,55,69,5555,55
48,482751,3,1,55,63,5555,55
48,482751,4,1,11,31,9999,77
48,482751,5,1,0,2,9999,77
48,482752,1,1,12,12,2,3
48,482752,2,2,0,1,9999,77
48,482752,3,2,55,64,5555,55
48,482752,4,2,98,46,9999,77
48,482753,1,1,55,63,5555,55
48,482753,2,1,0,1,9999,77
48,482753,3,1,98,38,9999,77
48,482754,1,1,55,64,5555,55
48,482754,2,1,12,38,9999,77
48,482754,3,1,0,1,9999,77
48,482755,1,1,55,64,5555,55
48,482755,2,1,12,42,9999,77
48,482755,3,1,9,42,9999,77
48,482756,1,1,55,68,5555,55
48,482756,2,1,12,12,2,12
48,482757,1,1,82,12,2,12
48,482757,2,1,81,12,2,12
48,482757,3,1,12,12,4,9
48,482757,4,1,0,1,9999,77
48,482757,5,4,55,63,5555,55
48,482757,6,1,55,64,5555,55
48,482757,7,1,98,12,4,13
48,482757,8,2,12,12,3,11
48,482758,1,1,12,12,2,12
48,482758,2,1,12,12,3,9
48,482758,3,3,81,12,4,61
48,482758,4,3,9,12,6,12
48,482758,5,3,0,2,9999,77
48,482758,6,4,12,12,5,12
48,482758,7,4,55,64,5555,55
48,482758,8,4,12,14,7,3
48,482758,9,4,19,43,9999,77
48,482758,10,1,0,1,9999,77
48,482758,11,1,13,12,6,13
48,482759,1,1,55,64,5555,55
48,482759,2,1,12,59,9999,77
48,482759,3,1,12,21,9999,77
48,482760,1,1,12,12,2,6
48,482761,1,1,55,64,5555,55
48,482761,2,1,55,65,5555,55
48,482761,3,2,12,12,1,82
48,482761,4,1,0,1,9999,77
48,482762,1,1,55,63,5555,55
48,482762,2,1,55,69,5555,55
48,482762,3,1,55,63,5555,55
48,482762,4,1,12,38,9999,77
48,482762,5,1,0,1,9999,77
48,482762,6,1,19,31,9999,77
48,482763,1,1,55,63,5555,55
48,482763,2,1,12,52,9999,77
48,482763,3,1,0,1,9999,77
48,482764,1,1,55,68,5555,55
48,482764,2,2,55,63,5555,55
48,482764,3,1,12,12,2,9
48,482764,4,1,12,12,3,12
48,482765,1,1,55,63,5555,55
48,482765,2,1,12,38,9999,77
48,482766,1,1,0,1,9999,77
48,482766,2,1,12,12,2,6
48,482767,1,1,55,64,5555,55
48,482767,2,1,12,20,9999,77
48,482768,1,1,55,63,5555,55
48,482768,2,1,0,1,9999,77
48,482769,1,1,12,12,2,12
48,482770,1,2,55,68,5555,55
48,482770,2,2,12,12,1,12
48,482771,1,1,55,68,5555,55
48,482771,2,1,55,64,5555,55
48,482771,3,1,0,1,9999,77
48,482772,1,1,55,63,5555,55
48,482772,2,1,98,33,9999,77
48,482772,3,1,0,1,9999,77
48,482773,1,1,55,63,5555,55
48,482773,2,1,98,33,9999,77
48,482773,3,1,12,58,9999,77
48,482774,1,2,12,12,1,11
48,482775,1,1,55,63,5555,55
48,482775,2,1,12,42,9999,77
48,482775,3,1,98,38,9999,77
48,482776,1,1,12,8,9999,77
48,482777,1,1,55,63,5555,55
48,482777,2,1,0,1,9999,77
48,482778,1,1,12,12,2,6
48,482778,2,2,55,63,5555,55
48,482778,3,2,0,1,9999,77
48,482778,4,2,98,39,9999,77
48,482778,5,2,3,43,9999,77
48,482778,6,2,98,43,9999,77
48,482779,1,1,12,9,9999,77
48,482780,1,1,55,63,5555,55
48,482780,2,1,0,1,9999,77
48,482781,1,1,12,8,9999,77
48,482782,1,1,12,8,9999,77
48,482783,1,1,12,9,9999,77
48,482784,1,1,55,64,5555,55
48,482784,2,1,98,33,9999,77
48,482784,3,1,3,42,9999,77
48,482785,1,2,55,68,5555,55
48,482785,2,1,12,12,2,3
48,482786,1,1,12,8,9999,77
48,482788,1,1,55,64,5555,55
48,482788,2,1,98,33,9999,77
48,482788,3,1,55,69,5555,55
48,482788,4,1,55,63,5555,55
48,482788,5,1,9,42,9999,77
48,482789,1,1,12,8,9999,77
48,482790,1,1,12,12,2,3
48,482790,2,2,55,68,5555,55
48,482790,3,2,55,64,5555,55
48,482790,4,2,98,59,9999,77
48,482790,5,2,12,38,9999,77
48,482790,6,2,98,43,9999,77
48,482790,7,2,98,43,9999,77
48,482791,1,1,98,8,9999,77
48,482792,1,1,82,8,9999,77
48,482792,2,1,19,14,2,2
48,482793,1,1,12,8,9999,77
48,482794,1,1,55,68,5555,55
48,482794,2,1,55,64,5555,55
48,482794,3,1,98,59,9999,77
48,482794,4,1,0,1,9999,77
48,482795,1,1,12,8,9999,77
48,482796,1,1,55,68,5555,55
48,482796,2,1,55,64,5555,55
48,482796,3,1,12,24,9999,77
48,482797,1,1,12,8,9999,77
48,482798,1,2,12,12,1,3
48,482798,2,1,55,63,5555,55
48,482798,3,1,0,1,9999,77
48,482799,1,1,55,63,5555,55
48,482799,2,1,81,33,9999,77
48,482799,3,1,55,69,5555,55
48,482799,4,1,55,64,5555,55
48,482799,5,1,81,42,9999,77
48,482799,6,1,55,65,5555,55
48,482799,7,2,12,12,1,81
48,482799,8,1,0,1,9999,77
48,482799,9,3,12,12,2,6
48,482800,1,1,55,68,5555,55
48,482800,2,1,82,12,2,12
48,482801,1,2,55,64,5555,55
48,482801,2,2,55,65,5555,55
48,482801,3,2,9,12,1,12
48,482801,4,2,61,12,1,61
48,482802,1,1,55,63,5555,55
48,482802,2,1,55,69,5555,55
48,482802,3,1,55,64,5555,55
48,482802,4,1,12,20,9999,77
48,482802,5,1,9,20,9999,77
48,482802,6,1,12,21,9999,77
48,482802,7,1,61,21,9999,77
48,482802,8,1,0,1,9999,77
48,482803,1,1,55,63,5555,55
48,482803,2,1,12,52,9999,77
48,482804,1,1,3,12,2,9
48,482804,2,2,55,63,5555,55
48,482804,3,2,98,33,9999,77
48,482804,4,1,3,12,3,98
48,482805,1,1,12,12,2,9
48,482806,1,1,55,71,9999,77
48,482806,2,1,12,59,9999,77
48,482806,3,1,12,38,9999,77
48,482806,4,1,12,34,9999,77
48,482806,5,1,55,67,5555,55
48,482806,6,1,98,58,9999,77
48,482807,1,1,55,64,5555,55
48,482807,2,1,0,1,9999,77
48,482808,1,1,55,63,5555,55
48,482808,2,1,11,38,9999,77
48,482808,3,1,0,1,9999,77
48,482809,1,1,55,68,5555,55
48,482809,2,1,12,12,2,12
48,482810,1,1,12,12,2,6
48,482811,1,1,55,63,5555,55
48,482811,2,1,4,59,9999,77
48,482811,3,1,55,69,5555,55
48,482811,4,1,0,1,9999,77
48,482812,1,2,12,12,1,6
48,482813,1,1,55,63,5555,55
48,482813,2,1,81,24,9999,77
48,482813,3,1,98,23,9999,77
48,482813,4,1,55,67,5555,55
48,482813,5,1,12,58,9999,77
48,482813,6,1,0,1,9999,77
48,482813,7,1,0,2,9999,77
48,482814,1,1,0,1,9999,77
48,482814,2,1,19,54,2,6
48,482815,1,1,55,64,5555,55
48,482815,2,1,0,1,9999,77
48,482816,1,2,12,12,1,9
48,482817,1,1,55,68,5555,55
48,482817,2,1,12,12,2,12
48,482818,1,1,0,1,9999,77
48,482818,2,1,98,12,2,5
48,482819,1,2,98,12,1,2
48,482820,1,1,55,68,5555,55
48,482820,2,1,11,12,2,9
48,482820,3,1,11,12,2,9
48,482820,4,1,55,68,5555,55
48,482820,5,1,55,63,5555,55
48,482820,6,1,12,53,9999,77
48,482820,7,1,0,1,9999,77
48,482821,1,1,55,63,5555,55
48,482821,2,1,55,69,5555,55
48,482821,3,1,55,68,5555,55
48,482821,4,1,55,64,5555,55
48,482821,5,1,0,1,9999,77
48,482822,1,1,12,12,2,6
48,482822,2,1,55,64,5555,55
48,482822,3,1,12,25,9999,77
48,482822,4,1,55,60,5555,55
48,482822,5,1,18,54,3,61
48,482822,6,1,0,2,9999,77
48,482822,7,1,55,69,5555,55
48,482822,8,1,81,12,4,61
48,482822,9,1,12,12,5,6
48,482822,10,1,12,12,5,9
48,482822,11,1,98,12,6,11
48,482822,12,1,81,12,7,61
48,482822,13,7,98,12,8,98
48,482822,14,1,98,12,8,61
48,482822,15,8,55,63,5555,55
48,482822,16,8,81,24,9999,77
48,482822,17,7,0,2,9999,77
48,482822,18,8,0,2,9999,77
48,482823,1,1,9,10,9999,77
48,482823,2,1,0,2,9999,77
48,482824,1,1,12,12,2,6
48,482825,1,1,55,64,5555,55
48,482825,2,1,12,32,9999,77
48,482826,1,1,55,68,5555,55
48,482826,2,1,12,12,2,12
48,482826,3,3,82,12,1,7
48,482826,4,3,55,68,5555,55
48,482826,5,2,12,12,3,12
48,482827,1,2,12,12,1,9
48,482827,2,2,0,1,9999,77
48,482828,1,1,9,12,2,12
48,482828,2,2,19,54,3,61
48,482829,1,1,55,68,5555,55
48,482829,2,1,11,12,2,61
48,482829,3,1,12,12,3,12
48,482829,4,2,55,63,5555,55
48,482829,5,2,55,62,5555,55
48,482829,6,2,0,1,9999,77
48,482829,7,2,98,38,9999,77
48,482829,8,3,55,63,5555,55
48,482829,9,3,55,70,5555,55
48,482829,10,2,0,2,9999,77
48,482829,11,3,0,2,9999,77
48,482830,1,2,12,12,1,6
48,482831,1,1,55,68,5555,55
48,482831,2,1,55,64,5555,55
48,482831,3,1,3,43,9999,77
48,482831,4,1,3,42,9999,77
48,482832,1,1,55,68,5555,55
48,482832,2,1,9,12,2,11
48,482832,3,1,55,68,5555,55
48,482832,4,1,55,63,5555,55
48,482832,5,1,6,30,9999,77
48,482833,1,1,55,64,5555,55
48,482833,2,1,12,25,9999,77
48,482833,3,1,98,24,9999,77
48,482833,4,1,55,67,5555,55
48,482833,5,1,12,58,9999,77
48,482834,1,1,55,63,5555,55
48,482834,2,1,12,12,2,12
48,482835,1,2,12,12,1,9
48,482836,1,1,55,68,5555,55
48,482836,2,1,55,64,5555,55
48,482836,3,1,12,53,9999,77
48,482836,4,1,12,32,9999,77
48,482837,1,2,55,60,5555,55
48,482837,2,1,12,12,2,6
48,482837,3,2,0,2,9999,77
48,482838,1,1,0,1,9999,77
48,482838,2,1,55,63,5555,55
48,482838,3,1,19,30,9999,77
48,482839,1,2,12,12,1,83
48,482840,1,1,55,63,5555,55
48,482840,2,1,0,1,9999,77
48,482840,3,1,98,38,9999,77
48,482841,1,1,55,68,5555,55
48,482841,2,1,55,64,5555,55
48,482841,3,1,81,31,9999,77
48,482842,1,1,55,63,5555,55
48,482842,2,1,12,32,9999,77
48,482842,3,1,0,1,9999,77
48,482843,1,1,55,68,5555,55
48,482843,2,1,12,12,2,12
48,482843,3,1,0,2,9999,77
48,482843,4,2,0,2,9999,77
48,482844,1,2,12,12,1,5
48,482845,1,1,55,63,5555,55
48,482845,2,1,12,32,9999,77
48,482845,3,1,0,1,9999,77
48,482845,4,1,98,38,9999,77
48,482846,1,1,55,63,5555,55
48,482846,2,1,3,42,9999,77
48,482846,3,1,12,42,9999,77
48,482847,1,1,55,63,5555,55
48,482847,2,1,55,69,5555,55
48,482847,3,1,55,63,5555,55
48,482847,4,1,9,42,9999,77
48,482848,1,1,12,12,2,12
48,482849,1,1,12,8,9999,77
