STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
42,420679,2,1,0,13,8,13,19,14,0,2,0,12,6,7,25,7025,5,2009,1B3HB48A39D1,1,B,3,H,B,4,8,A,3,9,D,1,P,DODG,CXT,4D,9,17,3039,,0,1037,,G,,F,4,122,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
42,420679,3,1,0,13,8,13,19,14,0,2,0,42,6,63,401,63401,14,2001,KNDJA7238150,K,N,D,J,A,7,2,3,8,1,5,0,P,KIA,SPO,UT,1,17,3352,,0,1043,,G,,F,4,122,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
42,420679,4,1,0,13,8,13,19,14,0,2,0,42,6,49,51,49051,3,2009,JTDBT9037940,J,T,D,B,T,9,0,3,7,9,4,0,P,TOYT,YAR,4D,9,17,2288,,0,1004,,G,,F,4,091,,,14R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,1,18,0,0,0,0
42,420713,2,1,0,28,8,2,10,33,0,2,0,42,6,20,402,20402,14,2002,2CNBJ7343269,2,C,N,B,J,7,3,4,3,2,6,9,P,CHEV,TKR,UT,2,17,2987,,0,976,,G,,F,6,152,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
42,420716,2,1,0,28,8,4,40,14,0,2,0,42,6,12,461,12461,21,2005,1FTNE24L25HA,1,F,T,N,E,2,4,L,2,5,H,A,T,FORD,25V,CG,5,17,,2,0,1380,VAN,G,,,8,330,,,,C,00000,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
42,420719,2,1,0,27,8,20,14,30,0,2,0,42,6,63,401,63401,14,2008,KNDJF7242874,K,N,D,J,F,7,2,4,2,8,7,4,P,KIA,SPO,UT,8,17,3230,,0,1035,,G,,F,4,122,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,9,2,12,0,0,0,0
42,420720,2,1,0,21,7,10,17,34,0,2,0,42,6,20,481,20481,32,1988,1GCDK14H8JE1,1,G,C,D,K,1,4,H,8,J,E,1,T,CHEV,GK1,PK,88,17,,1,1315,1175,GM4,G,,,8,305,,,,B,4097,01,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
42,420720,3,1,0,21,7,10,17,34,0,2,0,42,6,20,20,20020,2,1990,2G1WL14T3L92,2,G,1,W,L,1,4,T,3,L,9,2,P,CHEV,LUM,CP,90,17,3042,,0,1075,,G,,F,6,191,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,4,1,12,0,0,0,0
42,420720,4,1,0,21,7,10,17,34,0,2,0,42,6,23,481,23481,32,2001,2GTEK69U1113,2,G,T,E,K,6,9,U,1,1,1,3,T,GMC,KC3,4C,1,17,,2,0,1435,SIE,G,,,8,364,,,,B,4860,00,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,9,2,1,12,0,0,0,0
42,420724,2,1,0,10,7,14,39,14,0,2,0,42,6,34,706,34706,80,2011,WB1051704BZV,W,B,1,0,5,1,7,0,4,B,Z,V,M,BMW,S10,RC,11,17,,,,,,,999,,4,,4,403,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,99,6,2,12,0,0,0,0
42,420724,3,1,0,10,7,14,39,14,0,2,0,42,6,76,705,76705,80,2001,JYARJ04E61A0,J,Y,A,R,J,0,4,E,6,1,A,0,M,YAMA,R6L,RC,1,17,,,,,,,599,,4,,4,365,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,99,6,2,12,0,0,0,0
42,420724,4,1,0,10,7,14,39,14,0,2,0,42,6,53,705,53705,80,2005,JS1GN7CA4521,J,S,1,G,N,7,C,A,4,5,2,1,M,SUZI,GSK,RC,5,17,,,,,,,599,,4,,4,355,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,99,4,3,14,0,0,0,0
42,420724,5,1,0,10,7,14,39,14,0,2,0,42,6,53,705,53705,88,2009,JS1GN7EA7921,J,S,1,G,N,7,E,A,7,9,2,1,M,SUZI,G60,RC,9,17,,,,,,,599,,4,,4,354,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,99,4,3,14,0,0,0,0
42,420724,6,1,0,10,7,14,39,14,0,2,0,42,6,72,706,72706,80,2008,1HD1HMH198K8,1,H,D,1,H,M,H,1,9,8,K,8,M,HD,VXA,RS,8,17,,,,,,,1250,,2,,4,676,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,2,1,7,0,0,0,0
42,420800,2,1,0,10,9,14,12,14,0,2,0,42,6,7,482,7482,31,1995,1B7KF26C5SS3,1,B,7,K,F,2,6,C,5,S,S,3,T,DODG,250,PK,95,17,,2,0,1347,RPC,D,,,6,359,,,,C,4714,00,M,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
42,420805,2,1,0,12,9,14,26,8,0,2,0,42,6,12,442,12442,20,2001,2FMZA50471BA,2,F,M,Z,A,5,0,4,7,1,B,A,T,FORD,WLX,ES,1,17,,1,0,1207,WIN,G,,,6,232,,,,B,3910,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,10,2,3,8,0,0,0,0
42,420844,2,1,0,27,9,1,21,14,0,3,0,42,6,12,471,12471,30,1999,1FTYR10C4XUA,1,F,T,Y,R,1,0,C,4,X,U,A,T,FORD,RNG,PK,99,17,,1,1175,1116,RNG,G,,,4,153,,,,B,00000,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
42,420848,2,1,0,3,9,13,3,14,0,2,0,42,6,14,401,14401,14,1998,4M2ZU54E7WUJ,4,M,2,Z,U,5,4,E,7,W,U,J,P,MERC,MOU,UT,98,17,4222,,0,1120,,G,,F,6,245,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
42,420854,2,1,0,11,9,20,37,14,0,2,0,42,6,20,37,20037,4,2010,1G1ZC5EB0AF1,1,G,1,Z,C,5,E,B,0,A,F,1,P,CHEV,ML1,4D,10,17,3436,,0,1123,,G,,F,4,146,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
42,420878,2,1,0,14,8,23,46,14,0,3,0,42,6,7,461,7461,21,1993,2B4HB15Y3PK5,2,B,4,H,B,1,5,Y,3,P,K,5,P,DODG,RMW,SV,93,17,3971,,1276,1096,,G,,F,8,318,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,2,12,0,0,0,0
42,420878,3,1,0,14,8,23,46,14,0,2,0,42,6,2,404,2404,14,1995,1J4GZ78S3SC5,1,J,4,G,Z,7,8,S,3,S,C,5,T,JEEP,L/O,4W,95,17,,1,0,1059,GCK,G,,,6,242,,,,,3552,00,M,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,2,19,0,0,0,0
42,420878,4,1,0,14,8,23,46,14,0,2,0,42,6,35,401,35401,14,2006,5N1AR18W66C6,5,N,1,A,R,1,8,W,6,6,C,6,P,NISS,PFI,UT,6,17,4373,,0,1122,,G,,F,6,244,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,1,19,0,0,0,0
42,420878,5,1,0,14,8,23,46,14,0,2,0,42,6,20,2,20002,4,2006,2G1WB58K0692,2,G,1,W,B,5,8,K,0,6,9,2,P,CHEV,IPL,4D,6,17,3477,,0,1105,,F,,F,6,214,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,19,0,0,0,0
42,420878,6,1,0,14,8,23,46,14,0,2,0,42,6,12,13,12013,2,2002,3FAFP11392R1,3,F,A,F,P,1,1,3,9,2,R,1,P,FORD,ZX2,CP,2,17,2478,,0,984,,G,,F,4,121,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,1,19,0,0,0,0
42,420944,3,2,0,6,10,2,10,12,6,2,0,42,6,49,46,49046,5,2011,JTDKN3DU4B14,J,T,D,K,N,3,D,U,4,B,1,4,P,TOYT,PRI,4H,11,17,3042,,0,1063,,B,,F,4,110,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,9,9,12,0,0,0,0
42,420944,4,2,0,6,10,2,10,12,6,2,0,42,6,19,14,19014,4,1997,1G6KY5297VU8,1,G,6,K,Y,5,2,9,7,V,U,8,P,CADI,STS,4D,97,17,3856,,0,1110,,G,,F,8,279,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,9,9,12,0,0,0,0
42,420959,2,2,0,18,11,18,10,9,0,2,0,42,6,49,32,49032,4,2010,JTDBU4EE2AJ0,J,T,D,B,U,4,E,E,2,A,J,0,P,TOYT,CBL,4D,10,17,2723,,0,1024,,G,,F,4,110,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,4,12,0,0,0,0
42,420959,3,2,0,18,11,18,10,9,0,2,0,42,6,49,40,49040,4,1994,JT2SK12EXR02,J,T,2,S,K,1,2,E,X,R,0,2,P,TOYT,CLE,4D,94,17,3086,,0,1031,,G,,F,4,132,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420959,4,2,0,18,11,18,10,9,0,2,0,42,6,48,38,48038,6,1997,JF1GF4854VH8,J,F,1,G,F,4,8,5,4,V,H,8,P,SUBA,IO4,SW,97,17,2835,,0,992,,G,,F,4,135,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420959,5,2,0,18,11,18,10,9,0,2,0,42,6,20,481,20481,31,2004,1GCEC19T14E1,1,G,C,E,C,1,9,T,1,4,E,1,T,CHEV,SC1,4C,4,17,,2,1575,1435,SIL,G,,,8,325,,,,B,4555,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,420968,2,1,0,26,11,14,2,14,0,2,0,42,6,20,471,20471,30,1994,1GCDT19W9RK1,1,G,C,D,T,1,9,W,9,R,K,1,T,CHEV,S14,PC,94,17,,1,1229,1083,S,G,,,6,262,,,,B,3604,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
42,420968,3,1,0,26,11,14,2,14,0,2,0,42,6,22,16,22016,2,2003,1G2JB12F7373,1,G,2,J,B,1,2,F,7,3,7,3,P,PONT,SFR,CP,3,17,2771,,0,1041,,G,,F,4,134,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
42,420973,3,2,0,5,12,14,52,12,2,3,0,42,6,12,3,12003,2,2000,1FAFP42XXYF1,1,F,A,F,P,4,2,X,X,Y,F,1,P,FORD,MGT,CP,0,17,3241,,0,1013,,G,,F,8,281,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
42,420975,4,3,0,16,12,22,14,12,1,3,0,42,6,14,6,14006,4,1989,2MEBM74F3KX6,2,M,E,B,M,7,4,F,3,K,X,6,P,MERC,GMG,4D,89,17,3763,,0,1143,,G,,F,8,302,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
42,420989,2,1,3,11,12,20,36,14,0,2,0,42,6,37,31,37031,3,1991,2HGED6359MH5,2,H,G,E,D,6,3,5,9,M,H,5,P,HOND,CID,2H,91,17,1927,,0,984,,G,,F,4,091,,,13R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
42,420989,3,1,0,11,12,20,36,14,0,2,0,42,6,2,404,2404,14,2000,1J4GW48S1YC3,1,J,4,G,W,4,8,S,1,Y,C,3,T,JEEP,LRO,4W,0,17,,1,0,1059,GCK,G,,,6,244,,,,,3847,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
42,420989,4,1,0,11,12,20,36,14,0,2,0,42,6,12,402,12402,14,2011,2FMHK6CC0BBD,2,F,M,H,K,6,C,C,0,B,B,D,P,FORD,FLE,UT,11,17,4643,,0,1179,,G,,F,6,214,,,18R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
42,421009,3,2,0,17,9,21,7,12,1,2,0,42,6,13,1,13001,4,1979,9Y81S645530,9,Y,8,1,S,6,4,5,5,3,0,,P,LINC,CON,2T,79,11,4639,,0,1272,,G,,2,8,400,,,15225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
42,421009,4,2,0,17,9,21,7,12,1,2,0,36,6,49,40,49040,4,2004,4T1BE32KX4U8,4,T,1,B,E,3,2,K,X,4,U,8,P,TOYT,UXS,4D,4,17,3086,,0,1071,,G,,F,4,144,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
42,421009,5,2,0,17,9,21,7,12,1,2,0,10,6,55,35,55035,4,2010,KMHDU4AD5AU8,K,M,H,D,U,4,A,D,5,A,U,8,P,HYUN,BGS,4D,10,17,2723,,0,1043,,G,,F,4,121,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,9,4,12,0,0,0,0
42,421009,6,2,0,17,9,21,7,12,1,2,0,42,6,48,45,48045,4,2010,4S3BMBB66A32,4,S,3,B,M,B,B,6,6,A,3,2,P,SUBA,2IP,4D,10,17,3275,,0,1083,,G,,F,4,150,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
42,421009,7,2,0,17,9,21,7,12,1,2,0,42,6,49,32,49032,4,2010,JTDBU4EE1A90,J,T,D,B,U,4,E,E,1,A,9,0,P,TOYT,CBL,4D,10,17,2723,,0,1024,,G,,F,4,110,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
42,421009,8,2,0,17,9,21,7,12,1,2,0,42,6,37,402,37402,14,2001,JHLRD184X1C0,J,H,L,R,D,1,8,4,X,1,C,0,P,HOND,CRV,UT,1,17,3236,,0,1032,,G,,F,4,120,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
42,421009,9,2,0,17,9,21,7,12,1,2,0,42,6,18,5,18005,2,1980,4Z57RAE44493,4,Z,5,7,R,A,E,4,4,4,9,3,P,BUIC,RIV,CP,80,13,3633,,0,1140,,G,,4,8,350,,,15GR70,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
42,421115,2,1,0,13,12,1,57,30,0,3,0,42,6,20,23,20023,6,2008,3GNDA23D28S6,3,G,N,D,A,2,3,D,2,8,S,6,P,CHEV,HHR,UT,8,17,3155,,0,1035,,G,,F,4,134,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
42,421183,2,1,0,2,12,23,49,19,0,3,0,42,6,35,43,35043,4,2009,3N1AB61E09L6,3,N,1,A,B,6,1,E,0,9,L,6,P,NISS,SL2,4D,9,17,2897,,0,1057,,G,,F,4,122,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
44,440020,1,1,1,17,6,12,56,14,0,2,0,44,6,84,881,84881,62,2002,1HTSCABM12H4,1,H,T,S,C,A,B,M,1,2,H,4,T,INTL,470,CC,2,17,,6,2540,1280,40S,D,,,8,444,,,,,00000,00,,42,0,57,1776915,571776915,2,1,1,1,0,0,0,0,0,0,0,0,12,6,6,2,12,0,0,0,0
45,450044,1,2,0,7,2,19,9,14,0,2,0,45,6,12,481,12481,31,1973,F37HNS22248,F,3,7,H,N,S,2,2,2,4,8,,T,FORD,F35,CB,73,11,,2,1610,1170,COF,G,,,8,390,,,,CD,,,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,6,2,14,0,0,0,0
45,450050,3,2,0,8,2,20,35,12,1,3,0,45,6,2,404,2404,14,2004,1J4GK48K34W2,1,J,4,G,K,4,8,K,3,4,W,2,T,JEEP,SPR,4W,4,17,,1,0,1043,LIB,G,,,6,226,,,,,3462,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
45,450141,2,1,0,24,3,13,0,42,0,3,0,45,6,7,472,7472,31,1991,1B7FL26Y4MS2,1,B,7,F,L,2,6,Y,4,M,S,2,T,DODG,DAK,PK,91,17,,1,1239,1119,DAK,G,,,8,318,,,,B,2895,01,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,9,12,0,0,0,0
45,450141,3,1,0,24,3,13,0,42,0,3,0,45,6,7,482,7482,31,2000,1B7GG22N9YS7,1,B,7,G,G,2,2,N,9,Y,S,7,T,DODG,DAK,PC,0,17,,1,0,1309,DAK,G,,,8,287,,,,B,3926,00,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,9,12,0,0,0,0
45,450160,2,1,0,6,4,9,50,8,0,4,0,45,3,20,481,20481,31,2001,3GBKC34FX1M1,3,G,B,K,C,3,4,F,X,1,M,1,T,CHEV,3HD,CB,1,17,,4,0,0,GM4,D,,,8,397,,,,D,00000,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,3,12,0,0,0,0
45,450173,1,1,0,14,4,9,5,45,0,2,0,45,6,86,881,86881,63,2010,1M2AU02C5AM0,1,M,2,A,U,0,2,C,5,A,M,0,T,MACK,LEU,TB,10,17,,8,0,0,600,D,,,6,659,,,,,00000,00,,64,0,99,999999999,99999999999,3,2,7,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
45,450200,2,1,0,23,4,1,0,33,0,2,0,45,6,37,32,37032,4,1998,1HGCG1659WA0,1,H,G,C,G,1,6,5,9,W,A,0,P,HOND,UEX,4D,98,17,3184,,0,1069,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,4,18,0,0,0,0
45,450248,2,1,0,11,5,22,18,14,0,3,0,45,6,13,1,13001,4,1993,1LNLM83W8PY6,1,L,N,L,M,8,3,W,8,P,Y,6,P,LINC,CAR,4D,93,17,4035,,0,1174,,G,,F,8,281,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
45,450355,2,1,0,26,2,9,25,14,0,3,0,45,6,12,13,12013,2,2000,3FAKP1139YR1,3,F,A,K,P,1,1,3,9,Y,R,1,P,FORD,ZX2,CP,0,17,2478,,0,984,,G,,F,4,121,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,9,2,12,0,0,0,0
45,450355,3,1,1,26,2,9,25,14,0,3,0,45,6,7,442,7442,20,1996,1B4GP54L0TB2,1,B,4,G,P,5,4,L,0,T,B,2,T,DODG,GEL,ES,96,17,,1,0,1193,CAR,G,,,6,230,,,,,3846,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,9,2,12,0,0,0,0
45,450355,4,1,0,26,2,9,25,14,0,3,0,45,6,12,471,12471,30,1993,1FTCR14X5PTA,1,F,T,C,R,1,4,X,5,P,T,A,T,FORD,RNS,PC,93,17,,1,0,1250,RNG,G,,,6,245,,,,B,3208,01,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,9,9,12,0,0,0,0
45,450407,1,1,0,23,7,20,23,34,0,3,0,45,6,12,4,12004,2,1962,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,2,12,0,0,0,0
45,450493,1,1,0,2,9,23,35,8,0,2,0,45,6,37,31,37031,2,2009,2HGFG12859H5,2,H,G,F,G,1,2,8,5,9,H,5,P,HOND,UAX,CP,9,17,2703,,0,1043,,G,,F,4,110,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
45,450663,1,1,0,28,11,4,0,33,0,3,0,45,6,7,403,7403,14,2007,1D8GT58667W6,1,D,8,G,T,5,8,6,6,7,W,6,P,DODG,NIT,UT,7,17,3982,,0,1088,,G,,F,6,241,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,6,2,12,0,0,0,0
45,450663,2,1,0,28,11,4,0,33,0,3,0,45,6,51,43,51043,6,2003,YV1SW58D9312,Y,V,1,S,W,5,8,D,9,3,1,2,P,VOLV,V72,SW,3,17,3587,,0,1085,,G,,T,5,149,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,4,12,0,0,0,0
46,460034,2,1,1,29,6,17,55,45,0,4,0,93,3,12,881,12881,63,2004,3FRXF768X4V5,3,F,R,X,F,7,6,8,X,4,V,5,T,FORD,F77,CC,4,17,,7,0,0,COF,D,,,6,439,,,,,00000,00,,42,0,57,324020,57324020,3,1,96,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
46,460034,3,1,1,29,6,17,55,45,0,4,0,19,3,20,481,20481,31,2010,1GC4KXBG2AF1,1,G,C,4,K,X,B,G,2,A,F,1,T,CHEV,2K2,CW,10,17,,2,1670,1530,SIL,F,,,8,366,,,,C,5960,02,,44,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,1,12,0,0,0,0
46,460067,1,1,1,4,8,10,30,45,0,4,0,46,3,20,481,20481,31,2004,1GCHK29U34E1,1,G,C,H,K,2,9,U,3,4,E,1,T,CHEV,2KH,4C,4,17,,2,1575,1435,SIL,G,,,8,364,,,,C,5631,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
46,460094,1,1,0,9,12,10,34,19,0,3,0,46,6,12,401,12401,14,2002,1FMZU72E82ZA,1,F,M,Z,U,7,2,E,8,2,Z,A,P,FORD,EPR,UT,2,17,4334,,0,1137,,G,,F,6,245,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
47,470096,2,1,0,19,2,9,15,14,0,2,0,47,6,82,881,82881,66,1997,2FUYDZYB9VA7,2,F,U,Y,D,Z,Y,B,9,V,A,7,T,FRHT,FLD,TR,97,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,1,57,00159317,5700159317,3,6,1,1,0,0,0,0,0,0,0,0,9,98,6,2,14,0,0,0,0
47,470121,2,1,0,5,3,23,46,14,0,2,0,47,6,12,481,12481,31,2010,1FTFW1EV1AFC,1,F,T,F,W,1,E,V,1,A,F,C,T,FORD,F1S,CW,10,17,,2,1570,1450,COF,F,,,8,329,,,,B,5345,00,7,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,98,6,2,8,0,0,0,0
47,470128,2,1,0,18,3,2,28,8,0,2,0,47,6,12,481,12481,31,1990,1FTEX15N2LKA,1,F,T,E,X,1,5,N,2,L,K,A,T,FORD,F15,PC,90,17,,2,1550,1390,COF,G,,,8,302,,,,B,3892,02,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,98,2,3,54,0,0,0,0
47,470143,1,1,0,24,3,5,57,8,0,2,0,47,6,49,471,49471,30,1984,JT4RN55D0E00,J,T,4,R,N,5,5,D,0,E,0,0,T,TOYT,R5D,PK,84,17,,1,0,1122,HTP,G,,,4,144,,,,B,2557,01,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,98,6,2,14,0,0,0,0
47,470158,2,1,0,11,2,22,59,42,0,3,0,47,6,20,16,20016,2,2003,1G1JC12F2372,1,G,1,J,C,1,2,F,2,3,7,2,P,CHEV,CAV,CP,3,17,2617,,0,1041,,G,,F,4,134,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,98,6,2,14,0,0,0,0
47,470363,2,1,0,27,6,9,5,32,0,3,0,47,6,20,499,20499,31,1980,CPM32A330664,C,P,M,3,2,A,3,3,0,6,6,4,T,CHEV,P30,FC,80,13,,2,1780,1250,P30,G,,,8,350,,,,BD,2972,01,,42,0,88,888888888,88888888888,2,2,1,1,0,0,0,0,0,0,0,0,62,98,6,4,14,0,0,0,0
47,470363,3,1,0,27,6,9,5,32,0,3,0,47,6,12,481,12481,31,2000,1FTNX20F0YEA,1,F,T,N,X,2,0,F,0,Y,E,A,T,FORD,F2S,4C,0,17,,2,1580,1418,SRW,D,,,8,444,,,,C,5189,07,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,98,4,4,14,0,0,0,0
