ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130429,21,21,21,21,21,21,21,21,21,21
130430,0,0,0,0,0,0,0,0,0,0
130431,22,22,22,22,22,22,22,22,22,22
130432,9,9,9,9,9,9,9,9,9,9
130433,0,0,0,0,0,0,0,0,0,0
130434,0,0,0,0,0,0,0,0,0,0
130435,17,9,0,13,0,0,0,14,0,0
130436,0,0,16,8,0,9,0,0,0,0
130437,9,9,9,9,9,9,9,9,9,9
130438,0,0,0,6,0,0,27,0,0,0
130439,0,0,0,0,0,0,0,0,0,0
130440,0,0,0,0,0,0,0,0,0,0
130441,8,0,0,0,8,0,4,3,0,9
130442,0,0,0,0,0,0,0,0,0,0
130443,13,0,0,0,0,0,0,0,0,0
130444,10,11,30,14,14,15,25,11,17,33
130445,0,0,0,0,0,0,0,0,0,0
130446,0,0,0,0,0,0,0,0,0,0
130447,0,0,0,0,9,0,0,0,0,0
130448,0,0,21,18,17,21,22,18,8,10
130449,0,11,0,0,0,0,0,0,0,0
130450,12,20,17,0,15,14,14,5,12,18
130451,19,19,19,19,19,19,19,19,19,19
130452,0,0,0,0,0,0,0,0,0,0
130453,25,25,25,25,25,25,25,25,25,25
130454,0,0,0,0,0,0,0,0,0,0
130455,0,0,0,0,0,0,0,0,0,0
130456,0,0,0,0,0,0,0,0,0,0
130457,0,0,0,0,0,0,0,0,0,0
130458,0,0,0,0,0,0,0,0,0,0
130459,0,11,0,0,0,0,0,0,0,0
130460,2,2,2,2,2,2,2,2,2,2
130461,0,0,0,0,0,0,0,0,0,0
130462,11,11,11,11,11,11,11,11,11,11
130463,16,16,16,16,16,16,16,16,16,16
130464,18,18,18,18,18,18,18,18,18,18
130465,0,0,9,0,0,7,0,32,0,13
130466,0,0,0,0,0,0,0,0,0,0
130467,0,0,0,0,0,0,0,0,0,8
130468,6,6,6,6,6,6,6,6,6,6
130469,20,20,20,20,20,20,20,20,20,20
130470,0,0,0,0,0,0,0,0,0,0
130471,0,0,0,0,0,0,18,0,0,0
130472,20,20,20,20,20,20,20,20,20,20
130473,0,9,0,15,0,0,0,0,0,19
130474,10,15,14,18,15,12,15,26,10,16
130475,0,0,0,0,0,0,0,0,0,0
130476,0,0,0,0,0,0,0,0,0,0
130477,0,0,0,0,0,0,0,0,0,0
130478,7,7,7,7,7,7,7,7,7,7
130479,0,0,0,0,0,0,0,0,0,0
130480,0,0,0,0,0,20,0,0,19,0
130481,0,0,0,0,0,0,0,0,0,0
130482,0,0,0,0,0,0,0,0,0,0
130483,22,22,22,22,22,22,22,22,22,22
130484,0,0,0,0,0,0,0,0,0,0
130485,0,0,0,27,0,0,0,0,0,0
130486,2,15,24,19,2,16,2,15,7,13
130487,22,22,22,22,22,22,22,22,22,22
130488,0,3,0,0,0,0,0,0,0,17
130489,0,0,0,0,0,0,0,0,0,0
130490,0,0,0,0,0,0,0,0,0,0
130491,0,0,0,0,0,0,8,0,0,0
130492,0,0,0,0,0,0,5,16,0,0
130493,0,0,0,0,0,0,0,0,0,0
130494,6,6,6,6,6,6,6,6,6,6
130495,24,24,24,24,24,24,24,24,24,24
130496,0,0,0,0,0,0,0,0,0,0
130497,8,8,8,8,8,8,8,8,8,8
130498,0,0,0,0,0,0,0,0,0,0
130499,0,0,0,0,0,0,0,0,0,0
130500,22,22,22,22,22,22,22,22,22,22
130501,27,0,0,14,0,11,10,0,31,0
130502,3,3,3,3,3,3,3,3,3,3
130503,0,0,0,0,0,0,0,0,0,0
130504,0,0,0,0,0,0,0,0,8,0
130505,12,26,10,36,22,28,24,4,13,0
130506,0,0,0,0,0,0,0,0,0,0
130507,0,0,0,0,0,0,0,0,0,0
130508,0,0,0,0,0,5,0,0,0,7
130509,0,0,0,0,0,0,0,0,0,0
130510,0,0,0,0,0,0,0,0,0,0
130511,0,0,0,0,0,0,0,0,0,0
130512,20,20,20,20,20,20,20,20,20,20
130513,0,0,0,0,0,0,0,0,0,12
130514,0,0,0,16,0,0,0,0,0,0
130515,0,0,0,0,0,0,0,0,0,0
130516,0,0,0,0,0,0,0,0,0,0
130517,0,0,0,0,0,0,0,0,0,0
130518,0,0,0,0,0,0,0,0,0,0
130519,0,0,0,0,0,0,23,0,0,0
130520,0,0,0,0,0,0,0,0,0,0
130521,0,0,0,0,0,0,0,0,0,0
130522,0,0,0,0,0,0,0,0,0,0
130523,0,0,0,0,0,0,0,0,0,0
130524,0,0,0,4,0,0,0,0,0,0
130525,0,0,0,0,0,0,0,0,0,0
130526,22,22,22,22,22,22,22,22,22,22
130527,0,0,0,0,0,0,0,0,0,0
130528,0,0,0,0,0,0,0,0,0,0
130529,0,0,0,0,0,0,0,0,0,0
130530,0,0,0,0,5,0,0,0,0,0
130531,0,0,0,0,0,0,0,0,0,0
130532,0,0,0,0,0,0,0,0,0,0
130533,0,0,0,0,0,0,0,0,0,0
130534,0,0,0,9,0,0,0,0,0,11
130535,0,22,25,28,15,10,0,0,0,21
130536,5,5,5,5,5,5,5,5,5,5
130537,0,0,10,0,0,0,0,0,0,0
130538,15,15,15,15,15,15,15,15,15,15
130539,14,0,0,3,0,0,6,17,0,17
130540,0,0,0,0,0,0,0,0,0,0
130541,0,0,0,0,0,0,0,0,0,0
130542,0,0,0,0,0,0,0,0,0,0
130543,0,0,0,0,12,0,0,0,0,0
130544,0,0,0,0,0,0,0,0,0,0
130545,0,0,0,0,0,0,0,0,0,0
130546,15,0,11,0,0,0,18,0,0,0
130547,0,0,0,0,0,0,0,0,0,0
130548,0,23,25,21,0,16,31,0,0,0
130549,0,0,0,0,0,0,0,0,0,0
130550,0,0,0,6,31,0,0,5,0,0
130551,0,32,0,0,0,0,0,0,0,0
130552,0,0,0,0,0,0,0,0,0,0
130554,0,27,0,0,0,0,16,11,0,32
130555,0,0,0,0,0,0,15,24,0,14
130556,0,0,0,0,11,0,0,0,0,0
130557,0,0,0,0,0,0,0,0,0,0
130558,0,0,0,0,0,0,0,0,0,0
130559,0,0,0,9,0,0,0,0,0,0
130560,0,0,0,0,0,0,0,0,0,0
130561,0,0,0,9,0,0,0,0,0,0
130562,0,0,0,0,0,0,0,0,6,10
130563,0,0,13,0,16,14,0,25,24,25
130564,0,0,0,0,0,0,0,0,0,0
130565,9,15,9,13,9,9,9,9,9,9
130566,0,0,0,0,0,0,0,0,0,0
130567,0,0,0,0,0,0,0,0,0,0
130568,0,0,0,0,0,0,0,0,0,0
130569,0,0,0,0,0,0,0,0,0,0
130570,0,0,12,0,0,0,0,0,0,0
130571,0,0,0,0,0,0,0,0,0,0
130572,0,0,0,0,0,0,0,0,0,0
130573,0,0,0,0,0,0,0,0,0,0
130574,0,0,0,0,0,0,0,0,0,0
130575,0,0,0,0,0,0,0,0,0,17
130576,2,2,2,2,2,2,2,2,2,2
130577,0,0,0,0,0,0,0,0,0,0
130578,17,17,17,17,17,17,17,17,17,17
130579,14,0,0,0,0,0,0,0,6,9
130580,0,0,0,0,0,0,0,0,0,0
130581,0,0,0,0,0,0,0,0,0,0
130582,0,0,0,0,0,0,0,0,0,0
130583,29,29,29,29,29,29,29,29,29,29
130584,13,19,24,14,7,17,14,11,20,4
130585,25,25,25,25,25,25,25,25,25,25
130586,17,17,17,17,17,17,17,17,17,17
130587,0,0,0,0,0,0,0,0,0,0
130588,14,14,14,14,14,14,14,14,14,14
130589,37,16,22,15,17,0,23,0,0,0
130590,0,0,0,0,0,0,0,0,0,0
130591,21,21,21,21,21,21,21,21,21,21
130592,0,0,0,0,0,0,0,0,0,0
130593,0,0,0,0,0,0,0,0,0,0
130594,28,28,28,28,28,28,28,28,28,28
130595,0,0,0,0,0,0,0,0,0,0
130596,0,0,0,0,0,0,0,0,0,0
130597,0,0,0,25,0,0,11,0,0,0
130598,0,0,0,0,0,14,0,12,0,18
130599,0,0,0,0,0,0,0,0,0,0
130600,0,0,0,0,0,0,0,0,0,0
130601,0,0,0,0,0,0,0,0,0,0
130602,0,0,0,0,0,0,0,0,0,0
130603,0,0,0,0,12,0,0,13,12,12
130604,0,0,0,0,0,0,0,0,0,0
130605,0,0,0,0,0,0,0,0,0,0
130606,0,0,0,0,0,0,0,0,0,0
130607,0,0,0,0,0,0,0,0,0,0
130608,16,0,0,0,7,27,17,0,0,0
130609,0,0,0,0,0,0,0,0,0,0
130610,0,6,0,0,0,0,19,0,16,30
130611,0,0,0,0,0,0,0,0,0,0
130612,0,0,0,0,0,0,0,0,0,7
130613,0,0,0,0,0,0,0,0,0,0
130614,0,0,0,0,0,0,0,0,0,0
130615,25,25,25,25,25,25,25,25,25,25
130616,24,24,24,24,24,24,24,24,24,24
130617,13,15,4,34,23,13,0,0,18,32
130618,16,28,0,20,16,17,0,0,21,10
130619,0,0,0,0,0,0,0,0,0,0
130620,0,30,0,0,0,20,0,0,0,0
130621,16,16,16,16,16,16,16,16,16,16
130622,0,0,0,0,0,0,0,0,0,0
130623,0,0,0,0,0,0,0,0,0,0
130624,6,6,6,6,6,6,6,6,6,6
130625,20,20,20,20,20,20,20,20,20,20
130626,0,0,0,0,0,0,0,0,0,0
130627,0,0,0,0,0,0,0,0,0,0
130628,0,0,0,0,0,0,0,0,0,0
130629,0,0,0,0,0,0,0,0,0,0
130630,14,14,14,14,14,14,14,14,14,14
130631,2,2,2,2,2,2,2,17,2,2
130632,0,0,0,0,0,0,0,0,0,0
130633,0,0,0,0,0,0,0,0,0,0
130634,3,0,0,0,0,16,0,0,0,0
130635,0,0,0,0,0,0,0,0,0,0
130636,0,0,0,27,0,0,0,0,0,0
130637,0,0,0,0,0,0,0,0,0,0
130638,0,0,0,0,0,0,0,11,0,0
130639,0,0,0,0,0,0,0,0,0,0
130640,0,0,0,0,0,0,0,0,0,0
130641,0,0,0,0,0,0,19,0,0,17
130642,4,4,4,4,4,4,4,4,4,4
130643,13,16,13,13,13,13,13,13,13,13
130644,0,0,0,0,0,0,0,0,0,0
130645,23,23,23,23,23,23,23,23,23,23
130646,0,0,0,0,0,0,0,0,0,0
130647,0,0,0,18,0,12,0,21,0,0
130648,0,0,0,0,0,0,0,0,0,0
130649,0,0,0,0,0,0,0,0,0,0
130650,0,0,0,0,0,0,0,0,0,0
130651,0,0,0,0,0,0,0,0,0,0
130652,16,19,6,46,21,25,29,15,11,39
130653,0,0,0,0,0,0,0,0,0,0
130654,0,0,0,0,0,0,0,0,0,0
130655,6,6,6,6,6,6,6,6,6,6
130656,0,0,6,0,6,0,0,0,0,17
130657,0,0,0,0,0,0,0,0,0,11
130658,0,0,34,0,0,0,17,10,0,24
130659,0,23,0,0,0,0,0,0,19,0
130660,0,0,0,0,0,0,0,0,0,0
130661,0,0,15,0,0,0,0,0,0,0
130662,19,19,19,19,19,19,19,19,19,19
130663,19,0,0,0,0,17,16,0,14,0
130664,0,0,14,0,0,0,0,0,0,0
130665,0,0,0,0,0,0,0,0,0,0
130666,6,6,6,6,6,6,6,6,6,6
130667,18,7,12,8,7,0,10,0,0,11
130668,0,0,0,0,0,0,0,0,0,0
130669,0,0,0,0,0,0,0,18,0,17
130670,0,0,0,0,0,0,0,0,0,18
130671,0,0,0,0,0,0,0,0,0,0
130672,13,16,15,14,18,12,11,30,25,37
130673,0,0,0,0,0,0,0,0,0,0
130674,0,0,0,0,0,0,0,0,0,0
130675,1,0,13,10,0,0,7,0,0,0
130676,9,9,9,9,9,9,9,9,9,9
130677,0,0,0,0,0,0,0,0,0,0
130678,0,0,0,0,0,0,0,0,0,0
130679,18,18,18,18,18,18,18,18,18,18
130680,10,0,0,0,0,0,0,0,0,0
130681,0,0,0,0,0,0,0,0,0,0
130682,30,26,3,23,14,20,24,12,29,13
130683,0,0,0,0,0,0,0,0,0,0
130684,0,0,0,0,0,0,0,0,0,0
130685,13,13,13,13,13,13,13,13,13,13
130686,0,0,0,0,0,0,0,0,0,0
130687,0,0,0,0,0,0,0,0,10,0
130688,0,0,0,0,0,0,0,0,0,0
130689,28,28,28,28,28,28,28,28,28,28
130690,0,0,0,0,0,0,27,0,0,0
130691,0,0,0,0,0,0,0,0,0,0
130692,8,0,0,0,0,0,0,0,0,0
130693,0,0,14,0,0,0,0,0,0,19
130694,31,31,31,31,31,31,31,31,31,31
130695,0,0,0,0,0,14,22,0,3,0
130696,0,0,0,0,0,0,0,0,0,0
130697,0,0,0,0,0,0,0,0,0,0
130698,0,0,0,0,0,0,0,0,0,0
130699,0,0,0,0,0,17,0,0,0,0
130700,0,0,0,0,0,0,0,0,0,0
130701,0,0,0,0,0,0,5,8,0,0
130702,0,0,0,0,0,0,0,0,0,0
130703,0,0,0,0,0,0,0,0,0,0
130704,0,2,0,0,0,0,0,0,0,0
130705,0,0,0,0,7,0,0,0,0,0
130706,26,26,26,26,26,26,26,26,26,26
130707,0,0,0,0,0,0,0,0,0,0
130708,0,0,0,0,0,0,0,0,0,0
130709,0,0,36,29,0,0,0,0,0,0
130710,0,0,0,0,0,0,0,0,0,0
130711,0,8,0,0,0,0,0,0,27,0
130712,0,20,0,0,0,0,0,0,13,0
130713,0,0,0,6,0,0,0,0,0,0
130714,0,0,0,0,0,0,0,0,0,0
130715,16,16,16,16,16,16,16,16,16,16
130716,0,0,0,0,0,0,0,0,0,0
130717,37,29,27,0,28,17,17,0,13,0
130718,0,0,0,0,0,0,0,0,0,0
130719,19,19,19,19,19,19,19,19,19,19
130720,0,0,0,0,0,0,0,0,0,0
130721,0,0,0,0,0,0,0,0,0,0
130722,0,7,0,12,9,0,16,4,14,13
130723,0,0,0,0,0,0,0,0,0,0
130724,0,0,0,0,0,0,0,0,0,0
130725,0,0,0,0,0,0,0,0,0,0
130726,0,0,9,0,0,0,0,0,0,0
130727,0,0,0,0,0,18,0,0,0,0
130728,0,0,0,0,10,0,0,0,0,0
130729,0,0,0,0,0,0,0,0,0,0
130730,0,0,0,0,0,0,0,0,0,0
130731,0,0,0,0,0,0,0,0,0,0
130732,0,0,0,0,0,0,0,0,0,0
130733,0,0,0,0,0,0,6,0,0,0
130734,0,0,0,0,0,0,0,0,0,0
130735,0,0,0,0,0,0,0,0,0,0
130736,0,0,0,0,0,0,0,0,0,0
130737,0,0,0,0,0,0,0,0,0,0
130738,0,0,0,0,0,0,0,0,0,0
130739,0,0,0,0,0,0,0,0,0,0
130740,0,0,0,0,0,0,0,0,0,0
130741,28,28,28,28,28,28,28,28,28,28
130742,0,0,0,0,0,0,0,0,0,0
130743,27,27,27,27,27,27,27,27,27,27
130744,0,0,0,0,0,0,0,0,0,0
130745,12,12,12,12,12,12,12,12,12,12
130746,0,0,0,0,0,0,0,0,0,0
130747,16,0,0,0,27,0,0,0,0,0
130748,0,0,0,0,0,0,0,0,0,0
130749,0,0,0,0,7,0,0,0,0,0
130750,0,0,0,0,0,0,0,0,0,0
130751,0,0,0,0,0,0,0,0,0,0
130752,0,0,0,0,0,0,0,0,0,0
130753,0,0,0,0,0,0,0,0,0,15
130754,0,0,0,0,0,0,6,0,4,0
130755,26,15,0,13,0,0,0,11,0,0
130756,0,17,0,0,0,0,0,0,0,8
130757,0,0,0,0,0,0,0,0,0,0
130758,26,0,0,13,0,25,28,0,0,3
130759,31,31,31,31,31,31,31,31,31,31
130760,0,0,0,0,0,0,0,0,0,0
130761,19,19,19,19,19,19,19,19,19,19
130762,0,18,11,0,9,0,9,51,0,12
130763,0,0,0,0,0,0,0,0,28,0
130764,0,0,0,0,0,0,0,0,0,0
130765,12,0,6,13,0,17,22,0,0,0
130766,0,0,0,0,0,5,0,0,0,0
130767,0,0,0,0,0,0,0,0,0,0
130768,0,0,0,0,0,0,0,0,0,0
130769,7,7,7,7,7,7,7,7,7,7
130770,0,0,0,0,0,0,0,0,0,0
130771,0,0,0,0,0,0,0,0,0,0
130772,0,5,18,9,0,0,0,0,0,14
130773,0,0,0,0,0,0,0,0,0,0
130774,0,0,0,0,0,0,0,0,0,0
130775,32,32,32,32,32,32,32,32,32,32
130776,31,6,23,0,20,16,18,8,0,2
130777,0,9,0,0,0,0,0,0,0,0
130778,0,0,0,0,0,0,0,0,0,0
130779,0,0,0,0,0,0,0,0,0,0
130780,0,0,0,8,0,0,0,0,0,13
130781,0,0,0,0,0,0,0,0,0,0
130783,0,0,0,0,0,0,0,0,0,0
130784,18,0,17,0,0,13,0,12,0,28
130785,0,0,0,0,0,0,0,0,0,0
130786,0,0,26,0,0,0,0,0,0,0
130787,0,19,17,22,6,0,8,21,0,0
130788,28,28,28,28,28,28,28,28,28,28
130789,0,0,0,0,0,0,0,0,0,0
130790,0,0,0,0,0,0,0,15,15,0
130791,0,0,0,0,0,0,0,0,0,0
130792,0,0,0,0,0,0,0,0,0,0
130793,0,0,0,0,0,0,0,0,0,0
130794,0,0,0,0,0,0,0,0,0,0
130795,0,0,0,0,5,0,0,50,0,0
130796,0,13,0,0,0,0,0,0,0,0
130797,0,19,18,24,0,0,19,0,15,8
130798,0,0,0,0,0,0,0,0,0,0
130799,15,15,15,15,15,15,15,15,15,15
130800,0,0,0,0,0,0,0,0,0,0
130801,0,0,0,0,0,0,0,0,0,0
130802,25,25,25,25,25,25,25,25,25,25
130803,0,0,0,0,0,0,0,0,0,0
130804,0,7,13,10,6,15,19,26,17,30
130805,0,0,0,0,0,0,0,0,0,0
130806,0,0,0,0,0,0,0,25,0,25
130807,0,0,0,0,0,0,0,0,0,0
130808,0,9,0,0,0,0,0,0,0,0
130809,0,0,0,0,0,0,0,0,0,0
130810,0,0,0,0,0,0,0,0,0,0
130811,18,18,18,18,18,18,18,18,18,18
130812,10,10,10,10,10,10,10,10,10,10
130813,20,20,20,20,20,20,20,20,20,20
130814,0,0,0,0,0,0,0,0,0,0
130815,0,0,0,16,0,13,0,0,16,15
130816,0,0,0,0,0,0,0,0,0,0
130817,19,19,19,19,19,19,19,19,19,19
130818,0,0,0,0,0,0,0,0,0,0
130819,0,0,0,0,0,0,0,0,0,0
130820,0,0,0,0,0,0,0,0,0,0
130821,0,0,0,0,0,0,0,0,0,0
130822,0,0,5,17,28,0,8,0,0,0
130823,0,0,0,0,0,0,0,0,0,0
130824,0,0,0,0,0,0,0,0,0,0
130826,0,0,0,0,0,0,0,0,0,0
130827,0,0,0,0,0,0,0,0,0,0
130828,5,5,5,5,5,5,5,5,5,5
130829,0,0,0,0,0,0,0,0,0,0
130830,0,0,0,0,0,0,0,4,0,0
130831,11,11,11,11,11,11,11,11,11,11
130832,0,0,0,0,0,0,0,0,0,0
130833,0,0,0,0,0,0,0,0,0,0
130834,0,0,0,0,13,0,0,0,0,0
130835,0,0,0,16,0,0,0,0,0,0
130836,0,0,0,0,0,0,0,0,0,0
130837,16,16,16,16,16,16,16,16,16,16
130838,15,15,15,15,15,15,15,15,15,15
130839,11,0,21,0,0,12,0,0,0,0
130840,0,0,0,0,0,0,0,0,0,0
130841,0,0,0,0,14,0,0,0,0,0
130842,0,0,0,0,0,0,0,0,0,0
130843,0,0,0,0,0,0,0,0,0,0
130844,0,0,0,0,0,0,0,0,0,0
130845,0,0,0,0,0,0,0,0,0,0
130846,10,19,38,11,27,0,17,41,16,22
130847,0,0,0,0,0,16,0,0,0,0
130848,0,0,0,0,0,0,0,0,0,0
130849,0,0,0,0,0,0,0,0,0,0
130850,0,0,0,0,0,0,0,0,0,0
130851,0,0,0,0,0,0,0,0,17,0
130852,0,0,0,0,0,0,0,0,0,0
130853,0,0,0,0,0,0,0,0,0,0
130854,0,0,0,0,0,0,0,0,0,0
130855,22,22,22,22,22,22,22,22,22,22
130856,20,16,30,18,11,0,40,0,0,0
130857,0,0,0,0,0,0,0,0,0,21
130858,0,0,0,0,0,0,0,0,0,0
130859,0,0,0,0,0,0,0,0,0,0
130860,8,0,0,0,0,0,0,0,0,0
130861,0,0,0,0,3,0,0,0,0,0
130862,0,0,0,0,0,0,0,0,0,0
130863,0,0,0,0,0,0,0,0,0,0
130864,0,0,0,0,0,0,0,0,0,0
130865,20,20,20,20,20,20,20,20,20,20
130866,23,23,23,23,23,23,23,23,23,23
130867,0,0,0,0,0,0,0,0,0,0
130868,12,12,12,14,12,12,12,12,12,12
130869,0,0,0,0,0,0,0,0,0,0
130870,0,0,0,0,0,0,0,0,0,0
130871,0,0,0,0,0,0,0,0,0,0
130872,0,12,0,0,0,0,0,0,0,0
130873,0,0,0,0,0,0,0,0,0,0
130874,21,21,21,21,21,21,21,21,21,21
130875,0,0,0,0,0,0,0,0,0,0
130876,15,15,15,15,15,15,15,15,15,15
130877,0,0,0,0,0,0,0,0,0,0
130878,0,0,0,0,0,0,0,0,0,0
130879,23,0,22,0,0,0,23,0,0,0
130880,0,0,0,0,0,0,0,0,0,0
130881,0,0,0,0,0,0,0,0,0,0
130882,0,0,0,0,0,0,0,0,0,0
130883,0,0,0,0,0,0,0,0,0,0
130884,3,3,3,3,3,3,3,3,3,3
130885,0,0,0,0,0,0,0,0,0,0
130886,0,0,0,0,0,0,0,0,0,0
130887,0,0,0,0,0,0,0,0,0,0
130888,12,12,12,12,12,12,12,12,12,12
130889,0,0,0,0,0,0,0,0,0,0
130890,0,0,0,0,0,0,0,0,0,0
130891,0,0,0,0,0,0,0,0,0,0
130892,0,0,0,0,0,0,0,0,0,0
130893,0,0,0,0,0,0,0,0,0,0
130894,0,0,0,0,0,0,0,0,0,0
130895,0,0,0,0,0,0,0,0,0,0
130896,15,15,15,15,15,15,15,15,15,15
130897,0,0,0,0,0,0,0,0,0,0
130898,0,0,0,0,0,0,0,10,0,19
130899,0,0,0,0,0,0,0,0,0,0
130900,9,9,9,9,9,9,9,9,9,9
130901,0,0,0,0,0,0,0,0,0,0
130902,0,0,12,0,0,0,0,0,0,0
130903,0,0,0,0,0,0,0,0,0,0
130904,0,0,0,0,0,8,21,0,0,0
130905,0,0,0,0,0,0,0,0,0,0
130906,0,0,0,3,0,0,0,0,0,0
130907,0,0,0,0,0,0,0,0,0,0
130908,5,5,5,5,5,5,5,5,5,5
130909,0,0,0,0,0,0,20,0,0,0
130910,0,0,0,0,0,0,0,0,0,0
130911,0,0,0,0,0,0,0,0,0,0
130912,0,0,0,0,0,0,0,0,0,0
130913,0,0,0,0,0,0,0,0,0,0
130914,33,33,33,33,33,33,33,33,33,33
130915,0,0,0,0,0,0,0,0,0,0
130916,22,22,22,22,22,22,22,22,22,22
130917,15,0,0,0,0,0,0,0,0,24
130918,0,0,0,0,0,0,0,0,0,0
130919,0,0,0,0,0,0,0,0,0,0
130920,24,24,24,24,24,24,24,24,24,24
130921,0,20,0,22,0,43,21,0,19,5
130922,18,18,18,18,18,18,18,18,18,18
130923,0,0,0,0,0,0,0,0,0,0
130924,0,0,0,0,0,0,0,0,0,0
130925,0,0,0,0,0,0,0,0,0,0
130926,0,0,0,0,0,0,0,0,0,0
130927,0,0,0,0,0,0,0,0,0,0
130928,0,0,0,0,0,0,0,0,0,0
130929,0,0,0,0,0,0,0,0,10,0
130930,0,0,0,0,0,0,0,0,0,0
130931,0,0,0,0,21,0,0,0,0,0
130932,0,0,0,0,0,0,0,0,0,0
130933,0,0,0,19,0,0,0,0,0,0
130934,0,0,0,6,19,0,0,0,0,0
130935,0,0,0,0,0,0,0,0,0,0
130936,0,0,0,0,0,0,0,0,0,0
130937,0,0,0,0,0,0,0,0,0,0
130938,0,0,13,0,0,0,0,0,0,0
130939,0,0,0,0,0,0,0,0,18,0
130940,0,0,0,0,0,0,0,0,0,0
130941,0,0,0,0,0,0,0,0,0,0
130942,14,14,14,14,14,14,14,14,14,14
130943,0,0,0,0,0,0,0,0,0,0
130944,0,0,0,0,0,0,0,0,14,0
130945,0,0,0,0,0,0,0,0,0,0
130946,0,0,10,0,0,0,0,0,0,0
130947,0,0,12,0,0,0,0,0,0,0
130948,0,0,0,0,0,0,0,0,0,0
130949,0,0,0,0,0,0,0,0,0,0
130950,0,0,0,0,0,16,0,0,0,14
130951,0,0,0,0,0,0,0,0,0,0
130952,0,0,0,0,0,0,0,0,0,0
130953,0,0,0,0,0,0,0,0,0,0
130954,0,0,0,0,0,0,28,0,0,0
130955,0,0,0,0,0,0,0,0,0,0
130956,5,5,5,5,5,5,5,5,5,5
130957,0,0,0,0,0,0,0,0,0,0
130958,0,0,0,0,0,0,0,0,0,15
130959,0,0,24,0,0,0,0,0,28,0
130960,0,0,0,0,0,0,0,0,0,0
130961,6,6,6,6,6,6,6,6,6,6
130962,0,20,0,0,0,0,0,0,0,13
130963,0,0,0,0,0,0,0,0,0,0
130964,12,12,12,12,12,12,12,12,12,12
130965,0,0,0,0,0,0,0,0,0,0
130966,10,10,10,10,10,10,10,10,10,10
130967,0,0,0,0,0,0,0,0,0,0
130968,0,6,19,0,0,0,0,0,0,0
130969,3,3,3,3,3,3,3,3,3,3
130970,0,0,0,0,0,0,0,0,0,0
130971,0,0,0,0,0,0,0,0,0,0
130972,0,0,0,0,0,22,0,0,0,0
130973,0,0,0,0,0,0,0,0,0,30
130974,0,0,0,0,0,0,0,0,0,0
130975,0,0,0,0,0,0,0,0,0,0
130976,12,12,12,12,12,12,12,12,12,12
130977,0,0,0,0,0,27,0,0,0,30
130978,0,0,0,0,0,0,0,0,0,0
130979,10,10,10,10,10,10,10,10,10,10
130980,2,0,3,0,5,0,0,0,0,0
130981,0,7,0,0,0,0,0,0,0,0
130982,0,0,0,0,0,0,0,0,0,0
130983,0,0,0,0,0,0,0,0,0,0
130984,18,18,18,18,18,18,18,18,18,18
130985,0,0,0,0,0,0,0,0,0,0
130986,27,27,27,27,27,27,27,27,27,27
130987,30,30,30,30,30,30,30,30,30,30
130988,15,15,15,15,15,15,15,15,15,15
130989,0,0,0,0,0,0,0,0,0,0
130990,0,0,0,0,0,0,0,0,0,0
130991,21,0,0,13,0,27,39,23,0,13
130992,6,0,0,0,0,0,0,0,0,0
130993,17,17,17,17,17,17,17,17,17,17
130994,0,0,0,0,0,0,0,0,0,0
130995,7,0,21,0,0,0,0,0,0,0
130996,0,0,0,0,0,0,0,0,0,0
130997,0,0,0,0,0,0,0,0,0,0
130998,0,0,0,0,18,0,0,0,0,0
130999,0,0,0,0,0,0,0,0,0,0
131000,0,0,8,0,0,0,0,0,0,0
131001,0,0,0,0,0,0,0,0,0,0
131002,0,0,0,0,0,0,0,0,0,0
131003,0,25,0,0,0,0,0,0,0,0
131004,17,17,17,17,17,17,17,17,17,17
131005,0,0,0,0,0,0,0,0,0,0
131006,0,0,0,0,0,0,0,0,0,0
131007,0,0,0,0,0,0,0,0,0,0
131008,0,0,0,0,0,0,0,0,0,0
131009,0,0,0,0,0,0,0,0,0,0
131010,0,0,0,0,0,0,0,0,0,0
131011,0,8,10,12,17,0,0,0,0,0
131012,0,0,0,0,0,0,0,0,0,0
131013,0,0,0,0,0,0,0,0,0,11
131014,0,0,0,0,0,0,0,0,0,0
131015,0,0,0,20,0,0,0,0,0,0
131016,0,0,0,0,0,0,0,0,0,0
131017,0,9,11,0,0,0,31,0,9,0
131018,20,20,20,20,20,20,20,20,20,20
131019,0,0,0,0,0,0,0,0,0,0
131020,0,0,0,0,0,0,0,0,0,0
131021,21,12,11,9,31,11,9,0,13,9
131022,18,0,0,0,0,0,0,0,0,0
131023,0,0,0,0,0,0,0,0,0,0
131024,0,0,0,0,0,0,0,0,0,0
131025,0,0,10,0,0,18,0,0,0,0
131026,0,0,0,0,43,0,0,0,0,0
131027,0,0,0,0,0,0,0,0,0,0
131028,0,0,0,0,0,0,0,0,0,0
131029,7,9,12,19,21,0,9,12,10,35
131030,16,39,16,30,27,0,21,15,25,35
131031,20,20,20,20,20,20,20,20,20,20
131032,0,0,0,0,0,0,0,0,0,0
131033,29,23,31,26,16,7,34,14,0,13
131034,0,0,0,19,0,9,22,0,27,0
131035,0,0,0,0,0,0,0,0,0,0
131036,0,0,0,0,0,0,0,0,0,0
131037,0,0,0,0,0,0,0,0,0,19
131038,13,13,13,13,13,13,13,13,13,13
