STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PNUMOCCSNAME,PDAY,PDAYNAME,PMONTH,PMONTHNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PMAKE,PMAKENAME,PMODEL,PMAK_MOD,PBODYTYP,PBODYTYPNAME,PMODYEAR,PMODYEARNAME,PVIN,PVINNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PTRAILERNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PMCARR_ID,PMCARR_IDNAME,PGVWR,PGVWRNAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDERIDE,PUNDERIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PVEH_SC1,PVEH_SC1NAME,PVEH_SC2,PVEH_SC2NAME,PFIRE,PFIRENAME,PDEATHS
6,California,61421,1,1,1,01,8,8,7,July,14,2:00pm-2:59pm,15,15,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,84,International Harvester/Navistar,881,International Harvester/Navistar Medium/Heavy - CBE,62,"Single-unit straight truck or Cab-Chassis (19,500 lbs. < GVWR < or = 26,000 lbs.)",2004,2004,1HTMMAAL84H6,1HTMMAAL84H6,1,H,T,M,M,A,A,L,8,4,H,6,0,No Trailing Units,57,US DOT,1080840,1080840,571080840,571080840,2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",3,Flatbed,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,7,7 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61422,2,1,0,None,8,8,8,August,2,2:00am-2:59am,15,15,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,Freightliner Medium/Heavy - CBE,62,"Single-unit straight truck or Cab-Chassis (19,500 lbs. < GVWR < or = 26,000 lbs.)",2013,2013,1FVACWDT7DHF,1FVACWDT7DHF,1,F,V,A,C,W,D,T,7,D,H,F,0,No Trailing Units,5,Arkansas,72624193,72624193,0572624193,0572624193,2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,62,Left-Front Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61428,2,1,0,None,13,13,8,August,13,1:00pm-1:59pm,57,57,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,37,Honda,32,Honda Accord,2,"2-door sedan,hardtop,coupe",1988,1988,1HGCA6187JA0,1HGCA6187JA0,1,H,G,C,A,6,1,8,7,J,A,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61449,2,1,0,None,17,17,8,August,15,3:00pm-3:59pm,32,32,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,471,Toyota Pickup,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",1994,1994,JT4RN81A7R51,JT4RN81A7R51,J,T,4,R,N,8,1,A,7,R,5,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61483,2,1,0,None,4,4,8,August,19,7:00pm-7:59pm,35,35,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,47,Datsun/Nissan Altima,4,"4-door sedan, hardtop",2014,2014,1N4AL3AP2EN3,1N4AL3AP2EN3,1,N,4,A,L,3,A,P,2,E,N,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61493,2,1,0,None,25,25,8,August,0,0:00am-0:59am,15,15,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,481,"Dodge D, W-Series pickup",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",1989,1989,1B7KE2682KS1,1B7KE2682KS1,1,B,7,K,E,2,6,8,2,K,S,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,82,Right-Front Side,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61493,3,1,0,None,25,25,8,August,0,0:00am-0:59am,15,15,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,59,Lexus,401,Lexus RX300/350,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2003,2003,JTJGF10U1301,JTJGF10U1301,J,T,J,G,F,1,0,U,1,3,0,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,62,Left-Front Side,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61493,4,1,0,None,25,25,8,August,0,0:00am-0:59am,15,15,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,51,Volvo,43,"Volvo 70 Series (For XC70 for 2014 on, use model code 402)",6,Station Wagon (excluding van and truck based),2000,2000,YV1LZ56D4Y26,YV1LZ56D4Y26,Y,V,1,L,Z,5,6,D,4,Y,2,6,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,63,Left-Back Side,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61506,2,1,0,None,15,15,6,June,20,8:00pm-8:59pm,52,52,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,34,BMW,34,BMW 3-series,4,"4-door sedan, hardtop",2011,2011,WBAPH5G56BNM,WBAPH5G56BNM,W,B,A,P,H,5,G,5,6,B,N,M,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61512,2,1,0,None,30,30,8,August,23,11:00pm-11:59pm,35,35,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,46,Toyota Prius *,5,5-door/4-door hatchback,2005,2005,JTDKB20UX530,JTDKB20UX530,J,T,D,K,B,2,0,U,X,5,3,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61528,2,1,0,None,10,10,9,September,2,2:00am-2:59am,0,0,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,402,Toyota RAV4 *,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2001,2001,JTEGH20V9100,JTEGH20V9100,J,T,E,G,H,2,0,V,9,1,0,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,7,7 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61528,3,1,0,None,10,10,9,September,2,2:00am-2:59am,0,0,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,37,Honda,32,Honda Accord,4,"4-door sedan, hardtop",2008,2008,JHMCP26498C0,JHMCP26498C0,J,H,M,C,P,2,6,4,9,8,C,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61528,4,1,0,None,10,10,9,September,2,2:00am-2:59am,0,0,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,4,Ford Thunderbird (all sizes),2,"2-door sedan,hardtop,coupe",1993,1993,1FAPP6243PH1,1FAPP6243PH1,1,F,A,P,P,6,2,4,3,P,H,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61595,2,1,0,None,31,31,8,August,7,7:00am-7:59am,23,23,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,6,Chrysler,52,Chrysler PT Cruiser,6,Station Wagon (excluding van and truck based),2006,2006,3A4FY48B76T3,3A4FY48B76T3,3,A,4,F,Y,4,8,B,7,6,T,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61616,2,1,0,None,26,26,9,September,2,2:00am-2:59am,20,20,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,46,Toyota Prius *,5,5-door/4-door hatchback,2010,2010,JTDKN3DU1A00,JTDKN3DU1A00,J,T,D,K,N,3,D,U,1,A,0,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61616,3,1,0,None,26,26,9,September,2,2:00am-2:59am,20,20,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,22,Chevrolet Cobalt,4,"4-door sedan, hardtop",2007,2007,1G1AK55F8771,1G1AK55F8771,1,G,1,A,K,5,5,F,8,7,7,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61627,3,2,0,None,3,3,10,October,9,9:00am-9:59am,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,23,Ford Fusion,4,"4-door sedan, hardtop",2009,2009,3FAHP07Z09R2,3FAHP07Z09R2,3,F,A,H,P,0,7,Z,0,9,R,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61673,2,1,0,None,25,25,10,October,22,10:00pm-10:59pm,14,14,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,24,Saturn,5,Saturn LS,4,"4-door sedan, hardtop",2004,2004,1G8JC54F64Y5,1G8JC54F64Y5,1,G,8,J,C,5,4,F,6,4,Y,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61673,3,1,0,None,25,25,10,October,22,10:00pm-10:59pm,14,14,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,67,Scion,33,Scion xD (2012 on.  See Toyota for 2007-2011),5,5-door/4-door hatchback,2012,2012,JTKKU4B4XC10,JTKKU4B4XC10,J,T,K,K,U,4,B,4,X,C,1,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0
6,California,61690,3,2,0,None,18,18,9,September,11,11:00am-11:59am,6,6,12,Motor Vehicle In-Transport,6,Angle,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,42,Mercedes-Benz,48,Mercedes-Benz E Class (97 on),4,"4-door sedan, hardtop",2004,2004,WDBUF70JX4A5,WDBUF70JX4A5,W,D,B,U,F,7,0,J,X,4,A,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61692,2,1,0,None,2,2,10,October,18,6:00pm-6:59pm,6,6,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,85,Kenworth,881,Kenworth Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2005,2005,1XKDD09X55R0,1XKDD09X55R0,1,X,K,D,D,0,9,X,5,5,R,0,1,One Trailing Unit,57,US DOT,95406,95406,5795406,5795406,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,3,Flatbed,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61702,2,1,0,None,26,26,9,September,13,1:00pm-1:59pm,40,40,73,Object Fell From Motor Vehicle In-Transport,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,442,Dodge Caravan/Grand Caravan,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",1998,1998,2B4FP25B6WR7,2B4FP25B6WR7,2,B,4,F,P,2,5,B,6,W,R,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,0,No Damage,5,Not Towed,73,Object Fell From Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61705,2,1,0,None,15,15,11,November,8,8:00am-8:59am,43,43,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,37,Honda,31,"Honda Civic/CRX, del Sol",4,"4-door sedan, hardtop",2005,2005,2HGES16345H5,2HGES16345H5,2,H,G,E,S,1,6,3,4,5,H,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61720,2,1,0,None,12,12,11,November,1,1:00am-1:59am,33,33,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,47,Datsun/Nissan Altima,4,"4-door sedan, hardtop",2002,2002,1N4AL11D52C1,1N4AL11D52C1,1,N,4,A,L,1,1,D,5,2,C,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61732,2,1,0,None,3,3,11,November,23,11:00pm-11:59pm,13,13,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,401,Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1993,1993,1FMDU32X9PUD,1FMDU32X9PUD,1,F,M,D,U,3,2,X,9,P,U,D,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61763,5,4,2,02,17,17,10,October,2,2:00am-2:59am,30,30,12,Motor Vehicle In-Transport,6,Angle,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,32,Toyota Corolla,4,"4-door sedan, hardtop",2013,2013,5YFBU4EE7DP2,5YFBU4EE7DP2,5,Y,F,B,U,4,E,E,7,D,P,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0
6,California,61763,6,4,0,None,17,17,10,October,2,2:00am-2:59am,30,30,12,Motor Vehicle In-Transport,6,Angle,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,40,Toyota Camry,4,"4-door sedan, hardtop",2012,2012,4T1BF1FK1CU0,4T1BF1FK1CU0,4,T,1,B,F,1,F,K,1,C,U,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,8,Not Reported,8,Not Reported,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0
