STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
37,370368,2,1,2,1,12,59,9999,77
37,370368,3,1,3,1,55,67,5555,55
37,370368,4,1,4,1,98,58,9999,77
37,370369,1,1,1,2,12,12,1,11
37,370369,1,2,1,2,12,12,1,11
37,370370,1,1,1,1,55,68,5555,55
37,370370,2,1,2,1,55,64,5555,55
37,370370,3,1,3,1,12,35,9999,77
37,370370,4,1,4,1,55,67,5555,55
37,370370,5,1,5,1,12,42,9999,77
37,370370,6,1,6,1,12,58,9999,77
37,370371,1,1,1,1,12,12,2,6
37,370371,2,1,2,1,55,63,5555,55
37,370371,1,2,1,1,12,12,2,6
37,370371,3,2,2,2,55,68,5555,55
37,370371,4,2,3,3,12,12,2,3
37,370371,4,3,1,3,12,12,2,3
37,370372,1,1,1,1,12,12,2,6
37,370372,1,2,1,1,12,12,2,6
37,370373,1,1,1,1,12,12,2,9
37,370373,1,2,1,1,12,12,2,9
37,370373,2,2,2,3,12,12,2,82
37,370373,2,3,1,3,12,12,2,82
37,370374,1,1,1,1,55,63,5555,55
37,370374,2,1,2,1,14,34,9999,77
37,370374,3,1,3,1,14,32,9999,77
37,370374,4,1,4,1,0,1,9999,77
37,370375,1,1,1,1,55,68,5555,55
37,370375,2,1,2,1,55,64,5555,55
37,370375,3,1,3,1,12,34,9999,77
37,370375,4,1,4,1,0,1,9999,77
37,370376,1,1,1,1,55,63,5555,55
37,370376,2,1,2,1,12,42,9999,77
37,370376,3,1,3,1,0,2,9999,77
37,370377,1,1,1,1,55,68,5555,55
37,370377,2,1,2,1,55,64,5555,55
37,370377,3,1,3,1,55,69,5555,55
37,370377,4,1,4,1,55,68,5555,55
37,370377,5,1,5,1,55,68,5555,55
37,370377,6,1,6,1,55,64,5555,55
37,370377,7,1,7,1,12,34,9999,77
37,370377,8,1,8,1,1,42,9999,77
37,370377,9,1,9,1,12,42,9999,77
37,370378,1,1,1,1,55,63,5555,55
37,370378,2,1,2,1,55,69,5555,55
37,370378,3,1,3,1,55,68,5555,55
37,370378,4,1,4,1,55,64,5555,55
37,370378,5,1,5,1,55,67,5555,55
37,370378,6,1,6,1,12,42,9999,77
37,370378,7,1,7,1,0,1,9999,77
37,370379,1,1,1,1,55,68,5555,55
37,370379,2,1,2,1,12,12,2,12
37,370379,3,1,3,1,55,63,5555,55
37,370379,4,1,4,1,5,42,9999,77
37,370379,5,1,5,1,18,54,3,12
37,370379,2,2,1,1,12,12,2,12
37,370379,5,3,1,1,18,54,3,12
37,370380,1,1,1,1,55,63,5555,55
37,370380,2,1,2,1,55,69,5555,55
37,370380,3,1,3,1,55,68,5555,55
37,370380,4,1,4,1,55,64,5555,55
37,370380,5,1,5,1,7,42,9999,77
37,370380,6,1,6,1,0,1,9999,77
37,370380,7,1,7,1,13,42,9999,77
37,370381,1,1,1,1,55,64,5555,55
37,370381,2,1,2,1,12,43,9999,77
37,370381,3,1,3,1,12,59,9999,77
37,370382,1,1,1,2,12,12,1,6
37,370382,1,2,1,2,12,12,1,6
37,370382,2,2,2,2,55,63,5555,55
37,370382,3,2,3,2,55,70,5555,55
37,370383,1,1,1,1,55,63,5555,55
37,370383,2,1,2,1,12,30,9999,77
37,370384,1,1,1,1,55,64,5555,55
37,370384,2,1,2,1,55,69,5555,55
37,370384,3,1,3,1,55,68,5555,55
37,370384,4,1,4,1,0,1,9999,77
37,370385,1,1,1,1,12,8,9999,77
37,370386,1,1,1,1,55,68,5555,55
37,370386,2,1,2,1,55,64,5555,55
37,370386,3,1,3,1,12,35,9999,77
37,370386,4,1,4,1,0,1,9999,77
37,370387,1,1,1,1,55,64,5555,55
37,370387,2,1,2,1,14,35,9999,77
37,370387,3,1,3,1,0,1,9999,77
37,370388,2,1,1,2,12,12,1,12
37,370388,3,1,2,1,55,63,5555,55
37,370388,1,2,1,2,55,68,5555,55
37,370388,2,2,2,2,12,12,1,12
37,370389,1,1,1,1,55,63,5555,55
37,370389,2,1,2,1,12,43,9999,77
37,370390,1,1,1,1,55,68,5555,55
37,370390,2,1,2,1,12,12,2,12
37,370390,2,2,1,1,12,12,2,12
37,370390,3,2,2,2,55,63,5555,55
37,370391,1,1,1,1,1,9,9999,77
37,370392,1,1,1,1,12,12,2,6
37,370392,1,2,1,1,12,12,2,6
37,370392,2,2,2,2,55,63,5555,55
37,370393,1,1,1,1,55,68,5555,55
37,370393,2,1,2,1,55,64,5555,55
37,370393,3,1,3,1,11,8,9999,77
37,370393,4,1,4,1,12,42,9999,77
37,370393,5,1,5,1,12,42,9999,77
37,370394,1,1,1,1,55,63,5555,55
37,370394,2,1,2,1,55,69,5555,55
37,370394,3,1,3,1,55,68,5555,55
37,370394,4,1,4,1,55,64,5555,55
37,370394,5,1,5,1,12,43,9999,77
37,370394,6,1,6,1,0,1,9999,77
37,370395,1,1,1,1,55,63,5555,55
37,370395,2,1,2,1,12,53,9999,77
37,370395,3,1,3,1,55,69,5555,55
37,370395,4,1,4,1,55,68,5555,55
37,370395,5,1,5,1,55,64,5555,55
37,370395,6,1,6,1,12,42,9999,77
37,370396,1,1,1,1,55,63,5555,55
37,370396,2,1,2,1,55,69,5555,55
37,370396,3,1,3,1,55,68,5555,55
37,370396,4,1,4,1,55,64,5555,55
37,370396,5,1,5,1,11,34,9999,77
37,370396,6,1,6,1,0,1,9999,77
37,370397,1,1,1,1,0,1,9999,77
37,370397,2,1,2,1,55,63,5555,55
37,370398,1,1,1,1,1,12,2,12
37,370398,1,2,1,1,1,12,2,12
37,370399,1,1,1,1,55,63,5555,55
37,370399,2,1,2,1,55,69,5555,55
37,370399,3,1,3,1,55,68,5555,55
37,370399,4,1,4,1,55,64,5555,55
37,370399,5,1,5,1,0,1,9999,77
37,370399,6,1,6,1,13,42,9999,77
37,370400,1,1,1,1,55,63,5555,55
37,370400,2,1,2,1,12,53,9999,77
37,370400,3,1,3,1,12,35,9999,77
37,370401,1,1,1,1,3,12,2,12
37,370401,1,2,1,1,3,12,2,12
37,370402,1,1,1,1,55,68,5555,55
37,370402,2,1,2,1,55,64,5555,55
37,370402,3,1,3,1,55,69,5555,55
37,370402,4,1,4,1,55,68,5555,55
37,370402,5,1,5,1,55,63,5555,55
37,370402,6,1,6,1,11,35,9999,77
37,370403,1,1,1,1,55,68,5555,55
37,370403,2,1,2,1,55,64,5555,55
37,370403,3,1,3,1,8,38,9999,77
37,370403,4,1,4,1,8,30,9999,77
37,370404,1,1,1,1,55,64,5555,55
37,370404,2,1,2,1,11,57,9999,77
37,370404,3,1,3,1,55,60,5555,55
37,370404,4,1,4,1,0,1,9999,77
37,370405,1,1,1,1,55,68,5555,55
37,370405,2,1,2,1,12,12,2,9
37,370405,2,2,1,1,12,12,2,9
37,370406,1,1,1,1,55,68,5555,55
37,370406,2,1,2,1,55,63,5555,55
37,370406,3,1,3,1,12,42,9999,77
37,370406,4,1,4,1,0,2,9999,77
37,370407,1,1,1,1,55,68,5555,55
37,370407,2,1,2,1,55,64,5555,55
37,370407,3,1,3,1,1,14,2,9
37,370407,4,1,4,1,1,14,3,9
37,370407,5,1,5,1,1,14,4,9
37,370407,6,1,6,1,1,14,5,9
37,370407,7,1,7,1,1,14,6,9
37,370407,3,2,1,1,1,14,2,9
37,370407,4,3,1,1,1,14,3,9
37,370407,5,4,1,1,1,14,4,9
37,370407,6,5,1,1,1,14,5,9
37,370407,7,6,1,1,1,14,6,9
37,370408,1,1,1,1,55,68,5555,55
37,370408,2,1,2,1,12,12,2,11
37,370408,3,1,3,1,55,64,5555,55
37,370408,4,1,4,1,12,53,9999,77
37,370408,5,1,5,1,0,1,9999,77
37,370408,2,2,1,1,12,12,2,11
37,370409,1,1,1,1,55,63,5555,55
37,370409,2,1,2,1,0,1,9999,77
37,370409,3,1,3,1,9,32,9999,77
37,370409,4,1,4,1,9,42,9999,77
37,370410,1,1,1,1,14,8,9999,77
37,370411,1,1,1,1,55,68,5555,55
37,370411,2,1,2,1,12,12,2,12
37,370411,3,1,3,1,0,1,9999,77
37,370411,2,2,1,1,12,12,2,12
37,370412,1,1,1,1,9,12,2,12
37,370412,1,2,1,1,9,12,2,12
37,370413,1,1,1,1,55,64,5555,55
37,370413,2,1,2,1,55,65,5555,55
37,370413,3,1,3,1,12,12,2,12
37,370413,4,1,4,1,12,12,3,10
37,370413,3,2,1,1,12,12,2,12
37,370413,4,3,1,1,12,12,3,10
37,370414,1,1,1,1,12,12,2,6
37,370414,1,2,1,1,12,12,2,6
37,370414,2,2,2,2,55,63,5555,55
37,370414,3,2,3,2,12,34,9999,77
37,370414,4,2,4,2,12,53,9999,77
37,370414,5,2,5,2,0,1,9999,77
37,370415,1,1,1,1,12,8,9999,77
37,370416,1,1,1,1,55,63,5555,55
37,370416,2,1,2,1,1,24,9999,77
37,370416,3,1,3,1,55,69,5555,55
37,370416,4,1,4,1,55,68,5555,55
37,370416,5,1,5,1,55,64,5555,55
37,370416,6,1,6,1,12,35,9999,77
37,370416,7,1,7,1,0,1,9999,77
37,370417,1,1,1,1,0,1,9999,77
37,370418,1,1,1,1,55,68,5555,55
37,370418,2,1,2,1,12,12,2,12
37,370418,3,1,3,1,7,12,3,11
37,370418,2,2,1,1,12,12,2,12
37,370418,3,3,1,1,7,12,3,11
37,370419,1,1,1,1,12,12,2,1
37,370419,1,2,1,1,12,12,2,1
37,370420,1,1,1,1,55,68,5555,55
37,370420,2,1,2,1,55,64,5555,55
37,370420,3,1,3,1,11,34,9999,77
37,370420,4,1,4,1,0,1,9999,77
37,370420,5,1,5,1,0,2,9999,77
37,370421,1,1,1,1,1,12,2,12
37,370421,3,1,2,1,55,64,5555,55
37,370421,4,1,3,1,12,59,9999,77
37,370421,1,2,1,1,1,12,2,12
37,370421,2,2,2,2,2,12,3,12
37,370421,2,3,1,2,2,12,3,12
37,370422,1,1,1,2,12,12,1,3
37,370422,2,1,2,1,1,12,3,11
37,370422,1,2,1,2,12,12,1,3
37,370422,2,3,1,1,1,12,3,11
37,370423,1,1,1,1,55,63,5555,55
37,370423,2,1,2,1,55,69,5555,55
37,370423,3,1,3,1,55,63,5555,55
37,370423,4,1,4,1,11,59,9999,77
37,370423,5,1,5,1,12,34,9999,77
37,370423,6,1,6,1,12,42,9999,77
37,370423,7,1,7,1,0,1,9999,77
37,370424,1,1,1,2,12,12,1,9
37,370424,1,2,1,2,12,12,1,9
37,370425,1,1,1,1,14,8,9999,77
37,370426,1,1,1,1,55,68,5555,55
37,370426,2,1,2,1,12,12,2,12
37,370426,3,1,3,1,55,63,5555,55
37,370426,2,2,1,1,12,12,2,12
37,370426,4,2,2,2,55,63,5555,55
37,370427,1,1,1,1,9,12,2,12
37,370427,2,1,2,1,18,54,3,12
37,370427,1,2,1,1,9,12,2,12
37,370427,2,3,1,1,18,54,3,12
37,370428,1,1,1,1,55,63,5555,55
37,370428,2,1,2,1,14,34,9999,77
37,370428,3,1,3,1,55,69,5555,55
37,370428,4,1,4,1,55,68,5555,55
37,370428,5,1,5,1,55,64,5555,55
37,370428,6,1,6,1,99,42,9999,77
37,370428,7,1,7,1,0,1,9999,77
37,370429,1,1,1,1,55,68,5555,55
37,370429,2,1,2,1,55,64,5555,55
37,370429,3,1,3,1,12,32,9999,77
37,370429,4,1,4,1,0,1,9999,77
37,370430,1,1,1,1,55,63,5555,55
37,370430,2,1,2,1,9,30,9999,77
37,370431,1,1,1,1,12,12,2,6
37,370431,2,1,2,1,55,64,5555,55
37,370431,3,1,3,1,12,24,9999,77
37,370431,1,2,1,1,12,12,2,6
37,370431,4,2,2,2,55,63,5555,55
37,370432,1,1,1,1,12,12,2,9
37,370432,2,1,2,1,0,1,9999,77
37,370432,1,2,1,1,12,12,2,9
37,370433,1,1,1,1,12,12,2,10
37,370433,1,2,1,1,12,12,2,10
37,370433,2,2,2,2,55,63,5555,55
37,370433,3,2,3,2,12,34,9999,77
37,370434,1,1,1,1,12,14,2,6
37,370434,2,1,2,1,12,8,9999,77
37,370434,1,2,1,1,12,14,2,6
37,370435,1,1,1,2,12,12,1,9
37,370435,1,2,1,2,12,12,1,9
37,370436,2,1,1,2,12,12,1,12
37,370436,1,2,1,2,55,68,5555,55
37,370436,2,2,2,2,12,12,1,12
37,370437,1,1,1,1,81,10,9999,77
37,370438,1,1,1,1,55,64,5555,55
37,370438,2,1,2,1,55,69,5555,55
37,370438,3,1,3,1,55,63,5555,55
37,370438,4,1,4,1,12,35,9999,77
37,370438,5,1,5,1,11,42,9999,77
37,370438,6,1,6,1,12,42,9999,77
37,370438,7,1,7,1,9,42,9999,77
37,370439,1,1,1,1,55,68,5555,55
37,370439,2,1,2,1,55,64,5555,55
37,370439,3,1,3,1,12,53,9999,77
37,370439,4,1,4,1,55,69,5555,55
37,370439,5,1,5,1,55,68,5555,55
37,370439,6,1,6,1,55,63,5555,55
37,370439,7,1,7,1,12,30,9999,77
37,370440,1,1,1,1,55,68,5555,55
37,370440,2,1,2,1,55,64,5555,55
37,370440,3,1,3,1,55,68,5555,55
37,370440,4,1,4,1,55,69,5555,55
37,370440,5,1,5,1,12,12,2,12
37,370440,6,1,6,1,0,1,9999,77
37,370440,5,2,1,1,12,12,2,12
37,370441,1,1,1,1,14,8,9999,77
37,370442,1,1,1,1,55,68,5555,55
37,370442,2,1,2,1,55,64,5555,55
37,370442,3,1,3,1,12,42,9999,77
37,370443,1,1,1,1,55,64,5555,55
37,370443,2,1,2,1,55,65,5555,55
37,370443,3,1,3,1,12,24,9999,77
37,370443,4,1,4,1,55,63,5555,55
37,370444,1,1,1,1,1,8,9999,77
37,370445,1,1,1,1,55,68,5555,55
37,370445,2,1,2,2,12,12,1,12
37,370445,2,2,1,2,12,12,1,12
37,370446,1,1,1,1,55,63,5555,55
37,370446,2,1,2,1,55,68,5555,55
37,370446,3,1,3,1,55,64,5555,55
37,370446,4,1,4,1,12,34,9999,77
37,370446,5,1,5,1,9,42,9999,77
37,370447,1,1,1,1,55,63,5555,55
37,370447,2,1,2,1,12,42,9999,77
37,370448,2,1,1,2,12,12,1,12
37,370448,3,1,2,1,0,1,9999,77
37,370448,1,2,1,2,55,68,5555,55
37,370448,2,2,2,2,12,12,1,12
37,370449,1,1,1,1,12,8,9999,77
37,370450,1,1,1,1,12,8,9999,77
37,370451,1,1,1,1,55,64,5555,55
37,370451,2,1,2,1,9,24,9999,77
37,370451,3,1,3,1,0,1,9999,77
37,370452,1,1,1,1,55,68,5555,55
37,370452,2,1,2,1,55,64,5555,55
37,370452,3,1,3,1,12,34,9999,77
37,370452,4,1,4,1,0,1,9999,77
37,370453,1,1,1,1,55,61,5555,55
37,370453,2,1,2,1,55,64,5555,55
37,370453,3,1,3,1,9,35,9999,77
37,370453,4,1,4,1,0,1,9999,77
37,370454,1,1,1,1,55,63,5555,55
37,370454,2,1,2,1,12,42,9999,77
37,370455,1,1,1,1,55,63,5555,55
37,370455,2,1,2,1,3,42,9999,77
37,370456,1,1,1,1,55,64,5555,55
37,370456,2,1,2,1,55,69,5555,55
37,370456,3,1,3,1,55,63,5555,55
37,370456,4,1,4,1,4,42,9999,77
37,370457,1,1,1,1,9,12,2,12
37,370457,2,1,2,1,0,1,9999,77
37,370457,1,2,1,1,9,12,2,12
37,370457,3,2,2,2,55,64,5555,55
37,370457,4,2,3,2,55,69,5555,55
37,370457,5,2,4,2,55,63,5555,55
37,370457,6,2,5,2,12,34,9999,77
37,370458,1,1,1,1,55,68,5555,55
37,370458,2,1,2,1,55,64,5555,55
37,370458,4,1,3,1,12,12,2,12
37,370458,3,2,1,2,55,63,5555,55
37,370458,4,2,2,1,12,12,2,12
37,370459,1,1,1,1,55,63,5555,55
37,370459,2,1,2,1,12,34,9999,77
37,370459,3,1,3,1,0,1,9999,77
37,370460,1,1,1,1,55,68,5555,55
37,370460,2,1,2,1,55,63,5555,55
37,370460,3,1,3,1,10,34,9999,77
37,370460,4,1,4,1,10,30,9999,77
37,370461,1,1,1,1,55,63,5555,55
37,370461,2,1,2,1,9,34,9999,77
37,370461,3,1,3,1,0,1,9999,77
37,370462,1,1,1,1,61,9,9999,77
37,370463,1,1,1,1,12,8,9999,77
37,370464,1,1,1,1,55,63,5555,55
37,370464,2,1,2,1,12,35,9999,77
37,370464,3,1,3,1,1,42,9999,77
37,370464,4,1,4,1,0,1,9999,77
37,370464,5,1,5,1,13,42,9999,77
37,370465,1,1,1,1,2,8,9999,77
37,370466,1,1,1,1,55,68,5555,55
37,370466,2,1,2,1,55,64,5555,55
37,370466,3,1,3,1,3,42,9999,77
37,370466,4,1,4,1,12,42,9999,77
37,370467,1,1,1,1,12,12,2,6
37,370467,2,1,2,1,55,68,5555,55
37,370467,3,1,3,1,55,64,5555,55
37,370467,4,1,4,1,11,35,9999,77
37,370467,5,1,5,1,0,1,9999,77
37,370467,6,1,6,1,1,42,9999,77
37,370467,1,2,1,1,12,12,2,6
37,370468,1,1,1,2,12,12,1,11
37,370468,1,2,1,2,12,12,1,11
37,370469,1,1,1,1,55,63,5555,55
37,370469,2,1,2,1,55,69,5555,55
37,370469,3,1,3,1,55,68,5555,55
37,370469,4,1,4,1,55,64,5555,55
37,370469,5,1,5,1,3,53,9999,77
37,370469,6,1,6,1,0,1,9999,77
37,370469,7,1,7,1,13,30,9999,77
37,370470,1,1,1,1,12,12,2,6
37,370470,1,2,1,1,12,12,2,6
37,370471,1,1,1,1,55,63,5555,55
37,370471,2,1,2,1,55,69,5555,55
37,370471,3,1,3,1,55,68,5555,55
37,370471,4,1,4,1,55,64,5555,55
37,370471,5,1,5,1,12,34,9999,77
37,370471,6,1,6,1,12,30,9999,77
37,370471,7,1,7,1,0,1,9999,77
37,370471,8,1,8,1,0,2,9999,77
37,370472,1,1,1,1,55,68,5555,55
37,370472,2,1,2,1,55,64,5555,55
37,370472,3,1,3,1,12,42,9999,77
37,370473,1,1,1,1,55,63,5555,55
37,370473,2,1,2,1,9,38,9999,77
37,370473,3,1,3,1,0,1,9999,77
37,370474,1,1,1,1,55,71,9999,77
37,370474,2,1,2,1,12,34,9999,77
37,370474,3,1,3,1,0,1,9999,77
37,370474,4,1,4,1,12,42,9999,77
37,370475,1,1,1,1,55,63,5555,55
37,370475,2,1,2,1,9,34,9999,77
37,370475,3,1,3,1,0,1,9999,77
37,370476,1,1,1,1,55,63,5555,55
37,370476,2,1,2,1,55,67,5555,55
37,370476,3,1,3,1,2,30,9999,77
37,370476,4,1,4,1,0,1,9999,77
37,370476,5,1,5,1,12,43,9999,77
37,370476,6,1,6,1,12,14,2,6
37,370476,7,1,7,1,12,14,3,6
37,370476,6,2,1,1,12,14,2,6
37,370476,7,3,1,1,12,14,3,6
37,370477,1,1,1,1,55,63,5555,55
37,370477,2,1,2,1,12,24,9999,77
37,370477,3,1,3,1,12,59,9999,77
37,370477,4,1,4,1,12,38,9999,77
37,370477,5,1,5,1,0,1,9999,77
37,370478,1,1,1,1,55,68,5555,55
37,370478,2,1,2,1,12,12,2,9
37,370478,2,2,1,1,12,12,2,9
37,370479,1,1,1,1,12,8,9999,77
37,370480,1,1,1,1,55,68,5555,55
37,370480,2,1,2,1,55,68,5555,55
37,370480,3,1,3,1,55,63,5555,55
37,370480,4,1,4,1,0,1,9999,77
37,370481,1,1,1,1,12,12,2,9
37,370481,2,1,2,1,55,68,5555,55
37,370481,3,1,3,1,55,64,5555,55
37,370481,4,1,4,1,98,34,9999,77
37,370481,1,2,1,1,12,12,2,9
37,370481,5,2,2,2,55,63,5555,55
37,370482,1,1,1,1,55,68,5555,55
37,370482,2,1,2,1,81,12,2,12
37,370482,2,2,1,1,81,12,2,12
37,370483,1,1,1,1,55,63,5555,55
37,370483,2,1,2,1,12,24,9999,77
37,370483,3,1,3,1,0,1,9999,77
37,370483,4,1,4,1,12,59,9999,77
37,370484,1,1,1,1,12,12,2,11
37,370484,2,1,2,1,55,63,5555,55
37,370484,3,1,3,1,12,23,9999,77
37,370484,4,1,4,1,0,3,9999,77
37,370484,1,2,1,1,12,12,2,11
37,370485,1,1,1,1,3,12,2,12
37,370485,1,2,1,1,3,12,2,12
37,370486,1,1,1,1,55,63,5555,55
37,370486,2,1,2,1,0,1,9999,77
37,370487,1,1,1,1,55,68,5555,55
37,370487,2,1,2,1,12,12,2,12
37,370487,2,2,1,1,12,12,2,12
37,370488,1,1,1,1,55,63,5555,55
37,370488,2,1,2,1,0,1,9999,77
37,370488,3,1,3,1,9,43,9999,77
37,370489,1,1,1,1,55,68,5555,55
37,370489,2,1,2,1,55,64,5555,55
37,370489,3,1,3,1,12,42,9999,77
37,370490,1,1,1,1,55,63,5555,55
37,370490,2,1,2,1,0,1,9999,77
37,370490,3,1,3,1,9,53,9999,77
37,370491,1,1,1,1,12,9,9999,77
37,370492,1,1,1,1,55,63,5555,55
37,370492,2,1,2,1,55,69,5555,55
37,370492,3,1,3,1,55,68,5555,55
37,370492,4,1,4,2,12,12,1,3
37,370492,4,2,1,2,12,12,1,3
37,370493,1,1,1,1,12,12,2,3
37,370493,1,2,1,1,12,12,2,3
37,370494,1,1,1,1,12,12,2,3
37,370494,1,2,1,1,12,12,2,3
37,370495,1,1,1,1,55,63,5555,55
37,370495,2,1,2,1,55,69,5555,55
37,370495,3,1,3,1,55,68,5555,55
37,370495,4,1,4,1,12,12,2,12
37,370495,4,2,1,1,12,12,2,12
37,370496,1,1,1,1,12,14,2,6
37,370496,2,1,2,1,19,14,4,12
37,370496,3,1,3,1,12,14,3,5
37,370496,1,2,1,1,12,14,2,6
37,370496,3,3,1,1,12,14,3,5
37,370496,2,4,1,1,19,14,4,12
37,370497,1,1,1,1,55,68,5555,55
37,370497,2,1,2,1,12,12,2,12
37,370497,2,2,1,1,12,12,2,12
37,370498,1,1,1,1,9,8,9999,77
37,370498,2,2,1,2,14,8,9999,77
37,370499,1,1,1,1,55,68,5555,55
37,370499,2,1,2,1,55,64,5555,55
37,370499,3,1,3,1,12,42,9999,77
37,370500,1,1,1,1,12,8,9999,77
37,370501,1,1,1,1,55,68,5555,55
37,370501,2,1,2,1,11,12,2,11
37,370501,3,1,3,1,3,12,3,12
37,370501,2,2,1,1,11,12,2,11
37,370501,3,3,1,1,3,12,3,12
37,370502,1,1,1,1,55,68,5555,55
37,370502,2,1,2,1,55,64,5555,55
37,370502,3,1,3,1,12,23,9999,77
37,370503,1,1,1,1,55,68,5555,55
37,370503,2,1,2,1,55,64,5555,55
37,370503,3,1,3,1,3,42,9999,77
37,370504,1,1,1,1,1,9,9999,77
37,370505,1,1,1,1,55,68,5555,55
37,370505,2,1,2,1,55,64,5555,55
37,370505,3,1,3,1,5,35,9999,77
37,370505,4,1,4,1,0,1,9999,77
37,370506,1,1,1,1,12,12,2,9
37,370506,2,1,2,1,55,64,5555,55
37,370506,3,1,3,1,12,34,9999,77
37,370506,4,1,4,1,0,1,9999,77
37,370506,5,1,5,1,0,2,9999,77
37,370506,1,2,1,1,12,12,2,9
37,370506,6,2,2,2,55,63,5555,55
37,370506,7,2,3,2,12,34,9999,77
37,370506,8,2,4,2,0,1,9999,77
37,370506,9,2,5,2,0,2,9999,77
37,370507,1,1,1,1,55,68,5555,55
37,370507,2,1,2,1,12,12,2,12
37,370507,2,2,1,1,12,12,2,12
37,370508,1,1,1,1,55,63,5555,55
37,370508,2,1,2,1,12,32,9999,77
37,370508,3,1,3,1,0,1,9999,77
37,370508,4,1,4,1,13,43,9999,77
37,370509,1,1,1,1,55,63,5555,55
37,370509,2,1,2,1,55,69,5555,55
37,370509,3,1,3,1,55,68,5555,55
37,370509,4,1,4,1,55,64,5555,55
37,370509,5,1,5,1,3,42,9999,77
37,370510,1,1,1,1,55,63,5555,55
37,370510,2,1,2,1,12,8,9999,77
37,370511,1,1,1,1,55,64,5555,55
37,370511,2,1,2,1,0,1,9999,77
37,370511,3,1,3,1,3,42,9999,77
37,370512,1,1,1,1,5,8,9999,77
37,370513,1,1,1,1,55,65,5555,55
37,370513,2,1,2,1,12,12,2,12
37,370513,2,2,1,1,12,12,2,12
37,370514,1,1,1,1,12,8,9999,77
37,370515,1,1,1,1,55,63,5555,55
37,370515,2,1,2,1,55,69,5555,55
37,370515,3,1,3,1,55,68,5555,55
37,370515,4,1,4,1,7,12,2,7
37,370515,5,1,5,1,0,1,9999,77
37,370515,4,2,1,1,7,12,2,7
37,370515,6,3,1,3,55,63,5555,55
37,370515,7,3,2,3,12,42,9999,77
37,370516,1,1,1,1,55,64,5555,55
37,370516,2,1,2,1,12,20,9999,77
37,370516,3,1,3,1,0,1,9999,77
37,370516,4,1,4,1,0,2,9999,77
37,370517,1,1,1,1,55,68,5555,55
37,370517,2,1,2,1,55,64,5555,55
37,370517,3,1,3,1,12,53,9999,77
37,370517,4,1,4,1,3,42,9999,77
37,370518,1,1,1,1,55,63,5555,55
37,370518,2,1,2,1,55,69,5555,55
37,370518,3,1,3,1,55,68,5555,55
37,370518,4,1,4,1,55,64,5555,55
37,370518,5,1,5,1,55,69,5555,55
37,370518,6,1,6,1,0,1,9999,77
37,370519,1,1,1,1,55,68,5555,55
37,370519,2,1,2,1,55,63,5555,55
37,370519,3,1,3,1,9,42,9999,77
37,370520,1,1,1,1,55,68,5555,55
37,370520,2,1,2,1,55,64,5555,55
37,370520,3,1,3,1,4,30,9999,77
37,370520,4,1,4,1,9,42,9999,77
37,370521,1,1,1,1,55,64,5555,55
37,370521,2,1,2,1,12,43,9999,77
37,370521,3,1,3,1,12,26,9999,77
37,370522,1,1,1,2,12,12,1,3
37,370522,1,2,1,2,12,12,1,3
37,370523,1,1,1,1,55,68,5555,55
37,370523,2,1,2,1,55,64,5555,55
37,370523,3,1,3,1,12,35,9999,77
37,370524,1,1,1,1,12,9,9999,77
37,370525,1,1,1,1,55,64,5555,55
37,370525,2,1,2,1,55,65,5555,55
37,370525,3,1,3,1,0,16,9999,77
37,370526,1,1,1,1,0,1,9999,77
37,370526,2,1,2,1,55,63,5555,55
37,370526,3,1,3,1,12,34,9999,77
37,370527,1,1,1,1,12,11,9999,77
37,370527,2,1,2,1,55,63,5555,55
37,370527,3,1,3,1,12,30,9999,77
37,370527,4,1,4,1,12,42,9999,77
37,370528,1,1,1,1,55,71,9999,77
37,370528,2,1,2,1,12,42,9999,77
37,370528,3,1,3,1,9,42,9999,77
37,370529,1,1,1,1,55,68,5555,55
37,370529,2,1,2,1,2,12,2,12
37,370529,3,1,3,1,55,64,5555,55
37,370529,4,1,4,1,0,1,9999,77
37,370529,5,1,5,1,5,59,9999,77
37,370529,2,2,1,1,2,12,2,12
37,370529,6,2,2,2,55,63,5555,55
37,370530,1,1,1,1,55,68,5555,55
37,370530,2,1,2,2,12,12,1,12
37,370530,2,2,1,2,12,12,1,12
37,370531,1,1,1,1,12,8,9999,77
37,370533,1,1,1,1,12,12,2,3
37,370533,1,2,1,1,12,12,2,3
37,370534,1,1,1,1,55,68,5555,55
37,370534,2,1,2,1,55,64,5555,55
37,370534,3,1,3,1,9,43,9999,77
37,370535,1,1,1,1,4,12,2,12
37,370535,2,1,2,1,12,12,3,8
37,370535,1,2,1,1,4,12,2,12
37,370535,2,3,1,1,12,12,3,8
37,370536,1,1,1,1,55,68,5555,55
37,370536,2,1,2,1,55,64,5555,55
37,370536,3,1,3,1,12,42,9999,77
37,370537,1,1,1,2,12,12,1,6
37,370537,1,2,1,2,12,12,1,6
37,370537,2,2,2,2,55,64,5555,55
37,370537,3,2,3,2,12,24,9999,77
37,370538,1,1,1,1,12,8,9999,77
37,370539,1,1,1,1,9,12,2,12
37,370539,1,2,1,1,9,12,2,12
37,370540,1,1,1,1,55,68,5555,55
37,370540,2,1,2,1,11,12,2,8
37,370540,3,1,3,1,11,12,3,7
37,370540,4,1,4,1,12,12,4,12
