ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
80122,0,0,0,0,0,0,0,0,0,0
80123,0,13,0,0,0,0,0,0,0,0
80124,6,6,6,6,6,6,6,6,6,6
80125,11,11,11,11,11,11,11,11,11,11
80126,9,53,31,14,0,8,34,15,22,11
80127,0,0,0,0,0,0,0,0,0,0
80128,30,30,30,30,30,30,30,30,30,30
80129,28,28,28,28,28,28,28,28,28,28
80130,16,16,16,16,16,16,16,16,16,16
80131,0,0,0,0,0,0,0,0,0,0
80132,0,0,0,0,0,0,0,0,0,0
80133,0,0,0,0,0,0,0,0,0,0
80134,0,0,8,0,0,0,0,0,0,11
80135,0,0,0,0,0,0,0,8,0,0
80136,0,0,0,0,0,0,0,0,0,0
80137,24,24,24,24,24,24,24,24,24,24
80138,0,0,0,0,0,0,0,0,0,0
80139,9,9,9,9,9,9,9,9,9,9
80140,0,0,0,0,0,0,0,0,0,10
80141,0,0,0,0,0,0,0,0,0,0
80142,14,14,14,14,14,14,14,14,14,14
80143,23,23,23,23,23,23,23,23,23,23
80144,0,0,0,0,0,0,0,0,0,0
80145,32,32,32,32,32,32,32,32,32,32
80146,9,9,13,9,9,9,9,9,9,9
80147,0,5,25,0,0,0,0,0,2,0
80148,14,14,14,14,14,14,14,14,14,14
80149,0,0,0,0,0,0,0,0,0,0
80150,24,24,24,24,24,24,24,24,24,24
80151,0,0,0,0,0,0,0,0,0,0
80152,0,0,0,0,0,0,0,0,0,0
80153,0,0,0,0,0,0,0,0,0,0
80154,0,3,0,0,0,0,0,0,0,0
80155,0,0,0,0,0,0,0,0,0,0
80156,0,0,0,0,0,0,0,0,0,0
80157,0,13,0,0,0,0,0,15,0,0
80158,0,0,0,0,0,0,0,0,0,0
80159,0,0,0,0,0,0,0,0,0,0
80160,0,24,0,0,24,0,0,0,0,0
80161,0,0,0,0,0,0,0,0,0,0
80162,0,0,0,0,0,0,0,0,0,0
80163,0,0,0,0,0,0,0,0,0,0
80164,20,20,20,20,20,20,20,20,20,20
80165,0,0,0,0,0,0,0,0,0,0
80166,0,0,0,0,0,0,0,0,0,0
80167,19,19,19,19,19,19,19,19,19,19
80168,0,0,0,0,0,0,0,0,0,0
80169,0,0,0,0,0,0,0,0,0,0
80170,0,0,0,0,0,0,0,0,0,0
80171,0,0,0,0,0,0,0,0,0,0
80172,21,21,21,21,21,21,21,21,21,21
80173,0,0,0,0,0,0,0,0,0,0
80174,0,0,0,0,0,0,0,0,0,0
80175,0,0,0,0,0,0,0,8,0,0
80176,0,0,0,0,0,13,0,0,0,0
80177,0,0,19,0,0,0,0,0,0,0
80178,0,0,0,0,0,0,0,0,0,0
80179,4,4,4,4,4,4,4,4,4,4
80180,2,2,2,2,2,2,2,2,2,2
80181,0,0,0,0,0,0,0,0,0,0
80182,0,0,0,0,0,0,0,0,0,0
80183,0,0,0,0,0,0,0,0,0,0
80185,0,0,0,0,0,0,0,0,0,0
80186,0,0,0,0,0,0,0,0,0,0
80187,0,0,0,0,0,0,0,0,0,0
80188,0,0,0,0,0,0,0,0,0,0
80189,0,0,0,0,0,0,0,0,18,0
80190,0,0,0,0,0,0,0,0,0,0
80191,0,3,0,0,0,0,0,0,0,0
80192,3,3,3,3,3,3,3,3,3,3
80193,5,14,6,9,9,20,14,29,11,14
80194,0,0,0,0,0,0,0,0,0,0
80195,27,27,27,27,27,27,27,27,27,27
80196,17,17,17,17,17,17,17,17,17,17
80197,0,0,0,0,0,0,0,0,0,0
80198,0,0,0,0,0,0,0,0,0,0
80199,3,0,0,0,0,0,0,0,0,0
80200,3,3,3,3,3,3,3,3,3,3
80201,0,0,0,0,0,0,0,0,0,0
80202,0,0,0,0,0,0,0,0,0,0
80203,25,25,25,25,25,25,25,25,25,25
80204,0,0,0,0,0,0,0,0,0,0
80205,0,0,0,0,0,0,0,0,0,0
80206,0,0,0,0,0,0,0,0,0,0
80207,0,0,0,0,0,0,0,0,0,0
80208,0,0,0,0,0,0,0,0,0,0
80209,0,0,0,0,0,0,0,0,0,0
80210,9,14,9,18,22,14,0,5,2,21
80211,0,0,0,0,0,0,0,0,0,0
80212,0,0,0,0,0,0,0,0,0,0
80213,0,0,0,0,0,0,0,0,0,0
80214,0,0,0,0,0,0,0,0,0,0
80215,1,1,1,1,1,1,1,1,1,1
80216,27,27,27,27,27,27,27,27,27,27
80217,0,0,0,0,0,0,0,0,0,0
80218,15,15,15,15,15,15,15,15,15,15
80219,12,0,0,17,0,16,0,12,11,0
80220,0,0,0,0,2,0,0,0,0,0
80221,0,0,0,0,0,0,0,0,6,0
80222,0,0,0,0,0,0,5,0,0,0
80223,0,0,0,0,0,0,8,0,0,0
80224,19,19,19,19,19,19,19,19,19,19
80225,0,0,0,0,0,0,0,0,0,0
80226,17,17,17,17,17,17,17,17,17,17
80227,19,8,8,23,11,13,16,17,13,12
80228,21,21,21,21,21,21,21,21,21,21
80229,30,0,0,0,0,0,0,0,0,0
80230,20,20,20,20,20,20,20,20,20,20
80231,0,0,0,0,0,39,0,0,0,0
80232,17,17,17,17,17,17,17,17,17,17
80233,14,0,0,0,0,0,0,0,0,0
80234,0,0,0,0,0,0,0,0,0,0
80235,0,0,0,0,0,0,0,0,0,0
80236,0,0,0,0,0,0,0,0,0,0
80237,0,0,0,0,0,0,0,0,0,0
80238,0,0,0,0,0,0,0,0,0,22
80239,7,7,7,7,7,7,7,7,7,7
80240,0,0,0,0,0,0,0,0,0,0
80241,0,0,0,0,0,0,0,0,0,0
80242,0,0,0,0,0,0,0,0,0,0
80243,0,0,0,0,0,0,0,0,0,0
80244,0,0,0,0,0,0,0,0,0,20
80245,0,0,0,0,0,0,0,0,0,0
80246,0,0,0,0,0,0,0,0,0,0
80247,0,0,0,0,0,0,0,0,0,0
80248,0,0,0,0,0,0,0,0,0,0
80249,0,0,0,0,0,0,0,0,0,0
80250,0,0,14,0,27,0,0,0,17,0
80251,4,0,0,0,0,0,0,1,0,0
80252,26,26,26,26,26,26,26,26,26,26
80253,0,0,0,14,0,0,0,0,0,0
80254,11,11,11,11,11,11,11,11,11,11
80255,0,0,0,0,0,0,0,0,0,23
80256,27,27,27,27,27,27,27,27,27,27
80257,0,0,0,0,0,0,0,0,0,0
80258,0,0,0,0,0,0,0,0,0,0
80259,0,0,0,0,0,0,0,0,0,0
80260,0,0,0,0,0,0,0,0,0,0
80261,4,0,0,0,0,0,14,0,0,0
80262,0,21,0,0,0,0,0,15,0,0
80263,0,0,0,0,0,0,0,0,0,0
80264,0,0,0,0,0,0,0,0,0,0
80265,0,0,0,0,0,0,0,0,0,0
80266,0,0,0,0,0,0,0,0,0,0
80267,0,0,0,0,0,0,0,0,0,0
80268,24,24,24,24,24,24,24,24,24,24
80269,13,13,13,13,13,13,13,13,13,13
80270,0,0,0,0,0,0,0,0,0,10
80271,0,0,0,0,0,0,0,0,0,0
80272,0,0,0,0,0,0,0,0,0,0
80273,0,0,0,0,0,0,0,0,0,0
80274,0,0,0,0,0,0,0,0,0,0
80275,16,16,16,16,16,16,16,16,16,16
80276,25,25,25,25,25,25,25,25,25,25
80277,10,10,10,10,10,10,10,10,10,10
80278,0,0,0,0,0,0,0,0,0,0
80279,0,0,0,0,0,0,0,0,0,0
80280,0,0,0,0,0,0,0,0,0,0
80281,5,15,5,5,5,5,5,5,5,5
80282,0,0,0,0,0,0,0,0,0,0
80283,0,0,0,0,0,0,0,0,0,0
80284,0,0,0,0,0,0,0,0,0,0
80285,0,0,0,0,0,0,0,0,0,0
80286,0,0,0,0,0,0,0,0,0,0
80287,0,0,0,9,0,0,0,0,0,0
80288,0,0,0,0,0,0,0,0,0,0
80289,0,0,0,0,0,0,0,0,0,0
80290,4,4,4,4,4,4,4,4,4,4
80291,0,0,0,0,0,0,0,0,0,0
80292,0,0,0,0,0,0,0,0,0,0
80293,0,0,0,0,0,0,0,0,0,0
80294,0,0,0,0,0,0,0,0,0,16
80295,0,0,0,0,0,0,0,0,0,0
80296,18,18,18,18,18,18,18,18,18,18
80297,5,5,5,5,5,5,5,5,5,5
80298,0,0,0,0,0,0,0,0,0,0
80299,0,0,0,0,0,0,0,0,0,0
80300,0,0,0,0,0,0,0,0,0,0
80301,0,0,0,0,0,0,0,0,0,0
80302,0,0,0,0,0,0,0,0,0,0
80303,0,0,0,0,0,0,3,0,0,0
80304,0,0,0,0,0,0,0,0,0,0
80305,0,0,0,0,0,0,0,0,0,0
80306,13,16,26,16,16,22,0,0,26,16
80307,22,22,22,22,22,22,22,22,22,22
80308,0,0,0,0,0,0,0,0,0,0
80309,0,0,0,0,0,0,0,0,0,0
80310,0,0,0,0,0,0,0,0,0,0
80311,0,14,0,0,0,5,23,0,0,0
80312,17,17,17,17,17,17,17,17,17,17
80313,0,0,18,0,0,0,0,0,0,0
80314,0,0,0,0,0,0,0,0,0,0
80315,0,0,0,0,0,0,0,0,0,0
80316,0,0,0,0,0,0,0,0,0,0
80318,0,0,0,0,0,0,0,0,0,0
80319,0,0,0,0,0,0,0,0,0,0
80320,21,21,21,21,21,21,21,21,21,21
80321,33,33,33,33,33,33,33,33,33,33
80322,7,0,0,0,0,0,0,4,0,13
80323,0,0,0,0,0,0,0,0,0,0
80324,0,0,0,0,0,0,0,0,0,0
80325,15,15,15,15,15,15,15,15,15,15
80326,23,23,23,23,23,23,23,23,23,23
80327,0,3,18,8,15,0,0,0,0,0
80328,0,0,0,0,0,0,0,0,0,0
80329,30,30,30,30,30,30,30,30,30,30
80330,5,5,5,5,5,5,5,5,5,5
80331,0,0,0,0,0,0,0,0,0,0
80332,9,9,9,9,9,9,9,9,9,9
80333,0,0,0,0,0,0,0,0,0,0
80334,1,1,1,1,1,1,1,1,1,1
80335,0,0,0,0,0,0,0,0,0,0
80336,29,29,29,29,29,29,29,29,29,29
80337,0,0,0,0,0,0,0,0,0,0
80338,1,1,1,1,1,1,1,1,1,1
80339,16,16,16,16,16,16,16,16,16,16
80340,12,12,12,12,12,12,12,12,12,12
80341,4,4,4,4,4,4,4,4,4,4
80342,5,5,5,5,5,5,5,5,5,5
80343,22,22,22,22,22,22,22,22,22,22
80344,0,0,0,0,0,0,0,0,0,9
80345,0,0,0,0,0,0,0,0,0,0
80346,0,0,0,0,0,0,0,0,0,0
80347,0,0,0,0,0,0,0,0,0,0
80348,30,30,30,30,30,30,30,30,30,30
80349,0,0,0,0,0,0,0,0,0,0
80350,29,29,29,29,29,29,29,29,29,29
80351,0,0,0,0,0,0,0,0,0,0
80352,0,0,0,0,0,0,0,0,0,0
80353,0,0,0,0,0,0,0,0,0,0
80355,0,0,0,0,0,0,0,0,0,0
80356,0,0,0,0,0,0,0,0,0,0
80357,0,0,0,0,0,4,0,0,0,0
80358,0,0,0,0,0,0,0,0,0,0
80359,4,4,4,4,4,4,4,4,4,4
80360,0,0,0,0,0,0,0,0,0,0
80361,4,0,0,0,0,0,0,3,0,0
80362,25,15,14,42,0,0,0,27,17,13
80363,0,0,0,0,0,0,0,0,4,0
80365,0,27,0,0,0,0,0,0,0,0
80366,18,18,18,18,18,18,18,18,18,18
80367,0,0,0,0,0,0,0,0,0,0
80368,11,11,11,11,11,11,11,11,11,11
80369,0,0,0,0,12,0,0,0,0,0
80370,13,24,13,43,8,30,16,37,21,11
80371,28,29,21,19,15,35,12,8,15,22
80372,14,0,0,0,0,0,0,0,0,39
80373,19,19,19,19,19,19,19,19,19,19
80374,21,21,21,21,21,21,21,21,21,21
80375,7,7,7,7,7,7,7,7,7,7
80376,7,7,7,7,7,7,7,7,7,7
80377,0,0,0,0,0,0,0,0,0,0
80378,0,0,0,0,0,0,0,0,0,0
80379,0,0,0,0,0,0,0,0,0,0
80380,0,0,0,0,0,32,0,0,0,0
80381,19,19,19,19,19,19,19,19,19,19
80382,0,0,0,0,0,0,0,0,0,0
80383,0,0,0,0,0,0,0,0,0,0
80384,9,9,9,9,9,9,9,9,9,9
80385,0,0,0,0,0,0,0,0,0,0
80386,19,19,19,19,19,19,19,19,19,19
80387,18,18,18,18,18,18,18,18,18,18
80388,18,18,18,18,18,18,18,18,18,18
80389,0,9,0,0,0,5,0,0,0,0
80390,0,0,0,0,5,0,0,0,0,0
80391,0,10,0,0,0,0,0,0,0,0
80392,27,27,27,27,27,27,27,27,27,27
80393,0,0,0,0,0,0,0,0,0,0
80394,11,11,11,11,11,11,11,11,11,11
80395,20,0,0,32,12,8,0,0,0,0
80396,18,18,18,18,18,18,18,18,18,18
80397,26,26,26,26,26,26,26,26,26,26
80398,0,0,0,0,0,0,0,0,0,0
80399,30,30,30,30,30,30,30,30,30,30
80400,24,24,24,24,24,24,24,24,24,24
80401,0,0,0,0,0,0,0,0,0,0
80402,0,0,0,0,0,0,0,0,0,0
80403,0,0,0,0,0,0,0,0,0,0
80404,0,0,0,0,0,0,0,0,0,0
80405,0,0,0,0,0,0,0,0,0,0
80406,0,0,0,0,0,0,0,0,0,10
80407,0,0,0,0,0,0,0,0,0,0
80408,0,0,0,0,0,0,0,0,0,0
80409,32,31,0,0,0,0,0,0,0,0
80410,19,19,19,19,19,19,19,19,19,19
80411,13,10,10,10,10,10,10,10,10,19
80412,0,0,0,0,0,0,0,0,0,0
80413,25,25,25,25,25,25,25,25,25,25
80414,0,0,0,0,0,0,0,0,0,0
80415,16,16,16,16,16,16,16,16,16,16
80416,19,19,19,19,19,19,19,19,19,19
80417,0,0,15,0,0,0,14,13,0,0
80418,37,37,37,37,37,37,37,37,37,37
80419,0,0,0,0,7,0,0,0,0,0
80420,0,0,0,0,0,0,0,0,0,0
80421,10,10,10,10,10,10,10,10,10,10
80422,0,0,0,0,0,0,0,0,0,0
80423,2,2,2,2,2,2,2,2,2,2
80424,5,5,5,5,5,5,5,5,5,5
80425,0,0,0,0,0,0,0,0,0,0
80426,0,14,0,0,0,0,0,0,0,0
80428,0,0,0,0,0,0,9,0,0,0
80429,14,14,14,14,14,14,14,14,14,14
80430,28,31,0,0,13,13,15,30,9,22
80431,0,0,0,0,0,0,0,0,0,0
80432,0,0,0,4,0,0,0,0,0,0
80433,0,0,0,0,0,0,0,0,0,0
80434,0,0,0,8,0,0,2,0,0,0
80435,27,27,27,27,27,27,27,27,27,27
90001,0,0,0,0,0,0,0,0,0,0
90002,0,0,0,0,0,0,0,0,0,0
90003,0,0,0,0,0,0,0,0,0,0
90004,33,33,33,33,33,33,33,33,33,33
90005,0,3,11,19,13,22,18,6,7,18
90006,13,13,13,13,13,13,13,13,13,13
90007,23,23,23,23,23,23,23,23,23,23
90008,0,0,0,0,0,0,0,0,0,0
90009,0,0,15,0,15,5,9,0,21,0
90010,19,36,43,17,0,10,24,25,0,35
90011,0,0,13,0,0,0,7,21,0,0
90012,10,10,10,10,10,10,10,10,20,14
90013,3,0,0,13,0,13,34,0,26,8
90014,0,0,0,0,0,0,4,0,0,0
90015,0,0,17,0,0,25,0,10,0,0
90016,0,0,0,0,0,0,0,0,0,0
90017,31,16,0,0,5,13,0,0,36,13
90018,0,0,0,23,0,0,20,0,0,0
90019,32,32,32,32,32,32,32,32,32,32
90020,0,0,0,0,0,0,0,0,0,0
90021,9,15,36,19,7,20,9,21,24,14
90022,25,32,18,22,10,22,14,9,16,10
90023,0,3,0,0,0,0,0,0,0,0
90024,13,13,25,0,15,13,3,13,16,13
90025,25,25,25,25,25,25,25,25,25,25
90026,27,27,27,27,27,27,27,27,27,27
90027,15,24,0,0,0,16,0,0,19,13
90028,19,19,19,19,19,19,19,19,19,19
90029,0,0,0,0,0,0,0,0,0,0
90030,14,14,14,14,14,14,14,14,14,14
90031,0,0,0,0,0,0,0,0,0,0
90032,14,14,14,14,14,14,14,14,14,14
90033,17,25,10,6,18,13,21,27,10,23
90034,12,12,12,12,12,12,12,12,12,12
90035,0,0,0,0,0,0,0,0,0,0
90036,0,0,0,0,0,0,0,0,0,0
90037,0,0,0,0,0,0,0,0,0,0
90038,0,0,0,0,0,0,0,0,0,0
90039,0,8,0,0,0,0,0,0,0,0
90040,16,0,14,0,0,20,0,0,19,21
90041,0,0,0,0,0,0,0,0,0,0
90042,0,0,0,0,0,0,0,0,0,0
90043,22,22,22,22,22,22,22,22,22,22
90044,0,0,0,0,0,0,0,0,0,0
90045,0,0,0,0,0,0,0,0,0,0
90046,17,17,17,17,17,17,17,17,17,17
90047,12,12,12,12,12,12,12,12,12,12
90048,8,8,8,8,8,8,8,8,8,8
90049,1,1,1,1,1,1,1,1,1,1
90050,0,0,4,14,0,2,9,0,0,0
90051,18,18,18,18,18,18,18,18,18,18
90052,9,9,9,9,9,9,9,9,9,9
90053,14,14,14,14,14,14,14,14,14,14
90054,27,27,27,27,27,27,27,27,27,27
90055,4,4,4,4,4,4,4,4,4,4
90056,14,0,22,0,0,0,0,11,25,0
90057,0,0,0,0,10,0,0,16,0,0
90058,0,0,0,16,0,14,25,0,0,0
90059,0,0,0,0,0,0,0,16,0,0
90060,0,0,0,0,0,0,0,0,0,0
90061,0,13,22,0,0,25,0,0,3,0
90062,29,29,29,29,29,29,29,29,29,29
90063,17,17,17,17,17,17,17,17,17,17
90064,0,0,0,0,0,0,0,0,0,0
90065,16,16,16,16,16,16,16,16,16,16
90066,18,18,18,18,18,18,18,18,18,18
90067,24,24,24,24,24,24,24,24,24,24
90068,0,0,0,0,0,0,0,0,0,0
90069,11,11,12,11,16,11,11,20,11,11
90070,12,12,12,12,12,12,12,12,12,12
90071,5,7,6,9,0,0,0,15,0,0
90072,8,8,8,8,8,8,8,8,8,8
90073,0,0,0,0,0,0,0,0,0,0
90074,15,15,15,15,15,15,15,15,15,15
90075,0,7,0,0,12,0,0,0,0,9
90076,0,0,0,0,0,0,0,0,0,0
90077,12,7,12,24,15,0,0,0,0,25
90078,25,25,25,25,25,25,25,25,25,25
90079,0,0,0,0,0,0,0,0,0,0
90080,19,19,19,19,19,19,19,19,19,19
90081,15,15,15,15,15,15,15,15,15,15
90082,12,12,12,12,12,12,12,12,12,12
90083,0,0,0,0,0,0,0,0,0,0
90084,36,36,36,36,36,36,36,36,36,36
90085,0,0,0,0,14,0,0,0,0,8
90086,10,10,10,10,10,10,10,10,10,10
90087,27,27,27,27,27,27,27,27,27,27
90088,4,4,4,4,4,4,4,4,4,4
90089,0,0,0,0,0,3,0,2,0,5
90090,21,15,14,8,8,11,4,9,17,28
90091,28,28,28,28,28,28,28,28,28,28
90092,19,19,19,19,19,19,19,19,19,19
90093,26,26,26,26,26,26,26,26,26,26
90094,0,0,0,0,0,0,0,0,0,0
90095,9,8,0,20,11,10,5,13,9,18
90096,23,5,0,22,12,22,30,0,4,33
90097,0,5,0,17,17,33,15,0,9,0
90098,0,0,0,0,0,0,0,0,0,0
90099,0,0,0,0,0,0,0,0,0,0
90100,25,25,25,25,25,25,25,25,25,25
90101,3,3,3,3,3,3,3,3,3,3
90102,0,0,0,0,0,13,0,0,0,0
90103,11,13,23,14,26,10,22,12,19,21
90104,6,6,6,6,6,6,6,6,6,6
90105,8,8,8,8,8,8,8,8,8,8
90106,13,0,17,2,23,14,13,1,13,0
90107,0,0,0,0,0,0,0,0,0,0
90108,11,11,11,11,11,11,11,11,11,11
90109,19,19,19,19,19,19,19,19,19,19
90110,31,31,31,31,31,31,31,31,31,31
90111,37,37,37,37,37,37,37,37,37,37
90112,37,37,37,37,37,37,37,37,37,37
90113,10,37,24,15,0,0,22,16,21,31
90114,3,3,3,3,3,3,3,3,3,3
90115,34,56,0,11,32,15,14,16,22,18
90116,0,0,0,0,0,0,0,0,0,7
90117,0,0,0,0,0,0,0,0,0,0
90118,8,8,8,8,8,8,8,8,8,8
90119,0,4,13,28,9,0,19,0,28,0
90120,0,0,0,14,0,0,0,0,0,21
90121,0,0,0,0,0,0,0,5,0,0
90122,18,0,0,0,29,15,14,31,0,0
90123,0,0,0,0,0,0,0,0,0,0
90124,18,18,18,18,18,18,18,18,18,18
90125,0,0,0,0,22,0,16,0,0,0
90126,40,15,23,21,20,0,0,0,21,18
90127,27,27,27,27,27,27,27,27,27,27
90128,0,0,0,0,0,0,0,0,0,0
90129,23,23,23,23,23,23,23,23,23,23
90130,25,25,25,25,25,25,25,25,25,25
90131,0,0,0,0,0,0,0,0,0,0
90132,0,0,0,0,0,0,0,0,0,0
90133,0,14,5,0,0,9,0,17,0,14
90134,27,27,27,27,27,27,27,27,27,27
90135,0,0,0,10,11,0,0,0,0,0
90136,0,0,0,0,0,0,0,0,0,0
90137,0,12,0,0,0,0,0,0,0,0
90138,0,20,0,0,0,0,0,0,10,0
90139,0,0,0,0,0,0,0,0,0,0
90140,0,0,0,0,0,0,0,0,0,0
90141,0,0,0,0,0,0,7,0,0,13
90142,0,0,5,0,0,0,0,0,0,0
90143,12,12,12,12,12,12,12,12,12,12
90144,8,0,0,0,0,0,13,15,0,47
90145,6,6,6,6,6,6,6,6,6,6
90146,0,0,0,0,0,0,0,0,0,0
90147,0,0,0,0,0,0,0,0,0,0
90148,12,16,0,0,0,0,0,0,0,0
90149,8,8,8,8,8,8,8,8,8,8
90150,0,0,0,3,19,0,0,0,0,0
90151,14,0,11,9,6,0,0,0,13,9
90152,26,26,26,26,26,26,26,26,26,26
90153,13,0,12,6,0,22,19,4,34,20
90154,14,10,8,15,10,8,8,13,0,6
90155,0,12,0,0,27,16,0,0,43,0
90156,10,10,10,10,10,10,10,10,10,10
90157,6,15,16,16,15,15,39,13,15,19
90158,0,0,0,0,0,0,0,0,0,0
90159,14,0,24,0,0,0,0,0,0,0
90160,0,0,0,0,0,0,0,0,0,0
90161,0,0,0,0,0,0,0,0,0,0
90162,25,25,25,25,25,25,25,25,25,25
90164,0,0,0,0,5,0,0,0,0,9
90165,15,15,15,15,15,15,15,15,15,15
90166,0,0,0,0,0,0,0,0,0,0
90167,12,0,10,9,26,0,61,24,20,15
90168,0,0,25,0,0,0,0,21,7,0
90169,18,0,0,0,0,25,0,0,0,11
90170,0,13,25,2,18,0,10,10,11,0
90171,18,12,9,16,17,23,17,13,9,8
90172,0,0,0,17,0,0,0,0,0,0
90173,24,24,24,24,24,24,24,24,24,24
90174,0,8,18,0,0,0,21,0,0,21
90175,15,19,31,15,0,0,18,29,23,18
90176,0,0,0,0,0,0,0,0,0,36
90177,0,0,0,0,0,0,0,0,0,0
90178,17,22,10,10,15,12,15,0,25,0
90179,0,0,0,6,0,0,0,10,0,0
90180,0,0,0,0,0,0,0,0,0,0
90182,6,16,28,10,0,0,31,0,0,0
90183,0,27,17,0,10,0,0,0,0,0
90184,0,0,0,0,0,0,0,0,14,0
90185,0,0,16,0,0,11,0,10,14,3
90186,0,28,0,0,15,14,0,28,30,25
90187,0,0,0,0,0,0,0,0,0,0
90188,0,0,0,0,0,0,0,0,0,0
90189,35,35,35,35,35,35,35,35,35,35
90190,0,0,0,0,0,0,0,0,0,0
90191,0,0,0,0,0,0,0,0,0,0
90192,13,13,13,13,13,13,13,13,13,13
90193,0,0,0,0,0,0,0,0,0,0
90194,0,0,0,0,0,0,0,0,0,0
90196,0,0,0,0,0,29,5,0,0,0
90197,0,0,0,0,0,0,0,0,0,0
90198,30,10,18,23,11,23,10,9,23,13
90199,0,0,0,0,0,25,0,0,0,0
90200,27,27,27,27,27,27,27,27,27,27
90201,0,0,0,0,0,0,0,0,0,0
90202,3,0,0,0,15,0,0,0,14,0
90203,0,0,0,0,0,0,0,0,0,0
90204,0,0,0,0,0,0,0,0,0,0
90205,0,0,0,0,0,0,0,0,0,0
90206,0,0,0,0,0,0,0,0,0,0
90207,9,16,8,8,0,3,12,7,0,0
90208,14,14,14,14,14,14,14,14,14,14
90209,4,4,4,4,4,4,4,4,4,4
90210,0,20,22,21,16,24,28,12,15,28
90211,0,0,14,15,0,0,0,16,0,11
90212,43,43,43,43,43,43,43,43,43,43
90213,0,0,18,0,0,10,0,0,12,0
90214,12,0,0,0,0,0,0,0,0,0
90215,0,0,0,0,0,0,0,0,0,5
90216,23,0,22,28,17,0,0,0,43,27
90218,13,13,13,13,13,13,13,13,13,13
90219,0,0,0,0,0,0,0,0,0,0
90220,9,0,0,0,0,0,0,0,0,0
90221,0,15,0,0,8,0,0,0,0,0
90222,29,0,11,17,14,0,0,0,0,0
90223,0,0,0,0,0,0,0,0,0,0
90224,0,0,0,0,0,0,0,0,0,9
90225,0,0,0,0,0,0,0,0,0,0
90226,0,0,0,0,0,0,0,0,0,0
90227,0,22,0,0,0,0,0,0,0,0
90228,0,0,0,0,0,0,0,24,10,0
90229,18,18,18,18,18,18,18,18,18,18
90230,9,9,9,9,9,9,9,9,9,9
90231,0,0,0,0,0,0,0,0,0,0
90232,25,25,25,25,25,25,25,25,25,25
90233,15,11,27,0,40,0,6,15,6,17
90234,0,0,0,0,0,0,0,0,0,0
90235,22,34,0,23,13,9,0,0,21,0
90236,18,18,18,18,18,18,18,18,18,18
90237,16,11,5,0,0,0,0,8,0,15
90238,20,20,20,20,20,20,20,20,20,20
90239,0,0,0,0,0,0,0,0,0,0
90240,0,0,9,0,21,31,0,0,0,0
90241,20,20,20,20,20,20,20,20,20,20
90242,0,0,0,0,0,0,8,0,0,0
90243,0,0,0,0,0,0,0,0,0,0
90244,0,0,0,0,0,0,0,0,0,0
90245,0,0,0,0,0,0,0,0,0,0
90246,19,19,19,19,19,19,19,19,19,19
90247,0,18,19,14,20,18,19,19,22,0
90248,0,0,0,0,0,0,0,0,0,0
90249,0,0,0,13,0,0,0,0,0,0
90250,0,0,0,0,0,0,0,0,0,0
90251,38,38,38,38,38,38,38,38,38,38
90252,0,0,0,0,0,0,0,0,0,0
90253,0,0,0,0,0,0,0,0,0,0
90254,0,10,0,0,9,13,0,0,0,22
90255,0,0,12,0,11,0,23,0,0,0
90256,0,0,0,0,0,0,0,0,0,0
90257,21,0,0,0,0,0,0,0,0,0
90258,0,0,0,0,0,0,0,0,0,0
90259,0,0,0,4,18,16,0,0,14,16
90260,24,0,0,0,0,0,0,0,30,0
90261,0,28,0,23,15,0,5,0,0,0
90262,15,0,0,0,6,0,0,9,11,0
90263,0,0,13,11,14,0,9,0,0,23
90264,21,9,19,8,9,11,6,10,27,18
90265,0,0,0,0,0,0,0,0,0,0
90266,11,19,15,7,0,0,0,16,19,14
90267,0,0,0,0,0,0,0,0,0,0
90268,0,0,0,0,0,0,0,0,0,0
90269,7,7,7,7,7,7,7,7,7,7
100001,27,27,27,27,27,27,27,27,27,27
100002,0,0,0,0,0,0,0,0,0,0
100003,0,0,0,0,0,0,0,0,0,0
100004,19,0,0,0,0,0,0,0,0,0
100005,21,21,21,21,21,21,21,21,21,21
100006,26,26,26,26,26,26,26,26,26,26
100007,15,22,11,0,16,7,0,27,7,9
100008,0,0,0,0,0,0,0,0,0,0
100009,0,21,0,24,23,0,0,0,0,0
100010,0,0,0,0,0,0,0,0,0,0
100011,0,0,0,0,0,0,0,0,0,16
100012,16,0,0,0,0,18,0,23,13,0
100013,17,0,0,7,0,0,0,0,26,14
100014,0,0,0,25,19,0,0,19,0,0
100015,14,0,0,0,0,0,0,0,0,19
100016,0,0,0,0,0,0,0,0,0,0
100017,22,22,22,22,22,22,22,22,22,22
100018,0,0,0,0,0,0,0,0,0,0
100019,5,0,7,4,14,0,0,0,0,10
100020,0,0,0,0,0,0,0,0,0,0
100021,0,0,0,0,0,0,0,0,0,0
100022,3,9,17,4,28,9,0,0,39,8
100023,11,11,11,11,11,11,11,11,11,11
100024,17,0,21,0,21,0,10,25,4,9
100025,18,18,18,18,18,18,18,18,18,18
100026,0,0,0,0,0,0,0,0,0,0
100027,14,14,19,15,18,4,11,16,10,3
100028,15,0,13,0,0,0,0,0,0,0
100029,0,3,0,0,30,19,12,3,11,19
100030,0,0,0,0,0,0,0,0,7,0
100031,0,0,0,0,0,18,0,0,0,0
100032,0,0,0,3,17,0,0,0,0,16
100033,0,0,10,0,21,17,0,0,0,0
