ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410097,1,0,1,25,6,5,2014,19,3,3,43.14586944,-118.2774417,35,0,1,1,4,0,1,1,0,1,0,86,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410098,1,0,1,19,6,6,2014,22,4,4,42.92455556,-123.3218417,1,0,1,1,4,0,2,98,0,1,0,26,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
410099,1,1,1,51,6,1,2014,15,14,6,45.52663611,-122.6765417,8,0,3,2,1,0,1,1,0,1,0,43,1,1,0,0,0,9,0,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410100,1,0,2,5,6,1,2014,17,4,4,45.31685833,-122.6780278,30,0,1,1,4,0,1,1,0,2,0,17,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410101,2,0,3,39,6,2,2014,17,13,3,44.04583056,-122.9765333,12,6,1,1,1,0,1,1,0,1,0,36,2,1,0,0,0,9,0,1,0,0,0,0,0,1.0,0,999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,0
410102,2,0,4,53,6,3,2014,12,12,3,44.93127222,-123.1123417,12,6,2,3,1,0,1,1,0,2,0,83,2,2,0,0,0,0,1,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410103,1,0,1,19,6,6,2014,7,3,3,43.54953889,-123.5498556,43,0,1,1,4,0,1,2,0,1,0,71,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410104,1,1,1,35,4,1,2014,19,6,4,42.49538333,-121.511475,8,0,1,1,1,0,2,98,0,1,1,42,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,1,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1
410105,2,0,3,17,5,5,2014,17,2,2,43.94259167,-121.3507389,12,1,1,1,1,0,1,1,0,1,0,47,2,1,0,0,0,9,1,0,0,0,0,0,0,1.0,0,999,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
410106,1,0,1,71,6,5,2014,11,3,3,45.34633889,-123.1776917,1,0,1,1,1,0,1,10,0,1,0,42,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410107,2,0,2,39,6,7,2014,12,2,3,44.17388889,-122.2205278,12,2,1,1,1,0,1,10,0,1,0,59,1,1,0,0,0,9,1,0,0,0,0,0,0,1.0,0,999,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410108,2,0,4,29,6,1,2014,14,3,3,42.77459444,-122.4875194,12,8,1,1,1,0,1,1,0,1,0,44,3,1,0,0,0,9,0,2,0,0,0,0,0,0.0,1,999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410109,1,1,1,33,6,6,2014,15,2,2,42.18341667,-123.6449194,8,0,1,1,2,0,1,1,0,1,0,62,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410110,1,0,1,61,6,3,2014,23,3,3,45.24168333,-117.9542111,25,0,1,1,4,0,2,10,0,1,1,39,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410111,1,0,1,5,6,7,2014,15,15,4,45.3355,-122.5265167,42,0,1,1,4,1,1,1,0,1,1,64,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410112,1,0,1,51,6,1,2014,13,16,6,45.55467778,-122.530825,33,0,3,2,4,0,1,1,0,1,1,46,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410113,2,0,2,11,6,2,2014,15,2,2,43.19534722,-124.3166861,12,2,1,1,1,0,1,1,0,2,1,72,1,1,0,0,0,9,1,0,1,0,0,0,0,0.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410114,1,0,1,19,7,4,2014,14,2,3,43.69171667,-123.9894333,1,0,1,1,5,0,1,10,0,1,0,54,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410115,1,0,1,19,7,6,2014,20,5,4,43.61238333,-123.8421667,17,0,1,1,4,0,5,1,0,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410116,1,0,1,31,7,7,2014,22,4,4,44.69042778,-121.0925917,1,0,1,1,4,0,2,1,0,1,1,48,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410117,1,0,2,9,7,1,2014,0,2,2,46.09897222,-123.0589694,1,0,1,1,4,0,2,1,0,1,1,16,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410118,1,0,1,25,7,1,2014,16,6,4,42.65403333,-118.8656611,1,0,1,1,4,0,1,98,0,1,0,92,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410119,2,0,3,39,7,3,2014,17,2,3,43.89326944,-122.7361111,12,6,2,3,1,0,1,1,0,1,0,36,3,0,0,0,0,9,0,1,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410120,2,0,5,67,7,7,2014,18,14,4,45.47557222,-122.8675306,1,0,1,1,1,0,1,1,0,1,0,21,3,2,0,0,0,9,0,0,1,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410121,1,0,2,47,7,1,2014,5,3,4,45.01051111,-122.9266611,42,0,1,1,4,0,2,10,0,1,0,17,0,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410122,1,0,1,51,7,2,2014,17,15,6,45.57426667,-122.5950222,30,0,1,1,4,0,1,1,0,1,0,54,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410123,1,0,1,59,7,3,2014,12,2,2,45.11031667,-118.9834,35,0,1,1,4,0,1,1,0,1,0,57,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410124,1,0,1,71,7,5,2014,10,4,3,45.11324444,-123.1665333,1,0,1,1,4,0,1,1,0,1,0,19,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410125,2,0,2,39,7,4,2014,13,2,3,44.05261944,-123.2710444,12,2,1,1,1,0,1,1,0,2,0,62,1,1,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410126,1,0,1,53,7,6,2014,16,12,3,44.93773333,-123.0620417,25,0,1,1,4,0,1,1,0,1,0,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,999,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410127,3,0,5,47,7,6,2014,16,15,4,44.85771111,-123.0637306,12,8,1,1,1,0,1,1,0,1,0,28,2,3,0,0,0,9,3,0,0,0,0,0,0,0.0,0,999,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0
410128,1,0,1,15,7,7,2014,6,2,2,42.01368611,-124.2168083,42,0,1,1,4,0,1,5,0,1,0,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410129,1,0,1,5,5,4,2014,3,11,1,45.37655556,-122.5849694,42,0,1,1,4,0,3,1,0,1,1,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410130,1,1,1,5,7,7,2014,4,3,3,45.14415556,-122.7262556,8,0,1,1,1,0,2,1,0,1,0,28,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410131,1,0,1,39,7,1,2014,1,2,3,44.13408333,-122.510475,34,0,1,1,4,0,2,1,0,1,0,40,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410132,2,0,5,7,7,6,2014,6,2,2,46.18948333,-123.756775,12,6,1,1,1,0,1,1,0,1,0,38,4,1,0,0,0,1,0,2,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410133,1,0,1,29,7,1,2014,10,3,3,42.47983889,-122.9600194,1,0,1,1,4,0,1,1,0,1,1,31,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410134,2,0,2,45,7,2,2014,22,2,2,42.22801389,-117.7758944,12,2,1,1,1,0,2,2,0,1,0,56,2,0,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410135,1,1,1,31,7,5,2014,21,2,2,44.67900833,-121.1462222,8,0,1,1,1,0,2,1,0,1,0,65,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410136,1,0,5,63,7,5,2014,20,4,4,45.41538056,-117.1615806,30,0,1,1,4,0,2,1,0,2,1,21,4,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410137,1,0,1,11,7,2,2014,99,6,4,43.49418889,-124.0163361,35,0,1,1,4,0,2,1,0,1,1,43,1,0,0,0,0,9,0,0,0,0,0,0,1,0.0,1,999,1,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410138,1,0,2,49,7,3,2014,3,6,4,45.82829444,-119.7671417,38,0,1,1,5,0,2,10,0,1,1,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,999,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410139,2,0,3,35,7,5,2014,14,13,3,42.20647222,-121.7226889,12,6,2,3,1,0,1,1,0,1,0,55,2,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410140,1,0,1,5,7,6,2014,11,1,1,45.27153056,-122.7690667,42,0,1,1,4,0,1,1,0,1,0,48,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410141,1,0,4,1,7,7,2014,22,1,1,44.90063333,-117.8197361,11,0,1,1,1,0,2,1,0,1,0,43,3,1,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410142,1,0,1,39,7,7,2014,3,2,3,44.00666389,-123.7340139,42,0,1,1,4,0,2,1,0,1,0,68,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410143,1,0,1,47,7,6,2014,22,11,1,45.01921944,-122.9888861,1,0,1,1,1,0,2,1,0,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410144,2,0,3,57,7,1,2014,16,3,3,45.60611944,-123.4763667,12,6,1,1,1,0,1,1,0,1,1,45,2,1,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410145,1,0,1,25,7,4,2014,18,4,8,43.61650278,-119.2093194,1,0,1,1,4,0,1,1,0,1,1,57,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,1,0,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410146,1,1,1,39,7,4,2014,23,15,6,44.05083611,-123.178225,8,0,1,1,1,0,2,1,0,1,0,999,1,0,0,1,0,9,0,0,0,0,0,0,1,0.0,99,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410147,1,0,1,5,7,5,2014,14,15,6,45.42951944,-122.5617056,33,0,1,1,3,0,1,1,0,1,0,38,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410148,1,1,1,43,7,5,2014,12,13,2,44.63279722,-123.0772194,8,0,3,2,1,0,1,1,0,1,0,59,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410149,1,0,2,5,8,1,2014,16,3,3,45.21155278,-122.3656917,35,0,1,1,4,0,1,1,0,1,0,83,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410150,1,0,2,11,7,5,2014,12,4,4,43.19278056,-124.0261139,42,0,1,1,4,0,1,1,0,1,0,83,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410151,1,0,1,5,2,4,2014,18,5,4,45.36400278,-122.3323917,42,0,3,3,5,0,2,1,0,1,0,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410152,1,0,1,51,4,4,2014,9,11,1,45.5394,-122.4494333,25,0,3,3,3,0,1,2,0,1,0,79,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410153,2,0,2,11,4,2,2014,12,13,3,43.40660556,-124.2271833,12,6,2,2,1,0,1,1,0,1,0,63,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410154,1,0,1,17,8,6,2014,12,4,4,44.07828889,-121.0470639,38,0,1,1,5,0,1,1,0,1,0,21,0,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,1,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410155,1,0,5,5,8,7,2014,20,6,4,45.09161111,-122.4640889,1,0,1,1,4,0,5,1,0,2,0,20,3,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410156,1,0,1,19,8,1,2014,3,1,1,43.04007222,-123.3334944,52,0,3,3,8,0,2,1,0,1,1,22,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410157,1,0,1,29,8,2,2014,15,4,4,42.50271389,-122.8401944,30,0,1,1,4,0,1,1,0,1,1,71,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,2
410158,3,0,3,51,8,3,2014,23,13,2,45.50156944,-122.6588083,12,1,3,2,1,0,3,1,0,1,1,38,3,0,0,0,0,9,0,0,1,0,0,0,0,2.0,1,999,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,0
410159,1,1,1,47,8,4,2014,11,16,8,44.91157778,-123.0455694,8,0,1,1,5,0,1,1,0,1,0,52,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410160,1,0,1,39,8,7,2014,9,2,3,44.12239444,-122.3914194,1,0,1,1,1,0,1,1,0,1,1,58,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410161,1,0,4,5,8,2,2014,2,4,4,45.44913333,-122.2599639,42,0,3,3,4,0,2,1,0,4,0,27,2,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410162,1,0,1,53,8,2,2014,15,4,4,44.80334167,-123.1882611,35,0,1,1,4,0,1,1,0,1,1,30,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410163,1,0,1,19,8,2,2014,9,11,1,43.22746389,-123.3613167,25,0,1,1,3,0,1,1,0,1,0,84,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410164,1,1,1,71,8,3,2014,16,3,3,45.240975,-123.1623306,9,0,1,1,4,0,1,10,0,1,0,50,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410165,1,1,1,5,8,7,2014,0,13,3,45.31821389,-122.5756194,8,0,1,1,1,0,2,1,0,1,0,33,0,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410166,1,1,1,51,8,2,2014,15,15,6,45.50538056,-122.5945139,8,0,1,1,4,0,1,1,0,1,0,69,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410167,1,1,1,15,8,6,2014,15,13,2,42.0553,-124.2912417,8,0,2,3,1,0,1,1,0,1,0,77,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,1
410168,2,0,2,35,8,1,2014,17,4,4,42.37833611,-122.2026167,12,1,1,1,1,0,1,1,0,1,1,62,2,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,999,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
410169,1,0,1,63,8,3,2014,1,2,3,45.39545278,-117.2306583,1,0,1,1,4,0,2,1,0,1,1,50,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410170,1,0,2,57,8,3,2014,99,6,4,45.59693889,-123.6144167,1,0,1,1,4,0,2,1,0,2,0,43,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,1,0,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410171,1,1,1,9,8,7,2014,14,13,2,46.09901944,-122.9899,9,0,1,1,4,0,1,1,0,1,0,54,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1
410172,2,0,5,19,8,1,2014,15,3,3,43.34570833,-122.7374222,12,6,1,1,1,0,1,1,0,2,0,53,3,2,0,0,0,9,0,1,0,0,0,0,0,1.0,1,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410173,1,0,1,43,9,2,2014,3,2,3,44.54501944,-122.9345306,1,0,1,1,1,0,2,99,0,1,0,27,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410174,2,0,3,29,9,4,2014,14,15,6,42.32455278,-122.8653028,12,6,2,2,1,0,1,1,0,1,0,63,2,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410175,1,1,1,51,9,5,2014,15,13,2,45.55432778,-122.5211306,43,0,3,2,4,0,1,1,0,1,0,47,0,2,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410176,1,0,1,39,9,6,2014,3,2,3,43.62037222,-122.0681611,1,0,1,1,1,0,2,1,0,1,0,56,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,0,999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410177,1,0,1,19,9,6,2014,15,1,1,43.70572778,-123.2084944,18,0,1,1,1,1,1,1,0,1,0,60,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410178,5,0,8,29,9,2,2014,17,1,1,42.42591667,-123.1119528,12,1,1,1,1,1,1,1,0,1,0,40,4,4,0,0,0,0,2,0,3,0,0,0,0,0.0,0,999,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,0
410179,2,0,3,43,9,2,2014,19,2,3,44.55565556,-123.0490806,12,6,2,2,1,0,1,1,0,1,0,29,1,2,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410180,1,0,2,39,9,6,2014,15,2,3,44.00369444,-123.6453222,34,0,1,1,4,0,1,1,0,1,0,75,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410181,2,0,5,51,2,1,2014,5,14,6,45.54873056,-122.5577806,14,0,1,1,4,0,4,98,0,1,1,25,5,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410182,1,1,1,67,2,2,2014,22,13,3,45.442675,-122.745225,8,0,1,1,1,0,2,2,0,1,0,42,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410183,1,0,1,47,6,7,2014,16,14,6,44.89550278,-123.0048722,33,0,1,1,4,0,1,10,0,1,0,26,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410184,2,0,3,39,6,7,2014,10,14,3,44.05675833,-123.0242167,12,6,2,2,1,0,1,10,0,1,0,60,1,2,0,0,0,9,1,0,1,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410185,1,0,5,33,8,1,2014,2,6,4,42.27910556,-123.5932667,34,0,1,1,4,0,2,1,0,1,1,22,5,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410186,1,1,1,27,8,1,2014,6,1,1,45.69731111,-121.6665222,9,0,3,3,4,0,1,1,0,1,0,53,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62
410187,1,1,1,5,9,3,2014,14,11,1,45.38453889,-122.5803,8,0,3,2,1,0,1,1,0,1,0,58,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,98
410188,1,0,1,43,9,7,2014,10,4,4,44.74463056,-122.4318417,42,0,1,1,4,0,1,1,0,1,0,63,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410189,1,0,1,63,9,7,2014,17,6,4,45.94917778,-117.4615861,1,0,1,1,4,0,1,1,0,1,1,27,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,9,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410190,1,0,2,39,9,7,2014,99,5,4,44.04656944,-123.7524889,1,0,1,1,4,0,2,99,0,1,0,18,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410191,1,0,1,39,9,3,2014,18,2,3,44.051625,-123.5354167,42,0,1,1,4,0,1,1,0,1,1,49,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410192,1,0,1,35,9,4,2014,99,4,4,42.66827222,-121.9828417,34,0,1,1,4,0,2,1,0,1,1,19,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410193,1,1,1,57,9,6,2014,17,5,3,45.43469444,-123.898625,9,0,1,1,1,0,1,1,0,1,0,70,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,2
410194,2,0,3,19,9,1,2014,18,13,3,43.1503,-123.3650611,12,1,20,1,1,0,1,1,0,1,0,34,2,1,0,0,0,9,0,0,0,0,0,0,0,2.0,0,999,0,0,1,0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,99,2
