ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410185,2,0,6,31,9,5,2013,17,6,4,44.59263889,-121.1599917,12,6,2,2,1,0,1,10,0,2,1,28,5,1,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,1,1,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410186,1,0,1,15,9,7,2013,4,4,4,42.07740556,-124.2057528,24,0,1,1,4,0,2,1,0,1,1,18,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410187,1,0,1,43,9,7,2013,17,4,4,44.71145278,-122.870625,34,0,1,1,4,0,1,1,0,1,0,49,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410188,2,0,3,35,9,4,2013,7,2,2,43.080725,-121.8250528,12,6,2,3,1,0,1,1,0,1,0,37,2,1,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410189,2,0,2,45,9,1,2013,20,2,2,43.988725,-117.0697861,12,2,1,1,1,0,2,10,0,1,1,36,2,0,0,0,0,9,1,0,0,0,1,0,0,0.0,0,999,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410190,1,0,2,19,9,4,2013,16,2,3,43.65546944,-123.6578694,42,0,1,1,4,0,1,1,0,1,1,27,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,72
410191,1,0,2,71,8,3,2013,20,3,3,45.3211,-123.0778222,5,0,1,1,1,0,1,1,0,1,0,43,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410192,2,0,3,35,8,6,2013,11,2,2,42.29671111,-121.8173,12,2,1,1,1,0,1,1,0,2,1,62,2,1,0,0,0,9,0,1,1,0,0,0,0,0.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410193,1,0,2,29,9,5,2013,22,6,4,42.48388333,-123.0763639,99,98,1,1,1,0,2,98,0,1,1,26,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1
410194,1,0,1,11,5,5,2013,7,2,2,43.06139444,-124.4152389,30,0,1,1,4,0,1,1,0,1,0,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,69
410195,1,0,1,71,9,1,2013,13,14,6,45.3152,-122.9464417,33,0,3,6,4,0,1,1,0,1,0,72,0,1,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410196,2,0,4,51,9,4,2013,23,14,4,45.51024167,-122.3657917,35,0,1,1,4,0,3,1,0,1,0,36,2,2,0,0,0,9,0,0,1,0,0,0,0,1.0,1,999,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
410197,1,0,1,5,9,7,2013,0,6,4,44.91786944,-122.5000139,3,0,1,1,4,0,2,2,0,1,1,36,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410198,1,0,2,71,9,7,2013,17,6,4,45.33513889,-123.0787944,1,0,1,1,4,0,5,2,0,1,0,47,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410199,1,1,1,39,7,4,2013,22,13,6,44.05653056,-123.0851528,8,0,1,1,1,0,3,1,0,1,1,25,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,11
410200,1,1,2,51,9,7,2013,19,13,2,45.490425,-122.4021111,8,0,1,1,1,0,2,1,0,1,0,41,1,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410201,1,0,1,67,9,7,2013,13,3,4,45.440925,-122.9506889,42,0,1,1,4,0,1,1,0,1,1,48,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410202,1,0,1,39,9,6,2013,11,1,1,43.99001389,-123.0063222,43,0,1,1,4,0,1,10,0,1,0,81,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410203,1,0,1,47,9,7,2013,5,4,4,44.865675,-123.125025,42,0,1,1,4,0,2,5,0,1,1,20,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,1,0,1,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410204,1,1,1,49,9,6,2013,20,4,6,45.83993611,-119.7016389,8,0,3,2,1,0,3,10,0,1,0,57,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410205,1,1,1,53,9,1,2013,2,2,3,45.07454444,-123.4533278,8,0,1,1,1,0,2,10,0,1,0,39,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410206,2,0,6,39,9,6,2013,20,2,2,43.87037222,-124.1332444,12,2,1,1,1,0,2,2,0,1,0,15,3,3,0,0,0,9,1,1,0,0,0,0,0,0.0,1,999,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410207,1,0,3,51,9,7,2013,21,1,1,45.62568333,-121.9728833,24,0,1,1,3,0,2,2,0,1,1,26,2,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410208,1,1,1,29,9,2,2013,21,11,1,42.27821111,-122.8116611,8,0,1,1,1,0,2,1,0,1,0,43,2,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410209,1,0,1,35,10,5,2013,14,2,2,42.27001111,-121.810675,32,0,1,1,4,0,1,1,0,1,0,76,0,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410210,1,0,1,19,6,5,2013,0,4,4,42.91050833,-122.9353639,1,0,1,1,4,0,2,1,0,1,0,54,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410211,2,1,1,33,8,4,2013,13,1,1,42.44999444,-123.3206417,14,0,1,1,4,1,1,1,0,1,0,59,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1,999,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,3
410212,1,0,7,5,3,7,2013,22,5,4,45.21497222,-122.2869917,1,0,1,1,1,0,2,1,0,1,1,18,5,2,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1
410213,3,0,7,71,5,5,2013,14,15,6,45.20858056,-123.193275,12,6,2,2,1,0,1,1,0,1,0,31,2,5,0,0,0,9,2,0,1,0,0,0,0,0.0,1,999,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,72
410214,1,0,2,59,8,2,2013,10,11,1,45.66146944,-118.746,24,0,1,1,4,0,1,1,0,1,0,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410215,3,0,6,47,10,7,2013,11,2,4,44.98213611,-122.9377194,12,1,1,1,1,0,1,1,0,1,0,41,2,4,0,0,0,9,2,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,0
410216,1,0,1,63,10,7,2013,99,4,4,45.49221389,-117.141825,17,0,1,1,4,0,2,1,0,1,1,52,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410218,2,0,4,45,10,1,2013,9,2,2,43.98869722,-117.044275,12,1,1,1,1,0,1,1,0,2,0,48,2,2,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
410219,2,0,2,39,10,1,2013,15,15,6,44.08800556,-123.1361833,12,6,2,3,1,0,1,1,0,1,1,36,2,0,0,0,0,9,1,0,0,0,0,0,0,1.0,1,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410220,1,0,1,33,10,1,2013,0,4,3,42.15844167,-123.5540111,30,0,1,1,4,0,2,10,0,1,1,63,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410221,2,0,7,17,10,7,2013,11,2,2,44.30668056,-121.5689444,12,6,1,1,1,0,1,2,0,2,0,15,4,3,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410222,1,0,1,17,10,1,2013,14,2,2,43.87142778,-120.86095,1,0,1,1,4,0,1,1,0,1,0,80,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410223,2,0,1,51,10,3,2013,2,13,3,45.45983611,-122.7078472,33,0,1,1,4,0,3,10,0,1,1,27,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410224,1,0,1,53,10,4,2013,0,4,4,44.81092778,-123.1885083,32,0,1,1,4,0,2,1,0,1,1,38,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410225,2,0,2,27,10,5,2013,3,1,1,45.68755833,-121.7030028,14,0,1,1,5,0,3,1,0,2,0,18,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410226,1,0,1,31,3,6,2013,1,2,2,44.73017778,-121.2379472,35,0,1,1,4,0,2,98,0,1,0,34,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410227,1,0,1,31,4,5,2013,23,6,4,44.808725,-121.2308028,1,0,1,1,4,0,2,1,0,1,0,53,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,0,0,2,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410228,1,1,0,59,4,3,2013,17,5,4,45.74820556,-119.1091056,8,0,2,2,1,0,1,98,0,1,0,77,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,0,1,0,0,0,0,0,0,0,0,0,0,16,99
410229,1,1,1,51,10,6,2013,8,13,6,45.50438333,-122.5029972,8,0,3,3,1,0,1,1,0,1,0,37,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410230,1,0,9,51,9,1,2013,16,11,8,45.5416,-122.4748,1,0,5,1,8,0,1,2,0,1,0,23,4,5,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410231,2,1,2,39,10,7,2013,16,13,3,43.80489167,-123.0559083,8,0,3,3,1,0,1,1,0,1,0,48,0,3,0,0,0,9,0,1,0,0,0,0,1,0.0,99,999,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99,7
410232,1,1,1,71,10,1,2013,15,13,3,45.21000833,-123.197975,15,0,3,2,1,0,1,1,0,1,0,63,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410233,1,2,3,67,10,1,2013,20,16,6,45.517375,-123.1120972,8,0,1,1,1,0,3,1,0,2,0,13,2,3,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,7
410234,1,0,1,39,10,1,2013,99,5,4,43.58311389,-122.9827611,1,0,1,1,4,0,9,99,0,1,0,60,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410235,2,0,2,67,10,4,2013,20,15,6,45.49411389,-122.9214,12,6,2,3,1,0,3,1,0,1,0,27,1,1,0,0,0,9,1,0,0,0,0,0,0,1.0,1,999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410236,2,0,3,39,10,6,2013,6,3,3,44.19305556,-123.2027278,12,6,2,2,1,0,3,5,0,1,0,51,2,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410237,2,0,2,29,10,6,2013,12,13,6,42.31788056,-122.8640667,12,6,8,1,1,0,1,1,0,1,0,44,2,0,0,0,0,9,0,1,0,0,0,0,0,1.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410238,1,0,1,11,10,7,2013,11,4,3,42.94953333,-124.1066972,42,0,1,1,4,0,1,1,0,1,0,17,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410239,1,1,1,19,10,7,2013,16,1,1,42.94876944,-123.329175,8,0,1,1,1,0,1,1,0,1,0,37,2,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,62
410240,1,0,1,67,10,5,2013,21,13,3,45.49761389,-122.7564694,1,0,1,1,4,0,2,1,0,1,1,58,1,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0,999,1,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410241,2,0,4,23,10,3,2013,16,2,2,44.41805556,-119.0059833,12,1,1,1,1,0,1,1,0,1,1,53,4,0,0,0,0,9,1,0,0,0,1,0,0,0.0,0,999,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
410242,2,0,2,5,11,7,2013,22,4,4,45.31368333,-122.3425444,12,2,1,1,1,0,1,98,0,1,1,37,1,1,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,1,0,0,1,9,99,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410243,3,0,3,47,11,2,2013,16,1,1,45.23761667,-122.8048556,12,1,1,1,1,0,5,2,0,1,0,35,3,0,0,0,0,9,1,0,0,0,2,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,0
410244,2,0,2,39,10,5,2013,17,13,2,44.00384722,-124.1015778,12,6,2,3,1,0,1,1,0,1,0,28,1,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410245,1,0,2,15,10,5,2013,23,4,4,42.06531111,-124.2437083,42,0,1,1,4,0,2,1,0,1,1,24,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,1,1,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410246,4,0,8,5,11,1,2013,16,3,3,45.312125,-122.6605528,12,6,1,1,1,0,5,1,0,1,1,50,5,3,0,0,0,9,3,0,0,0,1,0,0,0.0,1,999,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0
410247,1,1,1,67,11,2,2013,6,13,3,45.52024444,-123.0787917,15,0,1,1,1,0,4,2,0,1,0,61,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410248,1,0,1,31,11,1,2013,1,3,2,44.58895833,-121.1303639,32,0,1,1,5,0,2,1,0,1,0,50,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410249,1,1,1,51,11,3,2013,23,11,1,45.53353333,-122.6659611,8,0,1,1,1,0,2,10,0,1,0,40,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410250,1,0,1,67,11,5,2013,2,13,4,45.50770278,-122.8674139,33,0,1,1,5,0,3,1,0,1,1,26,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410251,2,0,3,41,11,2,2013,17,2,2,44.62759444,-123.74695,12,2,1,1,1,1,2,2,0,1,0,37,3,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1,999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410252,1,1,1,51,11,3,2013,6,15,6,45.48269167,-122.5490028,8,0,1,1,1,0,2,2,0,1,0,41,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410253,1,2,1,53,11,4,2013,20,14,6,44.93786111,-123.063725,8,0,1,1,1,0,2,1,0,1,0,39,2,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410254,1,0,1,43,11,7,2013,2,4,4,44.60588333,-123.0268167,58,0,1,1,4,0,2,1,0,1,1,45,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410255,1,0,2,29,11,1,2013,14,4,4,42.60234722,-122.8383028,52,0,1,1,4,0,1,10,0,1,1,42,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410256,1,1,1,43,11,1,2013,17,13,2,44.40305278,-122.6981639,15,0,1,1,1,0,3,1,0,1,0,39,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410257,2,0,2,39,11,2,2013,7,2,3,44.05268889,-123.3183889,12,6,2,3,1,0,4,1,0,1,0,45,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410258,1,1,2,53,11,3,2013,18,3,3,44.91554722,-123.1773194,8,0,1,1,1,0,2,1,0,1,0,39,0,3,0,0,0,0,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410259,3,0,3,51,11,2,2013,14,13,3,45.47138333,-122.6810389,12,2,3,3,1,0,1,10,0,1,0,45,1,2,0,0,0,9,1,0,1,0,1,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,0
410260,2,0,2,43,11,5,2013,1,2,2,44.48511667,-122.8309972,12,2,1,1,1,0,2,1,0,1,2,24,1,1,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,1,0,0,0,9,99,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410261,2,0,2,51,12,1,2013,7,14,6,45.482775,-122.3934139,12,1,3,2,1,0,3,10,0,1,1,40,0,2,0,0,0,9,0,1,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
410262,1,0,1,33,4,7,2013,12,13,2,42.45946389,-123.3207306,40,0,1,1,4,0,1,1,0,1,0,58,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410263,1,2,1,19,8,3,2013,22,14,6,43.21012778,-123.3893278,8,0,1,1,1,0,2,1,0,1,1,31,2,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,1
410264,1,0,4,43,8,6,2013,21,4,4,44.57680556,-122.3213278,35,0,1,1,4,0,2,10,0,1,0,36,3,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410265,3,0,3,51,8,5,2013,14,14,6,45.53606944,-122.3964194,12,6,2,3,1,0,1,1,0,1,0,31,3,0,0,0,0,9,3,0,0,0,0,0,0,0.0,0,999,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,0
410266,1,0,1,1,11,3,2013,21,5,4,44.70867222,-118.5013667,1,0,1,1,4,0,2,98,0,1,1,58,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410267,1,0,1,39,11,2,2013,4,14,6,44.06498611,-123.0267222,42,0,1,1,4,0,3,1,0,1,0,50,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410268,1,1,1,67,11,5,2013,14,13,3,45.51996944,-122.9739083,8,0,3,2,1,0,1,1,0,1,0,47,0,2,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410269,1,0,1,9,12,6,2013,12,2,2,46.11421944,-123.3205028,1,0,1,1,4,0,1,10,0,1,0,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410271,2,0,3,51,12,4,2013,23,13,6,45.50446111,-122.4510417,5,0,2,3,1,0,3,1,0,1,1,61,1,2,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410272,1,1,0,43,12,6,2013,21,16,6,44.60870278,-123.0671194,8,0,1,1,1,0,3,5,0,1,0,45,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,0,1,0,0,0,0,0,0,0,0,0,0,16,99
410273,1,1,1,51,12,6,2013,18,13,2,45.49751944,-122.5261611,8,0,1,1,1,0,3,10,0,1,0,68,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410274,2,0,3,43,12,1,2013,6,13,3,44.63339167,-123.0835028,12,6,2,2,1,0,4,2,0,1,0,49,3,0,0,0,0,9,0,0,2,0,0,0,0,0.0,0,999,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410275,1,0,1,61,12,2,2013,21,3,3,45.25516389,-117.9748278,1,0,1,1,4,0,2,1,0,1,0,87,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410276,1,1,1,35,10,7,2013,17,15,6,42.23095,-121.7800611,15,0,2,3,1,0,1,1,0,1,0,41,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410277,1,0,1,33,12,3,2013,9,2,2,42.38303056,-123.4834389,42,0,1,1,4,0,1,10,0,1,0,60,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410278,1,0,1,5,12,3,2013,10,4,4,45.41802222,-122.3825278,42,0,1,1,4,0,1,5,0,1,0,80,1,0,0,0,1,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410279,1,1,1,51,12,3,2013,15,13,6,45.52628056,-122.5421944,8,0,3,2,1,0,1,10,0,1,0,69,0,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410280,2,0,3,43,12,1,2013,14,3,3,44.38878056,-123.0248028,12,2,1,1,1,0,1,10,0,1,0,35,1,2,0,0,0,1,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410281,1,1,1,59,12,2,2013,16,2,3,45.96569167,-118.3872417,8,0,1,1,1,0,2,10,0,1,0,50,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,71
410282,2,0,3,51,10,3,2013,15,14,3,45.45253333,-122.6599972,12,2,1,1,1,0,1,98,0,1,0,41,3,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,999,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410283,2,0,2,51,12,3,2013,14,3,4,45.60010556,-122.8621194,12,2,1,1,1,0,1,5,0,1,2,43,1,1,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,1,0,0,1,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,99,11
410284,1,0,2,51,12,6,2013,3,13,3,45.47286111,-122.6793917,42,0,1,1,5,0,3,5,0,1,1,28,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,1
